|dates|Iron_Michigan_UnitedStates.JHU_ConfirmedCases.data|Iron_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Iron_Michigan_UnitedStates.NYT_ConfirmedCases.data|Iron_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Iron_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Iron_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Iron_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Iron_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-15|1822.0|0|1822.0|0|70.0|0|0.0|100
0|2021-12-16|1822.0|0|1822.0|0|70.0|0|0.0|100
0|2021-12-17|1828.0|0|1828.0|0|70.0|0|0.0|100
0|2021-12-18|1828.0|0|1828.0|0|70.0|0|0.0|100
0|2021-12-19|1828.0|0|1828.0|0|70.0|0|0.0|100
0|2021-12-20|1836.0|0|1836.0|0|70.0|0|0.0|100
0|2021-12-21|1836.0|0|1836.0|0|70.0|0|0.0|100
0|2021-12-22|1844.0|0|1844.0|0|70.0|0|0.0|100
0|2021-12-23|1844.0|0|1844.0|0|70.0|0|0.0|100
0|2021-12-24|1844.0|0|1844.0|0|70.0|0|0.0|100
0|2021-12-25|1844.0|0|1844.0|0|70.0|0|0.0|100
0|2021-12-26|1844.0|0|1844.0|0|70.0|0|0.0|100
0|2021-12-27|1863.0|0|1863.0|0|70.0|0|0.0|100
0|2021-12-28|1863.0|0|1863.0|0|70.0|0|0.0|100
0|2021-12-29|1873.0|0|1873.0|0|71.0|0|0.0|100
0|2021-12-30|1873.0|0|1873.0|0|71.0|0|0.0|100
0|2021-12-31|1873.0|0|1873.0|0|71.0|0|0.0|100
0|2022-01-01|1873.0|0|1873.0|0|71.0|0|0.0|100
0|2022-01-02|1873.0|0|1873.0|0|71.0|0|0.0|100
0|2022-01-03|1907.0|0|1907.0|0|72.0|0|0.0|100
0|2022-01-04|1907.0|0|1907.0|0|72.0|0|0.0|100
0|2022-01-05|1944.0|0|1944.0|0|72.0|0|0.0|100
0|2022-01-06|1944.0|0|1944.0|0|72.0|0|0.0|100
0|2022-01-07|1961.0|0|1961.0|0|73.0|0|0.0|100
0|2022-01-08|1961.0|0|1961.0|0|73.0|0|0.0|100
0|2022-01-09|1961.0|0|1961.0|0|73.0|0|0.0|100
0|2022-01-10|2001.0|0|2001.0|0|73.0|0|0.0|100
0|2022-01-11|2001.0|0|2001.0|0|73.0|0|0.0|100
0|2022-01-12|2041.0|0|2041.0|0|74.0|0|0.0|100
0|2022-01-13|2041.0|0|2041.0|0|74.0|0|0.0|100
0|2022-01-14|2062.0|0|2062.0|0|74.0|0|0.0|100
0|2022-01-15|2062.0|0|2062.0|0|74.0|0|0.0|100
0|2022-01-16|2062.0|0|2062.0|0|74.0|0|0.0|100
0|2022-01-17|2062.0|0|0.0|100|74.0|0|0.0|100
