|dates|Moore_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Moore_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Moore_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Moore_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Moore_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Moore_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Moore_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Moore_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-18|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-19|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-20|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-21|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-22|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-23|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-24|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-25|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-26|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-27|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-28|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-29|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-30|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-10-31|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-01|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-02|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-03|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-04|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-05|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-06|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-07|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-08|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-09|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-10|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-11|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-12|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-13|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-14|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-15|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-16|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-17|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-18|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-19|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-20|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-21|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-22|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-23|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-24|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-25|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-26|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-27|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-28|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-29|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-11-30|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-01|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-02|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-03|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-04|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-05|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-06|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-07|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-08|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-09|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-10|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-11|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-12|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-13|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-14|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-15|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-16|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-17|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-18|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-19|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-20|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-21|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-22|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-23|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-24|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-25|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-26|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-27|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-28|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-29|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-30|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2021-12-31|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-01|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-02|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-03|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-04|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-05|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-06|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-07|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-08|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-09|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-10|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-11|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-12|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-13|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-14|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-15|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-16|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
0|2022-01-17|39171.0|0|1725.0|0|4.218016431924883|0|40896.0|0
