|dates|Mesa_Colorado_UnitedStates.AveragePrecipitationTotal.data|Mesa_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Mesa_Colorado_UnitedStates.AveragePrecipitation.data|Mesa_Colorado_UnitedStates.AveragePrecipitation.missing|Mesa_Colorado_UnitedStates.AverageWindDirection.data|Mesa_Colorado_UnitedStates.AverageWindDirection.missing|Mesa_Colorado_UnitedStates.AverageWindSpeed.data|Mesa_Colorado_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|145.0|0|5.458333333333333|0
0|2021-10-18|0.0|0|0.0|0|163.125|0|14.479166666666666|0
0|2021-10-19|0.00375|0|0.0034722222222222225|0|147.2222222222222|0|5.736111111111111|0
0|2021-10-20|0.0|0|0.0|0|127.5|0|6.208333333333333|0
0|2021-10-21|0.0|0|0.0|0|151.25|0|5.916666666666667|0
0|2021-10-22|0.0|0|0.0|0|127.91666666666667|0|6.416666666666667|0
0|2021-10-23|0.0|0|0.0004166666666666667|0|141.25|0|9.729166666666666|0
0|2021-10-24|0.002916666666666667|0|0.0020833333333333333|0|142.91666666666666|0|8.0|0
0|2021-10-25|0.0|0|0.0|0|127.5|0|13.916666666666666|0
0|2021-10-26|0.0|0|0.015791666666666666|0|236.54166666666666|0|13.0|0
0|2021-10-27|0.02125|0|0.0|0|129.58333333333334|0|4.25|0
0|2021-10-28|0.0|0|0.0|0|90.0|0|3.8333333333333335|0
0|2021-10-29|0.0|0|0.0|0|132.08333333333334|0|6.375|0
0|2021-10-30|0.0|0|0.0|0|110.83333333333333|0|4.958333333333333|0
0|2021-10-31|0.0|0|0.0|0|139.16666666666666|0|5.125|0
0|2021-11-01|0.0|0|0.0|0|80.0|0|3.75|0
0|2021-11-02|0.0|0|0.005|0|63.333333333333336|0|4.458333333333333|0
0|2021-11-03|0.005|0|0.0|0|82.91666666666667|0|3.125|0
0|2021-11-04|0.0|0|0.0|0|132.91666666666666|0|6.583333333333333|0
0|2021-11-05|0.0|0|0.0|0|96.25|0|4.25|0
0|2021-11-06|0.0|0|0.0|0|147.5|0|7.5|0
0|2021-11-07|0.0|0|0.0|0|149.16666666666666|0|8.416666666666666|0
0|2021-11-08|0.0|0|0.0|0|127.5|0|4.875|0
0|2021-11-09|0.0|0|0.0025|0|141.25|0|6.916666666666667|0
0|2021-11-10|0.004166666666666667|0|0.0016666666666666668|0|169.56944444444443|0|5.69861111111111|0
0|2021-11-11|0.0|0|0.0|0|101.25|0|4.791666666666667|0
0|2021-11-12|0.0|0|0.0|0|102.08333333333333|0|4.041666666666667|0
0|2021-11-13|0.0|0|0.0|0|106.66666666666667|0|4.5|0
0|2021-11-14|0.0|0|0.0|0|124.58333333333333|0|4.708333333333333|0
0|2021-11-15|0.0|0|0.0|0|100.41666666666667|0|4.458333333333333|0
0|2021-11-16|0.0|0|0.0|0|65.0|0|3.0416666666666665|0
0|2021-11-17|0.0|0|0.0|0|90.0|0|3.4583333333333335|0
0|2021-11-18|0.0|0|0.0|0|133.33333333333334|0|6.291666666666667|0
0|2021-11-19|0.0|0|0.0|0|107.08333333333333|0|4.5|0
0|2021-11-20|0.0|0|0.0|0|148.75|0|5.416666666666667|0
0|2021-11-21|0.0|0|0.0|0|102.08333333333333|0|5.0|0
0|2021-11-22|0.0|0|0.0|0|133.75|0|5.75|0
0|2021-11-23|0.0|0|0.0|0|84.16666666666667|0|2.5833333333333335|0
0|2021-11-24|0.0|0|0.0|0|234.58333333333334|0|7.958333333333333|0
0|2021-11-25|0.0|0|0.0|0|77.5|0|5.916666666666667|0
0|2021-11-26|0.0|0|0.0|0|132.08333333333334|0|5.333333333333333|0
0|2021-11-27|0.0|0|0.0|0|91.66666666666667|0|4.125|0
0|2021-11-28|0.0|0|0.0|0|79.16666666666667|0|3.875|0
0|2021-11-29|0.0|0|0.0|0|86.66666666666667|0|3.7916666666666665|0
0|2021-11-30|0.0|0|0.0|0|72.08333333333333|0|3.8333333333333335|0
0|2021-12-01|0.0|0|0.0|0|90.0|0|4.625|0
0|2021-12-02|0.0|0|0.0|0|106.66666666666667|0|4.25|0
0|2021-12-03|0.0|0|0.0|0|102.5|0|5.5|0
0|2021-12-04|0.0|0|0.0|0|120.41666666666667|0|4.875|0
0|2021-12-05|0.0|0|0.0|0|85.0|0|3.0416666666666665|0
0|2021-12-06|0.0|0|0.0018750000000000001|0|115.83333333333333|0|5.9375|0
0|2021-12-07|0.002916666666666667|0|0.0004166666666666667|0|124.375|0|5.5625|0
0|2021-12-08|0.0|0|0.0004166666666666667|0|141.875|0|10.229166666666666|0
0|2021-12-09|0.0004166666666666667|0|0.022916666666666665|0|116.45833333333333|0|3.1319444444444446|0
0|2021-12-10|0.008472222222222223|0|0.0007638888888888889|0|201.35416666666666|0|9.486111111111112|0
0|2021-12-11|0.0|0|0.0|0|131.66666666666666|0|7.583333333333333|0
0|2021-12-12|0.0|0|0.0|0|67.5|0|2.2916666666666665|0
0|2021-12-13|0.0|0|0.0|0|98.33333333333333|0|3.9166666666666665|0
0|2021-12-14|0.0|0|0.0|0|131.875|0|17.0|0
0|2021-12-15|0.0004166666666666667|0|0.0002777777777777778|0|243.88888888888889|0|15.527777777777779|0
0|2021-12-16|0.0|0|0.0|0|140.0|0|7.125|0
0|2021-12-17|0.0|0|0.0|0|112.5|0|3.2083333333333335|0
0|2021-12-18|0.0|0|0.0|0|98.33333333333333|0|6.041666666666667|0
0|2021-12-19|0.0|0|0.0|0|106.25|0|3.8333333333333335|0
0|2021-12-20|0.0|0|0.0|0|95.625|0|4.0|0
0|2021-12-21|0.0|0|0.0|0|133.33333333333334|0|4.5|0
0|2021-12-22|0.0|0|0.0|0|110.41666666666667|0|3.5833333333333335|0
0|2021-12-23|0.0|0|0.0043055555555555555|0|127.5|0|3.7916666666666665|0
0|2021-12-24|0.005416666666666667|0|0.013091269841269841|0|158.17956349206352|0|5.08670634920635|0
0|2021-12-25|0.005416666666666667|0|0.0|0|110.5625|0|5.1937500000000005|0
0|2021-12-26|0.0|0|0.0011458333333333333|0|202.99305555555557|0|10.956249999999999|0
0|2021-12-27|0.00125|0|0.0|0|142.91666666666666|0|9.25|0
0|2021-12-28|0.00020833333333333335|0|0.005124999999999999|0|136.06249999999997|0|5.018750000000002|0
0|2021-12-29|0.007083333333333334|0|0.0011458333333333333|0|87.78869047619048|0|2.636011904761905|0
0|2021-12-30|0.0016666666666666668|0|0.0|0|89.0625|0|2.8958333333333335|0
0|2021-12-31|0.0|0|0.011523809523809525|0|167.23611111111111|0|4.420138888888888|0
0|2022-01-01|0.01958333333333333|0|0.0|0|225.41666666666666|0|5.854166666666667|0
0|2022-01-02|0.0|0|0.0|0|53.333333333333336|0|5.0|0
0|2022-01-03|0.0|0|0.0|0|87.29166666666667|0|3.0208333333333335|0
0|2022-01-04|0.0|0|0.0|0|86.66666666666667|0|3.375|0
