|dates|Mason_Texas_UnitedStates.BLS_EmployedPopulation.data|Mason_Texas_UnitedStates.BLS_EmployedPopulation.missing|Mason_Texas_UnitedStates.BLS_UnemployedPopulation.data|Mason_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Mason_Texas_UnitedStates.BLS_UnemploymentRate.data|Mason_Texas_UnitedStates.BLS_UnemploymentRate.missing|Mason_Texas_UnitedStates.BLS_LaborForcePopulation.data|Mason_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-20|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-21|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-22|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-23|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-24|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-25|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-26|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-27|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-28|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-29|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-11-30|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-01|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-02|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-03|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-04|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-05|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-06|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-07|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-08|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-09|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-10|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-11|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-12|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-13|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-14|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-15|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-16|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-17|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-18|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-19|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-20|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-21|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-22|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-23|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-24|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-25|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-26|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-27|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-28|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-29|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-30|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2021-12-31|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-01|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-02|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-03|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-04|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-05|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-06|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-07|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-08|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-09|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-10|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-11|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-12|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-13|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-14|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-15|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-16|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
0|2022-01-17|1644.0|0|85.0|0|4.9161364950838635|0|1729.0|0
