|dates|SaltLake_Utah_UnitedStates.AveragePrecipitationTotal.data|SaltLake_Utah_UnitedStates.AveragePrecipitationTotal.missing|SaltLake_Utah_UnitedStates.AveragePrecipitation.data|SaltLake_Utah_UnitedStates.AveragePrecipitation.missing|SaltLake_Utah_UnitedStates.AverageWindDirection.data|SaltLake_Utah_UnitedStates.AverageWindDirection.missing|SaltLake_Utah_UnitedStates.AverageWindSpeed.data|SaltLake_Utah_UnitedStates.AverageWindSpeed.missing
0|2021-12-04|0.0|0|0.0|0|123.33333333333333|0|4.666666666666667|0
0|2021-12-05|0.0|0|0.0|0|187.08333333333334|0|6.0|0
0|2021-12-06|0.0|0|0.0|0|130.0|0|3.9583333333333335|0
0|2021-12-07|0.0|0|0.0|0|170.39583333333334|0|4.4375|0
0|2021-12-08|0.0|0|0.0|0|149.16666666666666|0|10.583333333333334|0
0|2021-12-09|0.0|0|0.016979166666666663|0|286.3194444444444|0|9.083333333333334|0
0|2021-12-10|0.022083333333333333|0|0.0008958333333333334|0|195.33333333333334|0|7.895833333333333|0
0|2021-12-11|0.0016666666666666668|0|0.0|0|141.25|0|11.5|0
0|2021-12-12|0.0|0|0.0|0|143.33333333333334|0|11.583333333333334|0
0|2021-12-13|0.0|0|0.0|0|145.41666666666666|0|16.708333333333332|0
0|2021-12-14|0.0|0|0.008437499999999999|0|199.64583333333334|0|19.551388888888887|0
0|2021-12-15|0.0|0|0.002638888888888889|0|174.3402777777778|0|9.194444444444445|0
0|2021-12-16|0.0|0|0.0|0|137.29166666666666|0|9.541666666666666|0
0|2021-12-17|0.0|0|0.0|0|179.02777777777774|0|6.472222222222221|0
0|2021-12-18|0.0|0|0.0|0|105.41666666666667|0|5.625|0
0|2021-12-19|0.0|0|0.0|0|119.16666666666667|0|2.8333333333333335|0
0|2021-12-20|0.0|0|0.0|0|155.20833333333334|0|3.0416666666666665|0
0|2021-12-21|0.0|0|0.0|0|163.05555555555557|0|3.611111111111111|0
0|2021-12-22|0.0|0|0.0|0|140.20833333333334|0|2.982638888888889|0
0|2021-12-23|0.0|0|0.003888888888888889|0|165.0|0|16.98611111111111|0
0|2021-12-24|0.004583333333333333|0|0.0008333333333333334|0|181.66666666666666|0|14.541666666666666|0
0|2021-12-25|0.0008333333333333334|0|0.0|0|135.41666666666666|0|14.541666666666666|0
0|2021-12-26|0.0|0|0.003229166666666667|0|205.24305555555554|0|15.319444444444445|0
0|2021-12-27|0.005416666666666667|0|0.003416666666666667|0|180.1875|0|17.877083333333335|0
0|2021-12-28|0.005416666666666667|0|0.0006944444444444445|0|220.55555555555554|0|4.050694444444445|0
0|2021-12-29|0.0008333333333333334|0|0.0|0|149.58333333333334|0|13.25|0
0|2021-12-30|0.0|0|0.003923611111111111|0|202.1527777777778|0|14.069444444444445|0
0|2021-12-31|0.002916666666666667|0|0.007138888888888889|0|193.95138888888889|0|5.78125|0
0|2022-01-01|0.0025|0|0.0|0|190.0|0|5.791666666666667|0
0|2022-01-02|0.0|0|0.0|0|125.83333333333333|0|5.291666666666667|0
0|2022-01-03|0.0|0|0.0|0|96.25|0|3.625|0
0|2022-01-04|0.0|0|0.0|0|173.95833333333334|0|7.4375|0
0|2022-01-05|0.0|0|0.012083333333333335|0|117.91666666666667|0|7.3055555555555545|0
0|2022-01-06|0.0077083333333333335|0|0.00125|0|154.79166666666666|0|6.0069444444444455|0
0|2022-01-07|0.0004166666666666667|0|0.0|0|174.16666666666666|0|13.083333333333334|0
0|2022-01-08|0.0004166666666666667|0|0.0002777777777777778|0|202.22222222222226|0|5.083333333333333|0
0|2022-01-09|0.0|0|0.0|0|162.91666666666666|0|3.375|0
0|2022-01-10|0.0|0|0.0|0|136.25|0|4.25|0
0|2022-01-11|0.0|0|0.0|0|147.08333333333334|0|4.541666666666667|0
0|2022-01-12|0.0|0|0.0|0|185.83333333333334|0|5.458333333333333|0
0|2022-01-13|0.0|0|0.0|0|159.58333333333334|0|3.8333333333333335|0
0|2022-01-14|0.0|0|0.0|0|207.5|0|5.166666666666667|0
0|2022-01-15|0.0|0|0.0|0|118.75|0|4.208333333333333|0
0|2022-01-16|0.0|0|0.0|0|155.625|0|4.0|0
0|2022-01-17|0.0|0|0.0|0|152.70833333333334|0|3.1875|0
