|dates|Martin_Indiana_UnitedStates.JHU_ConfirmedCases.data|Martin_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Martin_Indiana_UnitedStates.NYT_ConfirmedCases.data|Martin_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Martin_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Martin_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Martin_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Martin_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-21|1484.0|0|1486.0|0|19.0|0|0.0|100
0|2021-11-22|1487.0|0|1489.0|0|19.0|0|0.0|100
0|2021-11-23|1490.0|0|1492.0|0|19.0|0|0.0|100
0|2021-11-24|1492.0|0|1494.0|0|19.0|0|0.0|100
0|2021-11-25|1492.0|0|1494.0|0|19.0|0|0.0|100
0|2021-11-26|1492.0|0|1494.0|0|19.0|0|0.0|100
0|2021-11-27|1492.0|0|1494.0|0|19.0|0|0.0|100
0|2021-11-28|1492.0|0|1494.0|0|19.0|0|0.0|100
0|2021-11-29|1508.0|0|1510.0|0|19.0|0|0.0|100
0|2021-11-30|1517.0|0|1519.0|0|19.0|0|0.0|100
0|2021-12-01|1521.0|0|1523.0|0|19.0|0|0.0|100
0|2021-12-02|1521.0|0|1520.0|0|19.0|0|0.0|100
0|2021-12-03|1521.0|0|1523.0|0|20.0|0|0.0|100
0|2021-12-04|1521.0|0|1523.0|0|20.0|0|0.0|100
0|2021-12-05|1521.0|0|1523.0|0|20.0|0|0.0|100
0|2021-12-06|1526.0|0|1528.0|0|19.0|0|0.0|100
0|2021-12-07|1535.0|0|1537.0|0|19.0|0|0.0|100
0|2021-12-08|1541.0|0|1543.0|0|19.0|0|0.0|100
0|2021-12-09|1545.0|0|1547.0|0|19.0|0|0.0|100
0|2021-12-10|1547.0|0|1549.0|0|19.0|0|0.0|100
0|2021-12-11|1547.0|0|1549.0|0|19.0|0|0.0|100
0|2021-12-12|1547.0|0|1549.0|0|19.0|0|0.0|100
0|2021-12-13|1556.0|0|1558.0|0|19.0|0|0.0|100
0|2021-12-14|1556.0|0|1563.0|0|19.0|0|0.0|100
0|2021-12-15|1566.0|0|1568.0|0|19.0|0|0.0|100
0|2021-12-16|1571.0|0|1573.0|0|19.0|0|0.0|100
0|2021-12-17|1576.0|0|1578.0|0|19.0|0|0.0|100
0|2021-12-18|1576.0|0|1578.0|0|19.0|0|0.0|100
0|2021-12-19|1576.0|0|1578.0|0|19.0|0|0.0|100
0|2021-12-20|1585.0|0|1587.0|0|19.0|0|0.0|100
0|2021-12-21|1590.0|0|1592.0|0|20.0|0|0.0|100
0|2021-12-22|1595.0|0|1597.0|0|20.0|0|0.0|100
0|2021-12-23|1595.0|0|1597.0|0|20.0|0|0.0|100
0|2021-12-24|1595.0|0|1597.0|0|20.0|0|0.0|100
0|2021-12-25|1595.0|0|1597.0|0|20.0|0|0.0|100
0|2021-12-26|1595.0|0|1597.0|0|20.0|0|0.0|100
0|2021-12-27|1608.0|0|1610.0|0|20.0|0|0.0|100
0|2021-12-28|1612.0|0|1614.0|0|20.0|0|0.0|100
0|2021-12-29|1616.0|0|1618.0|0|20.0|0|0.0|100
0|2021-12-30|1622.0|0|1624.0|0|20.0|0|0.0|100
0|2021-12-31|1622.0|0|1624.0|0|20.0|0|0.0|100
0|2022-01-01|1622.0|0|1624.0|0|20.0|0|0.0|100
0|2022-01-02|1622.0|0|1624.0|0|20.0|0|0.0|100
0|2022-01-03|1648.0|0|1650.0|0|20.0|0|0.0|100
0|2022-01-04|1647.0|0|1649.0|0|20.0|0|0.0|100
0|2022-01-05|1658.0|0|1660.0|0|20.0|0|0.0|100
0|2022-01-06|1670.0|0|1672.0|0|20.0|0|0.0|100
0|2022-01-07|1685.0|0|1687.0|0|20.0|0|0.0|100
0|2022-01-08|1685.0|0|1687.0|0|20.0|0|0.0|100
0|2022-01-09|1685.0|0|1687.0|0|20.0|0|0.0|100
0|2022-01-10|1704.0|0|1706.0|0|20.0|0|0.0|100
0|2022-01-11|1713.0|0|1715.0|0|20.0|0|0.0|100
0|2022-01-12|1733.0|0|1735.0|0|20.0|0|0.0|100
0|2022-01-13|1733.0|0|1752.0|0|20.0|0|0.0|100
0|2022-01-14|1764.0|0|1766.0|0|20.0|0|0.0|100
0|2022-01-15|1764.0|0|1766.0|0|20.0|0|0.0|100
0|2022-01-16|1764.0|0|1766.0|0|20.0|0|0.0|100
0|2022-01-17|1819.0|0|0.0|100|21.0|0|0.0|100
