|dates|Marquette_Michigan_UnitedStates.BLS_EmployedPopulation.data|Marquette_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Marquette_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Marquette_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Marquette_Michigan_UnitedStates.BLS_UnemploymentRate.data|Marquette_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Marquette_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Marquette_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-18|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-19|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-20|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-21|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-22|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-23|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-24|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-25|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-26|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-27|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-28|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-29|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-30|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-10-31|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-01|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-02|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-03|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-04|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-05|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-06|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-07|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-08|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-09|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-10|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-11|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-12|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-13|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-14|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-15|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-16|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-17|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-18|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-19|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-20|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-21|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-22|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-23|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-24|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-25|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-26|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-27|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-28|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-29|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-11-30|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-01|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-02|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-03|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-04|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-05|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-06|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-07|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-08|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-09|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-10|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-11|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-12|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-13|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-14|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-15|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-16|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-17|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-18|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
0|2021-12-19|29336.0|0|1665.0|0|5.370794490500306|0|31001.0|0
