|dates|Stafford_Virginia_UnitedStates.BLS_EmployedPopulation.data|Stafford_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Stafford_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Stafford_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Stafford_Virginia_UnitedStates.BLS_UnemploymentRate.data|Stafford_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Stafford_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Stafford_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-18|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-19|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-20|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-21|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-22|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-23|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-24|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-25|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-26|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-27|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-28|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-29|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-30|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-10-31|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-01|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-02|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-03|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-04|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-05|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-06|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-07|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-08|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-09|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-10|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-11|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-12|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-13|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-14|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-15|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-16|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-17|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
0|2021-11-18|68189.0|0|2735.0|0|3.856240482770289|0|70924.0|0
