|dates|Kendall_Texas_UnitedStates.BLS_EmployedPopulation.data|Kendall_Texas_UnitedStates.BLS_EmployedPopulation.missing|Kendall_Texas_UnitedStates.BLS_UnemployedPopulation.data|Kendall_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Kendall_Texas_UnitedStates.BLS_UnemploymentRate.data|Kendall_Texas_UnitedStates.BLS_UnemploymentRate.missing|Kendall_Texas_UnitedStates.BLS_LaborForcePopulation.data|Kendall_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-18|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-19|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-20|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-21|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-22|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-23|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-24|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-25|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-26|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-27|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-28|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-29|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-30|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-10-31|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-01|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-02|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-03|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-04|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-05|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-06|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-07|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-08|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-09|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-10|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-11|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-12|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-13|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-14|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
0|2021-11-15|21834.0|0|857.0|0|3.7768278171962453|0|22691.0|0
