|dates|Comanche_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Comanche_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Comanche_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Comanche_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Comanche_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Comanche_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Comanche_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Comanche_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|21497.0|0|21497.0|0|311.0|0|0.0|100
0|2021-12-03|21497.0|0|21497.0|0|311.0|0|0.0|100
0|2021-12-04|21497.0|0|21497.0|0|311.0|0|0.0|100
0|2021-12-05|21497.0|0|21497.0|0|311.0|0|0.0|100
0|2021-12-06|21497.0|0|21497.0|0|311.0|0|0.0|100
0|2021-12-07|21497.0|0|21497.0|0|311.0|0|0.0|100
0|2021-12-08|21627.0|0|21627.0|0|311.0|0|0.0|100
0|2021-12-09|21627.0|0|21627.0|0|311.0|0|0.0|100
0|2021-12-10|21627.0|0|21627.0|0|311.0|0|0.0|100
0|2021-12-11|21627.0|0|21627.0|0|311.0|0|0.0|100
0|2021-12-12|21627.0|0|21627.0|0|311.0|0|0.0|100
0|2021-12-13|21627.0|0|21627.0|0|311.0|0|0.0|100
0|2021-12-14|21627.0|0|21627.0|0|311.0|0|0.0|100
0|2021-12-15|21735.0|0|21735.0|0|311.0|0|0.0|100
0|2021-12-16|21735.0|0|21735.0|0|311.0|0|0.0|100
0|2021-12-17|21735.0|0|21735.0|0|311.0|0|0.0|100
0|2021-12-18|21735.0|0|21735.0|0|311.0|0|0.0|100
0|2021-12-19|21735.0|0|21735.0|0|311.0|0|0.0|100
0|2021-12-20|21735.0|0|21735.0|0|311.0|0|0.0|100
0|2021-12-21|21735.0|0|21735.0|0|311.0|0|0.0|100
0|2021-12-22|21863.0|0|21863.0|0|311.0|0|0.0|100
0|2021-12-23|21863.0|0|21863.0|0|330.0|0|0.0|100
0|2021-12-24|21863.0|0|21863.0|0|330.0|0|0.0|100
0|2021-12-25|21863.0|0|21863.0|0|330.0|0|0.0|100
0|2021-12-26|21863.0|0|21863.0|0|330.0|0|0.0|100
0|2021-12-27|21863.0|0|21863.0|0|330.0|0|0.0|100
0|2021-12-28|21863.0|0|21863.0|0|330.0|0|0.0|100
0|2021-12-29|22094.0|0|22094.0|0|330.0|0|0.0|100
0|2021-12-30|22094.0|0|22094.0|0|330.0|0|0.0|100
0|2021-12-31|22094.0|0|22094.0|0|330.0|0|0.0|100
0|2022-01-01|22094.0|0|22094.0|0|330.0|0|0.0|100
0|2022-01-02|22094.0|0|22094.0|0|330.0|0|0.0|100
0|2022-01-03|22094.0|0|22094.0|0|330.0|0|0.0|100
0|2022-01-04|22094.0|0|22094.0|0|330.0|0|0.0|100
0|2022-01-05|22680.0|0|22680.0|0|335.0|0|0.0|100
0|2022-01-06|22680.0|0|22680.0|0|335.0|0|0.0|100
0|2022-01-07|22680.0|0|22680.0|0|335.0|0|0.0|100
0|2022-01-08|22680.0|0|22680.0|0|335.0|0|0.0|100
0|2022-01-09|22680.0|0|22680.0|0|335.0|0|0.0|100
0|2022-01-10|22680.0|0|22680.0|0|335.0|0|0.0|100
0|2022-01-11|22680.0|0|22680.0|0|335.0|0|0.0|100
0|2022-01-12|24300.0|0|24300.0|0|335.0|0|0.0|100
0|2022-01-13|24300.0|0|24300.0|0|335.0|0|0.0|100
0|2022-01-14|24300.0|0|24300.0|0|335.0|0|0.0|100
0|2022-01-15|24300.0|0|24300.0|0|335.0|0|0.0|100
0|2022-01-16|24300.0|0|24300.0|0|335.0|0|0.0|100
0|2022-01-17|24300.0|0|0.0|100|335.0|0|0.0|100
