|dates|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pueblo_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Pueblo_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-17|0.0|100|470.0|0|0.0|100|0.0|100
0|2021-10-18|0.0|100|474.0|0|0.0|100|0.0|100
0|2021-10-19|0.0|100|479.0|0|0.0|100|0.0|100
0|2021-10-20|0.0|100|480.0|0|0.0|100|0.0|100
0|2021-10-21|0.0|100|483.0|0|0.0|100|0.0|100
0|2021-10-22|0.0|100|483.0|0|0.0|100|0.0|100
0|2021-10-23|0.0|100|483.0|0|0.0|100|0.0|100
0|2021-10-24|0.0|100|483.0|0|0.0|100|0.0|100
0|2021-10-25|0.0|100|487.0|0|0.0|100|0.0|100
0|2021-10-26|0.0|100|487.0|0|0.0|100|0.0|100
0|2021-10-27|0.0|100|491.0|0|0.0|100|0.0|100
0|2021-10-28|0.0|100|494.0|0|0.0|100|0.0|100
0|2021-10-29|0.0|100|495.0|0|0.0|100|0.0|100
0|2021-10-30|0.0|100|495.0|0|0.0|100|0.0|100
0|2021-10-31|0.0|100|495.0|0|0.0|100|0.0|100
0|2021-11-01|0.0|100|500.0|0|0.0|100|0.0|100
0|2021-11-02|0.0|100|504.0|0|0.0|100|0.0|100
0|2021-11-03|0.0|100|504.0|0|0.0|100|0.0|100
0|2021-11-04|0.0|100|507.0|0|0.0|100|0.0|100
0|2021-11-05|0.0|100|512.0|0|0.0|100|0.0|100
0|2021-11-06|0.0|100|512.0|0|0.0|100|0.0|100
0|2021-11-07|0.0|100|512.0|0|0.0|100|0.0|100
0|2021-11-08|0.0|100|518.0|0|0.0|100|0.0|100
0|2021-11-09|0.0|100|519.0|0|0.0|100|0.0|100
0|2021-11-10|0.0|100|523.0|0|0.0|100|0.0|100
0|2021-11-11|0.0|100|525.0|0|0.0|100|0.0|100
0|2021-11-12|0.0|100|525.0|0|0.0|100|0.0|100
0|2021-11-13|0.0|100|525.0|0|0.0|100|0.0|100
0|2021-11-14|0.0|100|525.0|0|0.0|100|0.0|100
0|2021-11-15|0.0|100|535.0|0|0.0|100|0.0|100
0|2021-11-16|0.0|100|542.0|0|0.0|100|0.0|100
0|2021-11-17|0.0|100|545.0|0|0.0|100|0.0|100
0|2021-11-18|0.0|100|551.0|0|0.0|100|0.0|100
0|2021-11-19|0.0|100|553.0|0|0.0|100|0.0|100
0|2021-11-20|0.0|100|553.0|0|0.0|100|0.0|100
0|2021-11-21|0.0|100|553.0|0|0.0|100|0.0|100
0|2021-11-22|0.0|100|560.0|0|0.0|100|0.0|100
0|2021-11-23|0.0|100|569.0|0|0.0|100|0.0|100
0|2021-11-24|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-11-25|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|576.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|581.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|582.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|587.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|589.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|593.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|594.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|594.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|594.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|596.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|604.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|610.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|618.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|619.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|619.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|619.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|625.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|629.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|633.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|637.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|639.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|639.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|639.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|643.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|647.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|649.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|650.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|652.0|0|0.0|100|0.0|100
