|dates|Petroleum_Montana_UnitedStates.BLS_EmployedPopulation.data|Petroleum_Montana_UnitedStates.BLS_EmployedPopulation.missing|Petroleum_Montana_UnitedStates.BLS_UnemployedPopulation.data|Petroleum_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Petroleum_Montana_UnitedStates.BLS_UnemploymentRate.data|Petroleum_Montana_UnitedStates.BLS_UnemploymentRate.missing|Petroleum_Montana_UnitedStates.BLS_LaborForcePopulation.data|Petroleum_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-18|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-19|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-20|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-21|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-22|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-23|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-24|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-25|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-26|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-27|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-28|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-29|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-30|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-10-31|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-01|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-02|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-03|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-04|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-05|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-06|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-07|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-08|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-09|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-10|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-11|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-12|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-13|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-14|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-15|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-16|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-17|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-18|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-19|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-20|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-21|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-22|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-23|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-24|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-25|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-26|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-27|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-28|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-29|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-11-30|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-01|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-02|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-03|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-04|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-05|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-06|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-07|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-08|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-09|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-10|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-11|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-12|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-13|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-14|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-15|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-16|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-17|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-18|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-19|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-20|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-21|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-22|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-23|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-24|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-25|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-26|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-27|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-28|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-29|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-30|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
0|2021-12-31|259.0|0|6.0|0|2.2641509433962264|0|265.0|0
