|dates|Huntingdon_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Huntingdon_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Huntingdon_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Huntingdon_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-06|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-07|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-08|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-09|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-10|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-11|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-12|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-13|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-14|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-15|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-16|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-17|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-18|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-19|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-20|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-21|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-22|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-23|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-24|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-25|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-26|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-27|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-28|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-29|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-11-30|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-01|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-02|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-03|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-04|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-05|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-06|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-07|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-08|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-09|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-10|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-11|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-12|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-13|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-14|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-15|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-16|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-17|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-18|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-19|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-20|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-21|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-22|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-23|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-24|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-25|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-26|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-27|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-28|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-29|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-30|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2021-12-31|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-01|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-02|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-03|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-04|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-05|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-06|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-07|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-08|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-09|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-10|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-11|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-12|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-13|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-14|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-15|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-16|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
0|2022-01-17|18109.0|0|1149.0|0|5.966351646069166|0|19258.0|0
