|dates|Brown_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Brown_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Brown_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Brown_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Brown_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Brown_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Brown_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Brown_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-18|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-19|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-20|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-21|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-22|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-23|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-24|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-25|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-26|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-27|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-28|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-29|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-30|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-10-31|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-01|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-02|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-03|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-04|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-05|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-06|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-07|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-08|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-09|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-10|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-11|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-12|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-13|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-14|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-15|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-16|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-17|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-18|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-19|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-20|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-21|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-22|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-23|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-24|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-25|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-26|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-27|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-28|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-29|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-11-30|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-01|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-02|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-03|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-04|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-05|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-06|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-07|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-08|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-09|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-10|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-11|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-12|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-13|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-14|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-15|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-16|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-17|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-18|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-19|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-20|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-21|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-22|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-23|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-24|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-25|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-26|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-27|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-28|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-29|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-30|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2021-12-31|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-01|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-02|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-03|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-04|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
0|2022-01-05|136705.0|0|5003.0|0|3.530499336664126|0|141708.0|0
