|dates|Coconino_Arizona_UnitedStates.AveragePrecipitationTotal.data|Coconino_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Coconino_Arizona_UnitedStates.AveragePrecipitation.data|Coconino_Arizona_UnitedStates.AveragePrecipitation.missing|Coconino_Arizona_UnitedStates.AverageWindDirection.data|Coconino_Arizona_UnitedStates.AverageWindDirection.missing|Coconino_Arizona_UnitedStates.AverageWindSpeed.data|Coconino_Arizona_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|114.16666666666667|0|6.958333333333333|0
0|2021-10-18|0.0|0|0.0|0|170.83333333333334|0|14.708333333333334|0
0|2021-10-19|0.0|0|0.0|0|60.833333333333336|0|2.5|0
0|2021-10-20|0.0|0|0.0|0|22.916666666666668|0|3.375|0
0|2021-10-21|0.0|0|0.0|0|20.416666666666668|0|2.9166666666666665|0
0|2021-10-22|0.0|0|0.0|0|97.08333333333333|0|5.75|0
0|2021-10-23|0.0|0|0.0|0|155.0|0|11.125|0
0|2021-10-24|0.0|0|0.0|0|135.41666666666666|0|8.25|0
0|2021-10-25|0.0|0|0.009047619047619047|0|154.88095238095238|0|15.07738095238095|0
0|2021-10-26|0.016666666666666666|0|0.0036111111111111114|0|189.02777777777774|0|9.472222222222223|0
0|2021-10-27|0.0008333333333333334|0|0.0|0|112.91666666666667|0|3.25|0
0|2021-10-28|0.0|0|0.0|0|38.75|0|7.5|0
0|2021-10-29|0.0|0|0.0|0|50.416666666666664|0|5.125|0
0|2021-10-30|0.0|0|0.0|0|73.75|0|3.75|0
0|2021-10-31|0.0|0|0.0|0|107.5|0|5.916666666666667|0
0|2021-11-01|0.0|0|0.0|0|85.0|0|4.25|0
0|2021-11-02|0.0|0|0.0|0|71.25|0|3.2083333333333335|0
0|2021-11-03|0.0|0|0.0|0|17.916666666666668|0|3.0416666666666665|0
0|2021-11-04|0.0|0|0.0|0|61.25|0|3.7083333333333335|0
0|2021-11-05|0.0|0|0.0|0|25.416666666666668|0|1.0|0
0|2021-11-06|0.0|0|0.0|0|123.33333333333333|0|6.0|0
0|2021-11-07|0.0|0|0.0|0|125.41666666666667|0|7.625|0
0|2021-11-08|0.0|0|0.0|0|114.58333333333333|0|8.125|0
0|2021-11-09|0.0|0|0.0|0|135.75|0|7.8|0
0|2021-11-10|0.0|0|0.0|0|116.66666666666667|0|4.625|0
0|2021-11-11|0.0|0|0.0|0|40.541666666666664|0|4.320833333333334|0
0|2021-11-12|0.0|0|0.0|0|42.083333333333336|0|6.791666666666667|0
0|2021-11-13|0.0|0|0.0|0|26.25|0|2.0833333333333335|0
0|2021-11-14|0.0|0|0.0|0|39.583333333333336|0|1.9583333333333333|0
0|2021-11-15|0.0|0|0.0|0|70.13888888888889|0|3.0208333333333335|0
0|2021-11-16|0.0|0|0.0|0|94.58333333333333|0|5.28125|0
0|2021-11-17|0.0|0|0.0|0|60.833333333333336|0|2.0416666666666665|0
0|2021-11-18|0.0|0|0.0|0|49.583333333333336|0|3.2083333333333335|0
0|2021-11-19|0.0|0|0.0|0|82.91666666666667|0|3.7083333333333335|0
0|2021-11-20|0.0|0|0.0|0|66.25|0|3.4583333333333335|0
0|2021-11-21|0.0|0|0.0|0|55.416666666666664|0|12.25|0
0|2021-11-22|0.0|0|0.0|0|56.666666666666664|0|5.666666666666667|0
0|2021-11-23|0.0|0|0.0004166666666666667|0|129.72222222222223|0|6.208333333333333|0
0|2021-11-24|0.0004166666666666667|0|0.0|0|52.98611111111111|0|7.045833333333333|0
0|2021-11-25|0.0|0|0.0|0|62.5|0|12.541666666666666|0
0|2021-11-26|0.0|0|0.0|0|44.583333333333336|0|5.625|0
0|2021-11-27|0.0|0|0.0|0|23.333333333333332|0|4.166666666666667|0
0|2021-11-28|0.0|0|0.0|0|17.916666666666668|0|3.4166666666666665|0
0|2021-11-29|0.0|0|0.0|0|18.75|0|3.1666666666666665|0
0|2021-11-30|0.0|0|0.0|0|30.833333333333332|0|5.875|0
0|2021-12-01|0.0|0|0.0|0|32.083333333333336|0|5.625|0
0|2021-12-02|0.0|0|0.0|0|45.416666666666664|0|2.4166666666666665|0
0|2021-12-03|0.0|0|0.0|0|36.25|0|1.625|0
0|2021-12-04|0.0|0|0.0|0|25.0|0|1.8333333333333333|0
0|2021-12-05|0.0|0|0.0|0|27.083333333333332|0|3.0416666666666665|0
0|2021-12-06|0.0|0|0.0|0|130.0|0|5.458333333333333|0
0|2021-12-07|0.0|0|0.006569444444444444|0|115.1875|0|4.441666666666667|0
0|2021-12-08|0.008333333333333333|0|0.0|0|133.75|0|7.708333333333333|0
0|2021-12-09|0.0|0|0.017180555555555557|0|217.29861111111111|0|14.27083333333333|0
0|2021-12-10|0.008472222222222223|0|0.0009027777777777778|0|159.47916666666666|0|5.989583333333333|0
0|2021-12-11|0.0|0|0.0|0|60.0|0|2.1666666666666665|0
0|2021-12-12|0.0|0|0.0|0|82.08333333333333|0|4.416666666666667|0
0|2021-12-13|0.0|0|0.0|0|128.33333333333334|0|8.166666666666666|0
0|2021-12-14|0.0|0|0.004583333333333333|0|194.375|0|17.541666666666668|0
0|2021-12-15|0.007083333333333334|0|0.0|0|156.93055555555557|0|8.669444444444444|0
0|2021-12-16|0.0|0|0.0|0|97.08333333333333|0|3.7916666666666665|0
0|2021-12-17|0.0|0|0.0|0|53.75|0|1.8333333333333333|0
0|2021-12-18|0.0|0|0.0|0|48.333333333333336|0|7.291666666666667|0
0|2021-12-19|0.0|0|0.0|0|72.08333333333333|0|3.0416666666666665|0
0|2021-12-20|0.0|0|0.0|0|62.083333333333336|0|1.9166666666666667|0
0|2021-12-21|0.0|0|0.0|0|23.75|0|1.0833333333333333|0
