|dates|Harford_Maryland_UnitedStates.BLS_EmployedPopulation.data|Harford_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Harford_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Harford_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Harford_Maryland_UnitedStates.BLS_UnemploymentRate.data|Harford_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Harford_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Harford_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-11-26|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-11-27|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-11-28|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-11-29|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-11-30|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-01|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-02|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-03|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-04|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-05|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-06|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-07|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-08|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-09|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-10|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-11|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-12|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-13|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-14|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-15|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-16|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-17|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-18|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-19|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-20|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-21|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-22|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-23|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-24|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-25|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-26|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-27|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-28|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-29|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-30|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2021-12-31|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-01|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-02|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-03|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-04|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-05|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-06|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-07|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-08|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-09|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-10|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-11|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-12|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-13|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-14|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-15|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-16|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
0|2022-01-17|129970.0|0|6508.0|0|4.768534122715749|0|136478.0|0
