|dates|Hatillo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Hatillo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Hatillo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Hatillo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Hatillo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-19|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-20|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-21|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-22|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-23|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-24|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-25|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-26|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-27|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-28|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-02-29|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-01|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-02|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-03|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-04|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-05|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-06|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-07|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-08|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-09|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-10|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-11|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-12|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-13|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-14|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-15|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-16|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-17|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-18|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-19|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-20|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-21|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-22|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-23|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-24|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-25|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-26|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-27|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-28|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-29|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-30|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-03-31|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-01|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-02|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-03|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-04|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-05|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-06|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-07|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-08|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-09|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-10|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-11|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-12|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-13|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-14|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-15|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-16|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-17|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-18|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-19|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-20|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-21|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-22|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-23|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-24|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-25|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-26|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-27|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-28|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-29|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-04-30|11586.0|0|1958.5|0|14.459743807449518|0|13544.5|0
0|2020-05-01|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-02|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-03|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-04|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-05|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-06|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-07|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-08|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-09|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-10|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-11|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-12|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-13|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-14|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-15|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-16|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-17|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-18|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-19|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-20|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-21|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-22|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-23|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-24|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-25|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-26|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-27|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-28|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-29|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-30|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-05-31|11163.0|0|1111.0|0|9.051653902558254|0|12274.0|0
0|2020-06-01|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-02|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-03|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-04|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-05|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-06|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-07|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-08|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-09|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-10|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-11|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-12|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-13|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-14|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-15|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-16|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-17|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-18|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-19|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-20|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-21|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-22|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-23|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-24|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-25|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-26|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-27|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-28|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-29|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-06-30|11859.0|0|1004.0|0|7.805333126020368|0|12863.0|0
0|2020-07-01|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-02|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-03|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-04|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-05|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-06|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-07|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-08|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-09|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-10|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-11|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-12|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-13|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-14|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-15|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-16|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-17|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-18|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-19|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-20|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-21|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-22|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-23|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-24|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-25|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-26|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-27|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-28|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-29|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-30|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-07-31|11852.0|0|832.0|0|6.559444970040997|0|12684.0|0
0|2020-08-01|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-02|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-03|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-04|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-05|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-06|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-07|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-08|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-09|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-10|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-11|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-12|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-13|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-14|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-15|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-16|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-17|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-18|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-19|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-20|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-21|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-22|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-23|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-24|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-25|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-26|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-27|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-28|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-29|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-30|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-08-31|11932.0|0|953.0|0|7.396197128443927|0|12885.0|0
0|2020-09-01|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-02|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-03|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-04|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-05|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-06|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-07|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-08|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-09|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-10|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-11|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-12|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-13|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-14|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-15|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-16|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-17|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-18|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-19|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-20|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-21|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-22|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-23|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-24|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-25|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-26|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-27|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-28|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-29|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-09-30|11888.0|0|1008.0|0|7.816377171215881|0|12896.0|0
0|2020-10-01|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-02|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-03|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-04|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-05|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-06|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-07|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-08|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-09|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-10|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-11|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-12|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-13|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-14|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-15|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-16|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-17|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-18|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-19|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-20|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-21|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-22|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-23|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-24|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-25|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-26|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-27|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-28|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-29|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-30|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-10-31|11804.0|0|913.0|0|7.179366202720767|0|12717.0|0
0|2020-11-01|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-02|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-03|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-04|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-05|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-06|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-07|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-08|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-09|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-10|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-11|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-12|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-13|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-14|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-15|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-16|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-17|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-18|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-19|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-20|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-21|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-22|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-23|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-24|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-25|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-26|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-27|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-28|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-29|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-11-30|11583.0|0|1093.0|0|8.622593878195014|0|12676.0|0
0|2020-12-01|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
0|2020-12-02|11415.0|0|1300.0|0|10.224144710971293|0|12715.0|0
