|dates|Washington_Utah_UnitedStates.BLS_EmployedPopulation.data|Washington_Utah_UnitedStates.BLS_EmployedPopulation.missing|Washington_Utah_UnitedStates.BLS_UnemployedPopulation.data|Washington_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Utah_UnitedStates.BLS_UnemploymentRate.data|Washington_Utah_UnitedStates.BLS_UnemploymentRate.missing|Washington_Utah_UnitedStates.BLS_LaborForcePopulation.data|Washington_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-14|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-15|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-16|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-17|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-18|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-19|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-20|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-21|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-22|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-23|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-24|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-25|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-26|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-27|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-28|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-29|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-11-30|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-01|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-02|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-03|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-04|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-05|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-06|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-07|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-08|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-09|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-10|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-11|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-12|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-13|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-14|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-15|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-16|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-17|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-18|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-19|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-20|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-21|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-22|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-23|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-24|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-25|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-26|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-27|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-28|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-29|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-30|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2021-12-31|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-01|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-02|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-03|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-04|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-05|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-06|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-07|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-08|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-09|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-10|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-11|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-12|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-13|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-14|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-15|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-16|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
0|2022-01-17|80021.0|0|2311.0|0|2.806928047417772|0|82332.0|0
