|dates|Washakie_Wyoming_UnitedStates.BLS_EmployedPopulation.data|Washakie_Wyoming_UnitedStates.BLS_EmployedPopulation.missing|Washakie_Wyoming_UnitedStates.BLS_UnemployedPopulation.data|Washakie_Wyoming_UnitedStates.BLS_UnemployedPopulation.missing|Washakie_Wyoming_UnitedStates.BLS_UnemploymentRate.data|Washakie_Wyoming_UnitedStates.BLS_UnemploymentRate.missing|Washakie_Wyoming_UnitedStates.BLS_LaborForcePopulation.data|Washakie_Wyoming_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-15|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-16|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-17|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-18|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-19|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-20|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-21|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-22|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-23|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-24|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-25|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-26|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-27|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-28|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-29|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-11-30|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-01|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-02|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-03|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-04|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-05|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-06|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-07|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-08|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-09|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-10|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-11|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-12|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-13|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-14|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-15|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-16|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-17|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-18|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-19|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-20|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-21|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-22|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-23|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-24|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-25|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-26|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-27|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-28|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-29|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-30|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2021-12-31|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-01|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-02|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-03|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-04|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-05|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-06|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-07|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-08|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-09|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-10|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-11|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-12|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-13|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-14|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-15|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-16|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
0|2022-01-17|3900.0|0|194.0|0|4.738641914997557|0|4094.0|0
