|dates|VanBuren_Michigan_UnitedStates.AveragePrecipitationTotal.data|VanBuren_Michigan_UnitedStates.AveragePrecipitationTotal.missing|VanBuren_Michigan_UnitedStates.AveragePrecipitation.data|VanBuren_Michigan_UnitedStates.AveragePrecipitation.missing|VanBuren_Michigan_UnitedStates.AverageWindDirection.data|VanBuren_Michigan_UnitedStates.AverageWindDirection.missing|VanBuren_Michigan_UnitedStates.AverageWindSpeed.data|VanBuren_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|301.3541666666667|0|10.083333333333334|0
0|2021-10-18|0.0|0|0.0|0|170.83333333333334|0|3.4479166666666665|0
0|2021-10-19|0.0|0|0.0|0|150.0|0|3.7291666666666665|0
0|2021-10-20|0.0|0|0.0|0|117.91666666666667|0|3.1666666666666665|0
0|2021-10-21|0.0|0|0.0|0|232.91666666666666|0|12.333333333333334|0
0|2021-10-22|0.0|0|0.0|0|107.08333333333333|0|3.8645833333333335|0
0|2021-10-23|0.0|0|0.0|0|126.45833333333333|0|2.8958333333333335|0
0|2021-10-24|0.0|0|0.0|0|58.229166666666664|0|5.354166666666667|0
0|2021-10-25|0.0|0|0.0|0|74.6875|0|12.40625|0
0|2021-10-26|0.0|0|0.0|0|138.28125|0|4.375|0
0|2021-10-27|0.0|0|0.0|0|64.79166666666667|0|4.197916666666667|0
0|2021-10-28|0.0|0|0.0|0|96.66666666666667|0|8.697916666666666|0
0|2021-10-29|0.0|0|0.0|0|45.104166666666664|0|8.489583333333334|0
0|2021-10-30|0.0|0|0.0|0|156.875|0|6.229166666666667|0
0|2021-10-31|0.0|0|0.0|0|262.0833333333333|0|8.21875|0
0|2021-11-01|0.0|0|0.0|0|289.8958333333333|0|11.270833333333334|0
0|2021-11-02|0.0|0|0.0|0|297.7083333333333|0|9.520833333333334|0
0|2021-11-03|0.0|0|0.0|0|109.58333333333333|0|2.875|0
0|2021-11-04|0.0|0|0.0|0|101.14583333333333|0|2.5208333333333335|0
0|2021-11-05|0.0|0|0.0|0|158.75|0|5.260416666666667|0
0|2021-11-06|0.0|0|0.0|0|177.91666666666666|0|6.239583333333333|0
0|2021-11-07|0.0|0|0.0|0|179.32291666666666|0|4.588541666666667|0
0|2021-11-08|0.0|0|0.0|0|162.55208333333334|0|5.979166666666667|0
0|2021-11-09|0.0|0|0.0|0|45.520833333333336|0|3.4375|0
0|2021-11-10|0.0|0|0.0|0|79.27083333333333|0|5.947916666666667|0
0|2021-11-11|0.0|0|0.0|0|189.6875|0|12.416666666666666|0
0|2021-11-12|0.0|0|0.0|0|216.25|0|11.552083333333334|0
0|2021-11-13|0.0|0|0.0|0|280.1041666666667|0|12.322916666666666|0
0|2021-11-14|0.0|0|0.0|0|210.0625|0|11.885416666666666|0
0|2021-11-15|0.0|0|0.0|0|248.22916666666666|0|7.4375|0
0|2021-11-16|0.0|0|0.0|0|115.52083333333333|0|6.348958333333333|0
0|2021-11-17|0.0|0|0.0|0|216.71875|0|10.546875|0
0|2021-11-18|0.0|0|0.0|0|278.125|0|14.6875|0
0|2021-11-19|0.0|0|0.0|0|223.75|0|6.072916666666667|0
0|2021-11-20|0.0|0|0.0|0|140.98958333333334|0|5.046875|0
0|2021-11-21|0.0|0|0.0|0|182.86458333333334|0|9.453125|0
0|2021-11-22|0.0|0|0.0|0|304.4791666666667|0|11.635416666666666|0
0|2021-11-23|0.0|0|0.0|0|182.44791666666666|0|6.0|0
0|2021-11-24|0.0|0|0.0|0|194.94791666666666|0|10.119791666666666|0
0|2021-11-25|0.0|0|0.0|0|281.7708333333333|0|10.59375|0
0|2021-11-26|0.0|0|0.0|0|255.0|0|8.052083333333334|0
0|2021-11-27|0.0|0|0.0|0|136.5625|0|5.541666666666667|0
0|2021-11-28|0.0|0|0.0|0|279.4791666666667|0|11.447916666666666|0
0|2021-11-29|0.0|0|0.0|0|168.64583333333334|0|5.395833333333333|0
0|2021-11-30|0.0|0|0.0|0|278.0208333333333|0|9.145833333333334|0
0|2021-12-01|0.0|0|0.0|0|161.04166666666666|0|6.708333333333333|0
0|2021-12-02|0.0|0|0.0|0|255.9375|0|11.614583333333334|0
0|2021-12-03|0.0|0|0.0|0|38.75|0|1.8854166666666667|0
0|2021-12-04|0.0|0|0.0|0|300.2083333333333|0|8.5|0
0|2021-12-05|0.0|0|0.0|0|128.02083333333334|0|8.125|0
0|2021-12-06|0.0|0|0.0|0|283.125|0|15.640625|0
0|2021-12-07|0.0|0|0.0|0|248.75|0|7.333333333333333|0
0|2021-12-08|0.0|0|0.0|0|140.3125|0|5.140625|0
0|2021-12-09|0.0|0|0.0|0|148.02083333333334|0|7.302083333333333|0
0|2021-12-10|0.0|0|0.0|0|141.04166666666666|0|6.5|0
0|2021-12-11|0.0|0|0.0|0|247.8125|0|17.71875|0
0|2021-12-12|0.0|0|0.0|0|226.97916666666666|0|13.770833333333334|0
0|2021-12-13|0.0|0|0.0|0|157.60416666666666|0|7.010416666666667|0
0|2021-12-14|0.0|0|0.0|0|103.4375|0|7.15625|0
0|2021-12-15|0.0|0|0.0|0|182.91666666666666|0|12.75|0
0|2021-12-16|0.0|0|0.0|0|237.91666666666666|0|19.895833333333332|0
0|2021-12-17|0.0|0|0.0|0|214.47916666666666|0|6.34375|0
0|2021-12-18|0.0|0|0.0|0|90.3125|0|6.385416666666667|0
0|2021-12-19|0.0|0|0.0|0|101.25|0|3.3541666666666665|0
0|2021-12-20|0.0|0|0.0|0|228.95833333333334|0|10.328125|0
0|2021-12-21|0.0|0|0.0|0|193.33333333333334|0|9.598958333333334|0
0|2021-12-22|0.0|0|0.0|0|254.73958333333334|0|9.796875|0
0|2021-12-23|0.0|0|0.0|0|159.6875|0|5.875|0
0|2021-12-24|0.0|0|0.0|0|144.6875|0|6.166666666666667|0
0|2021-12-25|0.0|0|0.0|0|296.4583333333333|0|8.197916666666666|0
0|2021-12-26|0.0|0|0.0|0|65.625|0|4.708333333333333|0
0|2021-12-27|0.0|0|0.0|0|170.625|0|11.114583333333334|0
0|2021-12-28|0.0|0|0.0|0|138.95833333333334|0|6.072916666666667|0
0|2021-12-29|0.0|0|0.0|0|181.875|0|5.302083333333333|0
0|2021-12-30|0.0|0|0.0|0|92.08333333333333|0|4.854166666666667|0
0|2021-12-31|0.0|0|0.0|0|155.26041666666666|0|3.4791666666666665|0
0|2022-01-01|0.0|0|0.0|0|47.083333333333336|0|10.15625|0
0|2022-01-02|0.0|0|0.0|0|30.104166666666668|0|6.520833333333333|0
0|2022-01-03|0.0|0|0.0|0|156.77083333333334|0|6.09375|0
0|2022-01-04|0.0|0|0.0|0|176.97916666666666|0|8.375|0
0|2022-01-05|0.0|0|0.0|0|243.02083333333334|0|18.197916666666668|0
0|2022-01-06|0.0|0|0.0|0|229.0625|0|10.166666666666666|0
0|2022-01-07|0.0|0|0.0|0|214.0625|0|7.40625|0
0|2022-01-08|0.0|0|0.0|0|161.14583333333334|0|7.46875|0
0|2022-01-09|0.0|0|0.0|0|288.8541666666667|0|13.71875|0
0|2022-01-10|0.0|0|0.0|0|289.8958333333333|0|11.979166666666666|0
0|2022-01-11|0.0|0|0.0|0|170.625|0|10.0|0
0|2022-01-12|0.0|0|0.0|0|196.45833333333334|0|7.614583333333333|0
0|2022-01-13|0.0|0|0.0|0|86.66666666666667|0|2.2395833333333335|0
0|2022-01-14|0.0|0|0.0|0|53.229166666666664|0|7.708333333333333|0
0|2022-01-15|0.0|0|0.0|0|69.79166666666667|0|7.104166666666667|0
0|2022-01-16|0.0|0|0.0|0|62.083333333333336|0|1.9270833333333333|0
0|2022-01-17|0.0|0|0.0|0|256.5625|0|9.520833333333334|0
