|dates|Reno_Kansas_UnitedStates.JHU_ConfirmedCases.data|Reno_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Reno_Kansas_UnitedStates.NYT_ConfirmedCases.data|Reno_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Reno_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Reno_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Reno_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Reno_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-25|12366.0|0|12366.0|0|173.0|0|0.0|100
0|2021-11-26|12366.0|0|12366.0|0|173.0|0|0.0|100
0|2021-11-27|12366.0|0|12366.0|0|173.0|0|0.0|100
0|2021-11-28|12366.0|0|12366.0|0|173.0|0|0.0|100
0|2021-11-29|12522.0|0|12522.0|0|173.0|0|0.0|100
0|2021-11-30|12522.0|0|12522.0|0|173.0|0|0.0|100
0|2021-12-01|12686.0|0|12686.0|0|174.0|0|0.0|100
0|2021-12-02|12686.0|0|12686.0|0|174.0|0|0.0|100
0|2021-12-03|12686.0|0|12853.0|0|174.0|0|0.0|100
0|2021-12-04|12853.0|0|12853.0|0|174.0|0|0.0|100
0|2021-12-05|12853.0|0|12853.0|0|174.0|0|0.0|100
0|2021-12-06|12941.0|0|12941.0|0|174.0|0|0.0|100
0|2021-12-07|12941.0|0|12941.0|0|174.0|0|0.0|100
0|2021-12-08|13092.0|0|13092.0|0|174.0|0|0.0|100
0|2021-12-09|13092.0|0|13092.0|0|174.0|0|0.0|100
0|2021-12-10|13233.0|0|13233.0|0|174.0|0|0.0|100
0|2021-12-11|13233.0|0|13233.0|0|174.0|0|0.0|100
0|2021-12-12|13233.0|0|13233.0|0|174.0|0|0.0|100
0|2021-12-13|13286.0|0|13286.0|0|174.0|0|0.0|100
0|2021-12-14|13286.0|0|13286.0|0|174.0|0|0.0|100
0|2021-12-15|13399.0|0|13399.0|0|174.0|0|0.0|100
0|2021-12-16|13399.0|0|13399.0|0|174.0|0|0.0|100
0|2021-12-17|13493.0|0|13493.0|0|174.0|0|0.0|100
0|2021-12-18|13493.0|0|13493.0|0|174.0|0|0.0|100
0|2021-12-19|13493.0|0|13493.0|0|174.0|0|0.0|100
0|2021-12-20|13541.0|0|13541.0|0|174.0|0|0.0|100
0|2021-12-21|13541.0|0|13541.0|0|174.0|0|0.0|100
0|2021-12-22|13640.0|0|13640.0|0|174.0|0|0.0|100
0|2021-12-23|13640.0|0|13640.0|0|174.0|0|0.0|100
0|2021-12-24|13640.0|0|13640.0|0|174.0|0|0.0|100
0|2021-12-25|13640.0|0|13640.0|0|174.0|0|0.0|100
0|2021-12-26|13640.0|0|13640.0|0|174.0|0|0.0|100
0|2021-12-27|13774.0|0|13774.0|0|174.0|0|0.0|100
0|2021-12-28|13774.0|0|13774.0|0|174.0|0|0.0|100
0|2021-12-29|13839.0|0|13839.0|0|174.0|0|0.0|100
0|2021-12-30|13839.0|0|13839.0|0|174.0|0|0.0|100
0|2021-12-31|13839.0|0|13839.0|0|174.0|0|0.0|100
0|2022-01-01|13839.0|0|13839.0|0|174.0|0|0.0|100
0|2022-01-02|13839.0|0|13839.0|0|174.0|0|0.0|100
0|2022-01-03|14118.0|0|14118.0|0|174.0|0|0.0|100
0|2022-01-04|14118.0|0|14118.0|0|174.0|0|0.0|100
0|2022-01-05|14382.0|0|14382.0|0|174.0|0|0.0|100
0|2022-01-06|14382.0|0|14382.0|0|174.0|0|0.0|100
0|2022-01-07|14624.0|0|14624.0|0|191.0|0|0.0|100
0|2022-01-08|14624.0|0|14624.0|0|191.0|0|0.0|100
0|2022-01-09|14624.0|0|14624.0|0|191.0|0|0.0|100
0|2022-01-10|14808.0|0|14808.0|0|192.0|0|0.0|100
0|2022-01-11|14808.0|0|14808.0|0|192.0|0|0.0|100
0|2022-01-12|14808.0|0|14999.0|0|192.0|0|0.0|100
0|2022-01-13|14808.0|0|15189.0|0|192.0|0|0.0|100
0|2022-01-14|15403.0|0|15403.0|0|194.0|0|0.0|100
0|2022-01-15|15403.0|0|15403.0|0|194.0|0|0.0|100
0|2022-01-16|15403.0|0|15403.0|0|194.0|0|0.0|100
0|2022-01-17|15403.0|0|0.0|100|194.0|0|0.0|100
