|dates|Fulton_NewYork_UnitedStates.JHU_ConfirmedCases.data|Fulton_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Fulton_NewYork_UnitedStates.NYT_ConfirmedCases.data|Fulton_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Fulton_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Fulton_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Fulton_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Fulton_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|6988.0|0|6988.0|0|105.0|0|0.0|100
0|2021-11-10|6988.0|0|7022.0|0|105.0|0|0.0|100
0|2021-11-11|7075.0|0|7075.0|0|107.0|0|0.0|100
0|2021-11-12|7114.0|0|7114.0|0|107.0|0|0.0|100
0|2021-11-13|7173.0|0|7173.0|0|107.0|0|0.0|100
0|2021-11-14|7225.0|0|7225.0|0|107.0|0|0.0|100
0|2021-11-15|7245.0|0|7245.0|0|107.0|0|0.0|100
0|2021-11-16|7279.0|0|7279.0|0|108.0|0|0.0|100
0|2021-11-17|7344.0|0|7344.0|0|108.0|0|0.0|100
0|2021-11-18|7393.0|0|7393.0|0|108.0|0|0.0|100
0|2021-11-19|7449.0|0|7449.0|0|108.0|0|0.0|100
0|2021-11-20|7486.0|0|7486.0|0|109.0|0|0.0|100
0|2021-11-21|7537.0|0|7537.0|0|109.0|0|0.0|100
0|2021-11-22|7572.0|0|7572.0|0|109.0|0|0.0|100
0|2021-11-23|7602.0|0|7602.0|0|109.0|0|0.0|100
0|2021-11-24|7639.0|0|7639.0|0|109.0|0|0.0|100
0|2021-11-25|7678.0|0|7678.0|0|109.0|0|0.0|100
0|2021-11-26|7719.0|0|7719.0|0|109.0|0|0.0|100
0|2021-11-27|7739.0|0|7739.0|0|110.0|0|0.0|100
0|2021-11-28|7768.0|0|7768.0|0|110.0|0|0.0|100
0|2021-11-29|7805.0|0|7805.0|0|114.0|0|0.0|100
0|2021-11-30|7854.0|0|7854.0|0|115.0|0|0.0|100
0|2021-12-01|7890.0|0|7890.0|0|115.0|0|0.0|100
0|2021-12-02|7939.0|0|7939.0|0|115.0|0|0.0|100
0|2021-12-03|7939.0|0|7997.0|0|115.0|0|0.0|100
0|2021-12-04|8040.0|0|8040.0|0|115.0|0|0.0|100
0|2021-12-05|8087.0|0|8087.0|0|115.0|0|0.0|100
0|2021-12-06|8120.0|0|8120.0|0|115.0|0|0.0|100
0|2021-12-07|8157.0|0|8157.0|0|115.0|0|0.0|100
0|2021-12-08|8198.0|0|8198.0|0|115.0|0|0.0|100
0|2021-12-09|8258.0|0|8258.0|0|117.0|0|0.0|100
0|2021-12-10|8313.0|0|8313.0|0|117.0|0|0.0|100
0|2021-12-11|8361.0|0|8361.0|0|118.0|0|0.0|100
0|2021-12-12|8401.0|0|8401.0|0|119.0|0|0.0|100
0|2021-12-13|8434.0|0|8434.0|0|120.0|0|0.0|100
0|2021-12-14|8434.0|0|8472.0|0|120.0|0|0.0|100
0|2021-12-15|8509.0|0|8509.0|0|122.0|0|0.0|100
0|2021-12-16|8547.0|0|8547.0|0|122.0|0|0.0|100
0|2021-12-17|8591.0|0|8591.0|0|123.0|0|0.0|100
0|2021-12-18|8632.0|0|8632.0|0|124.0|0|0.0|100
0|2021-12-19|8672.0|0|8672.0|0|124.0|0|0.0|100
0|2021-12-20|8681.0|0|8681.0|0|124.0|0|0.0|100
0|2021-12-21|8714.0|0|8714.0|0|124.0|0|0.0|100
0|2021-12-22|8741.0|0|8741.0|0|125.0|0|0.0|100
0|2021-12-23|8781.0|0|8781.0|0|126.0|0|0.0|100
0|2021-12-24|8817.0|0|8817.0|0|128.0|0|0.0|100
0|2021-12-25|8817.0|0|8817.0|0|128.0|0|0.0|100
0|2021-12-26|8853.0|0|8853.0|0|128.0|0|0.0|100
0|2021-12-27|8858.0|0|8858.0|0|129.0|0|0.0|100
0|2021-12-28|8874.0|0|8874.0|0|129.0|0|0.0|100
0|2021-12-29|8938.0|0|8938.0|0|129.0|0|0.0|100
0|2021-12-30|8990.0|0|8990.0|0|130.0|0|0.0|100
0|2021-12-31|9059.0|0|9059.0|0|131.0|0|0.0|100
0|2022-01-01|9059.0|0|9121.0|0|132.0|0|0.0|100
0|2022-01-02|9059.0|0|9163.0|0|133.0|0|0.0|100
0|2022-01-03|9208.0|0|9208.0|0|133.0|0|0.0|100
0|2022-01-04|9246.0|0|9246.0|0|134.0|0|0.0|100
0|2022-01-05|9366.0|0|9366.0|0|134.0|0|0.0|100
0|2022-01-06|9477.0|0|9477.0|0|134.0|0|0.0|100
0|2022-01-07|9626.0|0|9626.0|0|135.0|0|0.0|100
0|2022-01-08|9739.0|0|9739.0|0|135.0|0|0.0|100
0|2022-01-09|9848.0|0|9848.0|0|135.0|0|0.0|100
0|2022-01-10|9916.0|0|9916.0|0|135.0|0|0.0|100
0|2022-01-11|9993.0|0|9993.0|0|135.0|0|0.0|100
0|2022-01-12|10112.0|0|10112.0|0|136.0|0|0.0|100
0|2022-01-13|10112.0|0|10216.0|0|136.0|0|0.0|100
0|2022-01-14|10356.0|0|10356.0|0|136.0|0|0.0|100
0|2022-01-15|10473.0|0|10473.0|0|136.0|0|0.0|100
0|2022-01-16|10588.0|0|10588.0|0|137.0|0|0.0|100
0|2022-01-17|10667.0|0|0.0|100|139.0|0|0.0|100
