|dates|Bedford_Virginia_UnitedStates.BLS_EmployedPopulation.data|Bedford_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Bedford_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Bedford_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Bedford_Virginia_UnitedStates.BLS_UnemploymentRate.data|Bedford_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Bedford_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Bedford_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-18|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-19|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-20|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-21|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-22|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-23|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-24|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-25|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-26|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-27|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-28|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-29|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-30|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-10-31|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-01|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-02|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-03|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-04|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-05|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-06|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-07|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-08|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-09|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-10|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-11|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-12|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-13|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-14|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-15|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-16|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-17|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-18|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-19|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-20|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-21|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-22|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-23|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-24|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-25|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-26|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-27|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-28|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-29|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-11-30|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-01|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-02|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-03|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-04|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-05|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-06|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-07|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-08|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-09|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-10|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-11|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-12|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-13|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-14|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-15|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-16|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-17|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-18|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-19|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-20|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-21|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-22|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-23|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-24|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-25|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
