|dates|Polk_Iowa_UnitedStates.JHU_ConfirmedCases.data|Polk_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Polk_Iowa_UnitedStates.NYT_ConfirmedCases.data|Polk_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Polk_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Polk_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Polk_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Polk_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-11|77623.0|0|77792.0|0|769.0|0|0.0|100
0|2021-11-12|77623.0|0|77792.0|0|769.0|0|0.0|100
0|2021-11-13|77623.0|0|77792.0|0|769.0|0|0.0|100
0|2021-11-14|77623.0|0|77792.0|0|769.0|0|0.0|100
0|2021-11-15|77623.0|0|77792.0|0|769.0|0|0.0|100
0|2021-11-16|77623.0|0|77792.0|0|769.0|0|0.0|100
0|2021-11-17|78798.0|0|78946.0|0|785.0|0|0.0|100
0|2021-11-18|78798.0|0|78946.0|0|785.0|0|0.0|100
0|2021-11-19|78798.0|0|78946.0|0|785.0|0|0.0|100
0|2021-11-20|78798.0|0|78946.0|0|785.0|0|0.0|100
0|2021-11-21|78798.0|0|78946.0|0|785.0|0|0.0|100
0|2021-11-22|78798.0|0|78946.0|0|785.0|0|0.0|100
0|2021-11-23|78798.0|0|78946.0|0|785.0|0|0.0|100
0|2021-11-24|80319.0|0|80541.0|0|799.0|0|0.0|100
0|2021-11-25|80319.0|0|80541.0|0|799.0|0|0.0|100
0|2021-11-26|80319.0|0|80541.0|0|799.0|0|0.0|100
0|2021-11-27|80319.0|0|80541.0|0|799.0|0|0.0|100
0|2021-11-28|80319.0|0|80541.0|0|799.0|0|0.0|100
0|2021-11-29|80319.0|0|80541.0|0|799.0|0|0.0|100
0|2021-11-30|80319.0|0|80541.0|0|799.0|0|0.0|100
0|2021-12-01|81677.0|0|81941.0|0|809.0|0|0.0|100
0|2021-12-02|81677.0|0|81941.0|0|809.0|0|0.0|100
0|2021-12-03|81677.0|0|81941.0|0|809.0|0|0.0|100
0|2021-12-04|81677.0|0|81941.0|0|809.0|0|0.0|100
0|2021-12-05|81677.0|0|81941.0|0|809.0|0|0.0|100
0|2021-12-06|81677.0|0|81941.0|0|809.0|0|0.0|100
0|2021-12-07|81677.0|0|81941.0|0|809.0|0|0.0|100
0|2021-12-08|83651.0|0|83876.0|0|809.0|0|0.0|100
0|2021-12-09|83651.0|0|83876.0|0|809.0|0|0.0|100
0|2021-12-10|84421.0|0|83876.0|0|824.0|0|0.0|100
0|2021-12-11|84421.0|0|83876.0|0|824.0|0|0.0|100
0|2021-12-12|84421.0|0|83876.0|0|824.0|0|0.0|100
0|2021-12-13|84421.0|0|83876.0|0|824.0|0|0.0|100
0|2021-12-14|84421.0|0|83876.0|0|824.0|0|0.0|100
0|2021-12-15|85421.0|0|85520.0|0|838.0|0|0.0|100
0|2021-12-16|85421.0|0|85520.0|0|838.0|0|0.0|100
0|2021-12-17|85421.0|0|85520.0|0|838.0|0|0.0|100
0|2021-12-18|85421.0|0|85520.0|0|838.0|0|0.0|100
0|2021-12-19|85421.0|0|85520.0|0|838.0|0|0.0|100
0|2021-12-20|85421.0|0|85520.0|0|838.0|0|0.0|100
0|2021-12-21|85421.0|0|85520.0|0|838.0|0|0.0|100
0|2021-12-22|86837.0|0|87101.0|0|853.0|0|0.0|100
0|2021-12-23|86837.0|0|87101.0|0|853.0|0|0.0|100
0|2021-12-24|86837.0|0|87101.0|0|853.0|0|0.0|100
0|2021-12-25|86837.0|0|87101.0|0|853.0|0|0.0|100
0|2021-12-26|86837.0|0|87101.0|0|853.0|0|0.0|100
0|2021-12-27|86837.0|0|87101.0|0|853.0|0|0.0|100
0|2021-12-28|86837.0|0|87101.0|0|853.0|0|0.0|100
0|2021-12-29|88596.0|0|89063.0|0|857.0|0|0.0|100
0|2021-12-30|88596.0|0|89063.0|0|857.0|0|0.0|100
0|2021-12-31|88596.0|0|89063.0|0|857.0|0|0.0|100
0|2022-01-01|88596.0|0|89063.0|0|857.0|0|0.0|100
0|2022-01-02|88596.0|0|89063.0|0|857.0|0|0.0|100
0|2022-01-03|88596.0|0|89063.0|0|857.0|0|0.0|100
0|2022-01-04|88596.0|0|89063.0|0|857.0|0|0.0|100
0|2022-01-05|92007.0|0|92748.0|0|872.0|0|0.0|100
0|2022-01-06|92007.0|0|92748.0|0|872.0|0|0.0|100
0|2022-01-07|92007.0|0|92748.0|0|872.0|0|0.0|100
0|2022-01-08|92007.0|0|92748.0|0|872.0|0|0.0|100
0|2022-01-09|92007.0|0|92748.0|0|872.0|0|0.0|100
0|2022-01-10|92007.0|0|92748.0|0|872.0|0|0.0|100
0|2022-01-11|92007.0|0|92748.0|0|872.0|0|0.0|100
0|2022-01-12|98575.0|0|99504.0|0|902.0|0|0.0|100
0|2022-01-13|98575.0|0|99504.0|0|902.0|0|0.0|100
0|2022-01-14|98575.0|0|99504.0|0|902.0|0|0.0|100
0|2022-01-15|98575.0|0|99504.0|0|902.0|0|0.0|100
0|2022-01-16|98575.0|0|99504.0|0|902.0|0|0.0|100
0|2022-01-17|98575.0|0|0.0|100|902.0|0|0.0|100
