|dates|SantaFe_NewMexico_UnitedStates.BLS_EmployedPopulation.data|SantaFe_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|SantaFe_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|SantaFe_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|SantaFe_NewMexico_UnitedStates.BLS_UnemploymentRate.data|SantaFe_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|SantaFe_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|SantaFe_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-18|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-19|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-20|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-21|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-22|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-23|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-24|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-25|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-26|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-27|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-28|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-29|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-30|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-10-31|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-01|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-02|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-03|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-04|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-05|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-06|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-07|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-08|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-09|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-10|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-11|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-12|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-13|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-14|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-15|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-16|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-17|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-18|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-19|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-20|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-21|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-22|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-23|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-24|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-25|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-26|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-27|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-28|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-29|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-11-30|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-01|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-02|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-03|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-04|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-05|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-06|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-07|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-08|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-09|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-10|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-11|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-12|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-13|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-14|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
