|dates|SanJuan_Colorado_UnitedStates.JHU_ConfirmedCases.data|SanJuan_Colorado_UnitedStates.JHU_ConfirmedCases.missing|SanJuan_Colorado_UnitedStates.NYT_ConfirmedCases.data|SanJuan_Colorado_UnitedStates.NYT_ConfirmedCases.missing|SanJuan_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|SanJuan_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|SanJuan_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|SanJuan_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-18|104.0|0|104.0|0|0.0|0|0.0|100
0|2021-11-19|104.0|0|104.0|0|0.0|0|0.0|100
0|2021-11-20|104.0|0|104.0|0|0.0|0|0.0|100
0|2021-11-21|104.0|0|104.0|0|0.0|0|0.0|100
0|2021-11-22|104.0|0|104.0|0|0.0|0|0.0|100
0|2021-11-23|105.0|0|105.0|0|0.0|0|0.0|100
0|2021-11-24|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-11-25|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-11-26|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-11-27|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-11-28|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-11-29|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-11-30|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-12-01|106.0|0|105.0|0|0.0|0|0.0|100
0|2021-12-02|104.0|0|104.0|0|0.0|0|0.0|100
0|2021-12-03|105.0|0|105.0|0|0.0|0|0.0|100
0|2021-12-04|105.0|0|105.0|0|0.0|0|0.0|100
0|2021-12-05|105.0|0|105.0|0|0.0|0|0.0|100
0|2021-12-06|105.0|0|105.0|0|0.0|0|0.0|100
0|2021-12-07|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-12-08|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-12-09|108.0|0|108.0|0|0.0|0|0.0|100
0|2021-12-10|108.0|0|108.0|0|0.0|0|0.0|100
0|2021-12-11|108.0|0|108.0|0|0.0|0|0.0|100
0|2021-12-12|108.0|0|108.0|0|0.0|0|0.0|100
0|2021-12-13|108.0|0|108.0|0|0.0|0|0.0|100
0|2021-12-14|108.0|0|110.0|0|0.0|0|0.0|100
0|2021-12-15|111.0|0|111.0|0|0.0|0|0.0|100
0|2021-12-16|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-12-17|106.0|0|106.0|0|0.0|0|0.0|100
0|2021-12-18|110.0|0|106.0|0|0.0|0|0.0|100
0|2021-12-19|110.0|0|106.0|0|0.0|0|0.0|100
0|2021-12-20|108.0|0|108.0|0|0.0|0|0.0|100
0|2021-12-21|111.0|0|111.0|0|0.0|0|0.0|100
0|2021-12-22|113.0|0|113.0|0|0.0|0|0.0|100
0|2021-12-23|113.0|0|113.0|0|0.0|0|0.0|100
0|2021-12-24|113.0|0|113.0|0|0.0|0|0.0|100
0|2021-12-25|113.0|0|113.0|0|0.0|0|0.0|100
0|2021-12-26|113.0|0|113.0|0|0.0|0|0.0|100
0|2021-12-27|114.0|0|114.0|0|0.0|0|0.0|100
0|2021-12-28|115.0|0|115.0|0|0.0|0|0.0|100
0|2021-12-29|119.0|0|119.0|0|0.0|0|0.0|100
0|2021-12-30|121.0|0|121.0|0|0.0|0|0.0|100
0|2021-12-31|121.0|0|121.0|0|0.0|0|0.0|100
0|2022-01-01|121.0|0|121.0|0|0.0|0|0.0|100
0|2022-01-02|121.0|0|121.0|0|0.0|0|0.0|100
0|2022-01-03|122.0|0|122.0|0|0.0|0|0.0|100
0|2022-01-04|128.0|0|128.0|0|0.0|0|0.0|100
0|2022-01-05|129.0|0|129.0|0|0.0|0|0.0|100
0|2022-01-06|141.0|0|141.0|0|0.0|0|0.0|100
0|2022-01-07|148.0|0|148.0|0|0.0|0|0.0|100
0|2022-01-08|148.0|0|148.0|0|0.0|0|0.0|100
0|2022-01-09|148.0|0|148.0|0|0.0|0|0.0|100
0|2022-01-10|148.0|0|148.0|0|0.0|0|0.0|100
0|2022-01-11|161.0|0|161.0|0|0.0|0|0.0|100
0|2022-01-12|163.0|0|163.0|0|0.0|0|0.0|100
0|2022-01-13|163.0|0|165.0|0|0.0|0|0.0|100
0|2022-01-14|170.0|0|168.0|0|0.0|0|0.0|100
0|2022-01-15|170.0|0|170.0|0|0.0|0|0.0|100
0|2022-01-16|170.0|0|170.0|0|0.0|0|0.0|100
0|2022-01-17|170.0|0|0.0|100|0.0|0|0.0|100
