|dates|Guayama_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guayama_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guayama_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guayama_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guayama_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guayama_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guayama_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guayama_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-15|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-16|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-17|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-18|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-19|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-20|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-21|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-22|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-23|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-24|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-25|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-26|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-27|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-28|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-02-29|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-01|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-02|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-03|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-04|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-05|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-06|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-07|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-08|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-09|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-10|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-11|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-12|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-13|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-14|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-15|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-16|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-17|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-18|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-19|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-20|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-21|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-22|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-23|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-24|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-25|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-26|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-27|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-28|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-29|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-30|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-03-31|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-01|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-02|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-03|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-04|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-05|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-06|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-07|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-08|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-09|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-10|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-11|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-12|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-13|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-14|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-15|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-16|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-17|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-18|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-19|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-20|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-21|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-22|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-23|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-24|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-25|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-26|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-27|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-28|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-29|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-04-30|9409.0|0|1098.0|0|10.450176073094127|0|10507.0|0
0|2020-05-01|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-02|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-03|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-04|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-05|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-06|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-07|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-08|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-09|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-10|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-11|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-12|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-13|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-14|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-15|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-16|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-17|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-18|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-19|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-20|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-21|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-22|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-23|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-24|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-25|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-26|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-27|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-28|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-29|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-30|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-05-31|9611.0|0|849.0|0|8.116634799235182|0|10460.0|0
0|2020-06-01|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-02|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-03|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-04|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-05|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-06|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-07|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-08|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-09|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-10|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-11|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-12|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-13|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-14|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-15|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-16|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-17|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-18|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-19|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-20|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-21|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-22|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-23|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-24|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-25|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-26|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-27|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-28|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-29|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-06-30|9949.0|0|824.0|0|7.648751508400631|0|10773.0|0
0|2020-07-01|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-02|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-03|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-04|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-05|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-06|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-07|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-08|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-09|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-10|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-11|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-12|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-13|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-14|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-15|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-16|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-17|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-18|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-19|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-20|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-21|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-22|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-23|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-24|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-25|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-26|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-27|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-28|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-29|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-30|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-07-31|10011.0|0|695.0|0|6.4916869045395105|0|10706.0|0
0|2020-08-01|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-02|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-03|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-04|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-05|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-06|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-07|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-08|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-09|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-10|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-11|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-12|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-13|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-14|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-15|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-16|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-17|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-18|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-19|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-20|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-21|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-22|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-23|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-24|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-25|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-26|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-27|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-28|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-29|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-30|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-08-31|10087.0|0|778.0|0|7.160607455131155|0|10865.0|0
0|2020-09-01|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-02|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-03|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-04|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-05|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-06|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-07|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-08|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-09|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-10|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-11|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-12|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-13|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-14|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-15|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-16|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-17|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-18|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-19|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-20|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-21|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-22|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-23|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-24|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-25|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-26|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-27|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-28|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-29|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-09-30|9885.0|0|836.0|0|7.797780057830426|0|10721.0|0
0|2020-10-01|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-02|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-03|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-04|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-05|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-06|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-07|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-08|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-09|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-10|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-11|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-12|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-13|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-14|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-15|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-16|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-17|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-18|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-19|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-20|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-21|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-22|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-23|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-24|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-25|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-26|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-27|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-28|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-29|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-30|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-10-31|9752.0|0|792.0|0|7.511380880121396|0|10544.0|0
0|2020-11-01|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-02|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-03|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-04|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-05|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-06|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-07|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-08|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-09|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-10|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-11|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-12|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-13|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-14|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-15|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-16|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-17|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-18|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-19|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-20|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-21|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-22|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-23|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-24|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-25|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-26|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-27|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-28|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-29|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-11-30|9596.0|0|882.0|0|8.417636953617102|0|10478.0|0
0|2020-12-01|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-02|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-03|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-04|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-05|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
