|dates|Kent_Michigan_UnitedStates.BLS_EmployedPopulation.data|Kent_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Kent_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Kent_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Kent_Michigan_UnitedStates.BLS_UnemploymentRate.data|Kent_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Kent_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Kent_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-18|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-19|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-20|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-21|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-22|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-23|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-24|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-25|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-26|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-27|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-28|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-29|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-30|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-10-31|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-01|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-02|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-03|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-04|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-05|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-06|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-07|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-08|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-09|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-10|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-11|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-12|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-13|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-14|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-15|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-16|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-17|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-18|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-19|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-20|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-21|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-22|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-23|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-24|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-25|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-26|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-27|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-28|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-29|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-11-30|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-01|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-02|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-03|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-04|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-05|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-06|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-07|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-08|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-09|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-10|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-11|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-12|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-13|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-14|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-15|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-16|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-17|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-18|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-19|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-20|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-21|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-22|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-23|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-24|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-25|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-26|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-27|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-28|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-29|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-30|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2021-12-31|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-01|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-02|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-03|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-04|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-05|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-06|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-07|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-08|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-09|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-10|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-11|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-12|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-13|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-14|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-15|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-16|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
0|2022-01-17|337382.0|0|17360.0|0|4.893697391343568|0|354742.0|0
