|dates|Rich_Utah_UnitedStates.AveragePrecipitationTotal.data|Rich_Utah_UnitedStates.AveragePrecipitationTotal.missing|Rich_Utah_UnitedStates.AveragePrecipitation.data|Rich_Utah_UnitedStates.AveragePrecipitation.missing|Rich_Utah_UnitedStates.AverageWindDirection.data|Rich_Utah_UnitedStates.AverageWindDirection.missing|Rich_Utah_UnitedStates.AverageWindSpeed.data|Rich_Utah_UnitedStates.AverageWindSpeed.missing
0|2021-11-18|0.0|0|0.0|0|268.4375|0|8.25|0
0|2021-11-19|0.0|0|0.0|0|272.9166666666667|0|13.84375|0
0|2021-11-20|0.0|0|0.0|0|291.6666666666667|0|12.583333333333334|0
0|2021-11-21|0.0|0|0.0|0|290.5208333333333|0|12.28125|0
0|2021-11-22|0.0|0|0.0|0|296.9791666666667|0|10.0625|0
0|2021-11-23|0.0|0|0.0|0|285.4166666666667|0|15.239583333333334|0
0|2021-11-24|0.0|0|0.0|0|236.14583333333334|0|12.302083333333334|0
0|2021-11-25|0.0|0|0.0|0|260.0|0|12.239583333333334|0
0|2021-11-26|0.0|0|0.0|0|288.6458333333333|0|11.75|0
0|2021-11-27|0.0|0|0.0|0|284.1666666666667|0|13.28125|0
0|2021-11-28|0.0|0|0.0|0|265.0|0|9.760416666666666|0
0|2021-11-29|0.0|0|0.0|0|291.25|0|14.822916666666666|0
0|2021-11-30|0.0|0|0.0|0|283.125|0|13.260416666666666|0
0|2021-12-01|0.0|0|0.0|0|286.6666666666667|0|14.520833333333334|0
0|2021-12-02|0.0|0|0.0|0|281.7708333333333|0|13.322916666666666|0
0|2021-12-03|0.0|0|0.0|0|305.9375|0|13.21875|0
0|2021-12-04|0.0|0|0.0|0|288.4375|0|17.489583333333332|0
0|2021-12-05|0.0|0|0.0|0|277.6041666666667|0|29.34375|0
0|2021-12-06|0.0|0|0.0|0|270.9375|0|12.479166666666666|0
0|2021-12-07|0.0|0|0.0|0|289.7916666666667|0|14.21875|0
0|2021-12-08|0.0|0|0.0|0|272.0833333333333|0|14.447916666666666|0
0|2021-12-09|0.0|0|0.0|0|310.4166666666667|0|11.635416666666666|0
0|2021-12-10|0.0|0|0.0|0|130.83333333333334|0|8.333333333333334|0
0|2021-12-11|0.0|0|0.0|0|215.9375|0|10.291666666666666|0
0|2021-12-12|0.0|0|0.0|0|228.75|0|8.479166666666666|0
0|2021-12-13|0.0|0|0.0|0|229.79166666666666|0|7.65625|0
0|2021-12-14|0.0|0|0.0|0|202.91666666666666|0|10.239583333333334|0
0|2021-12-15|0.0|0|0.0|0|261.9791666666667|0|19.229166666666668|0
0|2021-12-16|0.0|0|0.0|0|252.29166666666666|0|12.354166666666666|0
0|2021-12-17|0.0|0|0.0|0|223.95833333333334|0|16.53125|0
0|2021-12-18|0.0|0|0.0|0|273.0208333333333|0|9.65625|0
0|2021-12-19|0.0|0|0.0|0|265.8333333333333|0|8.416666666666666|0
0|2021-12-20|0.0|0|0.0|0|273.5416666666667|0|11.015625|0
0|2021-12-21|0.0|0|0.0|0|275.9375|0|11.78125|0
0|2021-12-22|0.0|0|0.0|0|259.6875|0|10.958333333333334|0
0|2021-12-23|0.0|0|0.0|0|254.47916666666666|0|16.03125|0
0|2021-12-24|0.0|0|0.0|0|244.79166666666666|0|20.947916666666668|0
0|2021-12-25|0.0|0|0.0|0|232.5|0|13.958333333333334|0
0|2021-12-26|0.0|0|0.0|0|136.04166666666666|0|11.270833333333334|0
0|2021-12-27|0.0|0|0.0|0|162.1875|0|12.635416666666666|0
0|2021-12-28|0.0|0|0.0|0|278.6979166666667|0|13.463541666666666|0
0|2021-12-29|0.0|0|0.0|0|184.58333333333334|0|10.026041666666666|0
0|2021-12-30|0.0|0|0.0|0|146.5625|0|13.145833333333334|0
0|2021-12-31|0.0|0|0.0|0|248.02083333333334|0|10.958333333333334|0
0|2022-01-01|0.0|0|0.0|0|291.5104166666667|0|15.203125|0
0|2022-01-02|0.0|0|0.0|0|293.6458333333333|0|12.052083333333334|0
0|2022-01-03|0.0|0|0.0|0|256.0416666666667|0|8.6875|0
0|2022-01-04|0.0|0|0.0|0|268.8541666666667|0|20.572916666666668|0
0|2022-01-05|0.0|0|0.0|0|265.0|0|27.104166666666668|0
0|2022-01-06|0.0|0|0.0|0|242.1875|0|28.072916666666668|0
0|2022-01-07|0.0|0|0.0|0|246.77083333333334|0|16.041666666666668|0
0|2022-01-08|0.0|0|0.0|0|275.7291666666667|0|15.28125|0
0|2022-01-09|0.0|0|0.0|0|279.4791666666667|0|11.447916666666666|0
0|2022-01-10|0.0|0|0.0|0|314.4791666666667|0|13.6875|0
0|2022-01-11|0.0|0|0.0|0|285.4166666666667|0|11.979166666666666|0
0|2022-01-12|0.0|0|0.0|0|295.46875|0|15.015625|0
0|2022-01-13|0.0|0|0.0|0|286.6666666666667|0|11.125|0
0|2022-01-14|0.0|0|0.0|0|279.6354166666667|0|10.833333333333334|0
0|2022-01-15|0.0|0|0.0|0|282.0833333333333|0|11.583333333333334|0
0|2022-01-16|0.0|0|0.0|0|300.3125|0|10.802083333333334|0
0|2022-01-17|0.0|0|0.0|0|279.1666666666667|0|9.885416666666666|0
