|dates|Tuolumne_California_UnitedStates.BLS_EmployedPopulation.data|Tuolumne_California_UnitedStates.BLS_EmployedPopulation.missing|Tuolumne_California_UnitedStates.BLS_UnemployedPopulation.data|Tuolumne_California_UnitedStates.BLS_UnemployedPopulation.missing|Tuolumne_California_UnitedStates.BLS_UnemploymentRate.data|Tuolumne_California_UnitedStates.BLS_UnemploymentRate.missing|Tuolumne_California_UnitedStates.BLS_LaborForcePopulation.data|Tuolumne_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-18|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-19|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-20|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-21|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-22|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-23|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-24|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-25|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-26|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-27|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-28|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-29|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-30|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-10-31|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-01|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-02|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-03|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-04|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-05|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-06|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-07|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-08|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-09|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-10|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-11|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-12|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-13|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-14|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-15|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-16|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-17|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-18|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-19|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-20|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-21|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-22|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-23|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-24|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-25|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-26|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-27|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-28|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-29|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-11-30|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
