|dates|NewCastle_Delaware_UnitedStates.BLS_EmployedPopulation.data|NewCastle_Delaware_UnitedStates.BLS_EmployedPopulation.missing|NewCastle_Delaware_UnitedStates.BLS_UnemployedPopulation.data|NewCastle_Delaware_UnitedStates.BLS_UnemployedPopulation.missing|NewCastle_Delaware_UnitedStates.BLS_UnemploymentRate.data|NewCastle_Delaware_UnitedStates.BLS_UnemploymentRate.missing|NewCastle_Delaware_UnitedStates.BLS_LaborForcePopulation.data|NewCastle_Delaware_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-18|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-19|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-20|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-21|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-22|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-23|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-24|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-25|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-26|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-27|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-28|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-29|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-30|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-10-31|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-01|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-02|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-03|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-04|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-05|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-06|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-07|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-08|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-09|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-10|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-11|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-12|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-13|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-14|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-15|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-16|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-17|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-18|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-19|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-20|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-21|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-22|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-23|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-24|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
0|2021-11-25|281730.0|0|15211.0|0|5.122566435756598|0|296941.0|0
