|dates|Orange_NewYork_UnitedStates.BLS_EmployedPopulation.data|Orange_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Orange_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Orange_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Orange_NewYork_UnitedStates.BLS_UnemploymentRate.data|Orange_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Orange_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Orange_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-18|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-19|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-20|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-21|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-22|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-23|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-24|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-25|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-26|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-27|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-28|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-29|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-30|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-10-31|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-01|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-02|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-03|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-04|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-05|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-06|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-07|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-08|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-09|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-10|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-11|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-12|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-13|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-14|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-15|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-16|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-17|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-18|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-19|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-20|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-21|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
