|dates|Russell_Kansas_UnitedStates.BLS_EmployedPopulation.data|Russell_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Russell_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Russell_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Russell_Kansas_UnitedStates.BLS_UnemploymentRate.data|Russell_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Russell_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Russell_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-17|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-18|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-19|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-20|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-21|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-22|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-23|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-24|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-25|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-26|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-27|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-28|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-29|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-11-30|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-01|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-02|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-03|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-04|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-05|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-06|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-07|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-08|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-09|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-10|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-11|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-12|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-13|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-14|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-15|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-16|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-17|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-18|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-19|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-20|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-21|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-22|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-23|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-24|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-25|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-26|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-27|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-28|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-29|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-30|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2021-12-31|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-01|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-02|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-03|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-04|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-05|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-06|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-07|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-08|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-09|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-10|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-11|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-12|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-13|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-14|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-15|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-16|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
0|2022-01-17|3138.0|0|91.0|0|2.8182099721275935|0|3229.0|0
