|dates|Unassigned_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|4431.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-18|8002.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-19|8424.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-20|1514.0|0|0.0|100|7.0|0|0.0|100
0|2021-10-21|2662.0|0|0.0|100|7.0|0|0.0|100
0|2021-10-22|3711.0|0|0.0|100|7.0|0|0.0|100
0|2021-10-23|3711.0|0|0.0|100|7.0|0|0.0|100
0|2021-10-24|3711.0|0|0.0|100|7.0|0|0.0|100
0|2021-10-25|5805.0|0|0.0|100|7.0|0|0.0|100
0|2021-10-26|6251.0|0|0.0|100|7.0|0|0.0|100
0|2021-10-27|1484.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-28|2180.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-29|3100.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-30|3100.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-31|3100.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-01|4474.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-02|5254.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-03|1498.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-04|2368.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-05|2944.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-06|2944.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-07|2944.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-08|4739.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-09|5004.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-10|5424.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-11|5424.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-12|2122.0|0|0.0|100|754.0|0|0.0|100
0|2021-11-13|2122.0|0|0.0|100|754.0|0|0.0|100
0|2021-11-14|2122.0|0|0.0|100|754.0|0|0.0|100
0|2021-11-15|4903.0|0|0.0|100|796.0|0|0.0|100
0|2021-11-16|5248.0|0|0.0|100|811.0|0|0.0|100
0|2021-11-17|91.0|0|0.0|100|829.0|0|0.0|100
0|2021-11-18|1147.0|0|0.0|100|878.0|0|0.0|100
0|2021-11-19|2117.0|0|0.0|100|893.0|0|0.0|100
0|2021-11-20|2117.0|0|0.0|100|893.0|0|0.0|100
0|2021-11-21|2117.0|0|0.0|100|893.0|0|0.0|100
0|2021-11-22|4806.0|0|0.0|100|928.0|0|0.0|100
0|2021-11-23|5192.0|0|0.0|100|935.0|0|0.0|100
0|2021-11-24|1013.0|0|0.0|100|968.0|0|0.0|100
0|2021-11-25|1013.0|0|0.0|100|968.0|0|0.0|100
0|2021-11-26|1013.0|0|0.0|100|968.0|0|0.0|100
0|2021-11-27|1013.0|0|0.0|100|968.0|0|0.0|100
0|2021-11-28|1013.0|0|0.0|100|968.0|0|0.0|100
0|2021-11-29|4833.0|0|0.0|100|1024.0|0|0.0|100
0|2021-11-30|5720.0|0|0.0|100|1034.0|0|0.0|100
0|2021-12-01|1540.0|0|0.0|100|1070.0|0|0.0|100
0|2021-12-02|3160.0|0|0.0|100|1070.0|0|0.0|100
0|2021-12-03|4448.0|0|0.0|100|1120.0|0|0.0|100
0|2021-12-04|4448.0|0|0.0|100|1120.0|0|0.0|100
0|2021-12-05|4448.0|0|0.0|100|1120.0|0|0.0|100
0|2021-12-06|8786.0|0|0.0|100|1148.0|0|0.0|100
0|2021-12-07|9761.0|0|0.0|100|1149.0|0|0.0|100
0|2021-12-08|2211.0|0|0.0|100|1180.0|0|0.0|100
0|2021-12-09|3664.0|0|0.0|100|1180.0|0|0.0|100
0|2021-12-10|5375.0|0|0.0|100|1191.0|0|0.0|100
0|2021-12-11|5375.0|0|0.0|100|1191.0|0|0.0|100
0|2021-12-12|5375.0|0|0.0|100|1191.0|0|0.0|100
0|2021-12-13|9040.0|0|0.0|100|1239.0|0|0.0|100
0|2021-12-14|9040.0|0|0.0|100|1239.0|0|0.0|100
0|2021-12-15|9040.0|0|0.0|100|1278.0|0|0.0|100
0|2021-12-16|2967.0|0|0.0|100|1276.0|0|0.0|100
0|2021-12-17|4294.0|0|0.0|100|1343.0|0|0.0|100
0|2021-12-18|4294.0|0|0.0|100|1343.0|0|0.0|100
0|2021-12-19|4294.0|0|0.0|100|1343.0|0|0.0|100
0|2021-12-20|7624.0|0|0.0|100|1407.0|0|0.0|100
0|2021-12-21|8188.0|0|0.0|100|1413.0|0|0.0|100
0|2021-12-22|2697.0|0|0.0|100|1447.0|0|0.0|100
0|2021-12-23|4614.0|0|0.0|100|847.0|0|0.0|100
0|2021-12-24|5625.0|0|0.0|100|847.0|0|0.0|100
0|2021-12-25|5625.0|0|0.0|100|847.0|0|0.0|100
0|2021-12-26|5625.0|0|0.0|100|847.0|0|0.0|100
0|2021-12-27|9005.0|0|0.0|100|869.0|0|0.0|100
0|2021-12-28|11448.0|0|0.0|100|873.0|0|0.0|100
0|2021-12-29|4131.0|0|0.0|100|855.0|0|0.0|100
0|2021-12-30|8297.0|0|0.0|100|869.0|0|0.0|100
0|2021-12-31|12271.0|0|0.0|100|869.0|0|0.0|100
0|2022-01-01|12271.0|0|0.0|100|869.0|0|0.0|100
0|2022-01-02|12271.0|0|0.0|100|869.0|0|0.0|100
0|2022-01-03|20184.0|0|0.0|100|953.0|0|0.0|100
0|2022-01-04|24294.0|0|0.0|100|962.0|0|0.0|100
0|2022-01-05|8073.0|0|0.0|100|894.0|0|0.0|100
0|2022-01-06|14353.0|0|0.0|100|926.0|0|0.0|100
0|2022-01-07|20791.0|0|0.0|100|947.0|0|0.0|100
0|2022-01-08|20791.0|0|0.0|100|947.0|0|0.0|100
0|2022-01-09|20791.0|0|0.0|100|947.0|0|0.0|100
0|2022-01-10|47849.0|0|0.0|100|1005.0|0|0.0|100
0|2022-01-11|52860.0|0|0.0|100|1021.0|0|0.0|100
0|2022-01-12|10237.0|0|0.0|100|959.0|0|0.0|100
0|2022-01-13|10237.0|0|0.0|100|959.0|0|0.0|100
0|2022-01-14|32054.0|0|0.0|100|959.0|0|0.0|100
0|2022-01-15|46457.0|0|0.0|100|1037.0|0|0.0|100
0|2022-01-16|46457.0|0|0.0|100|1037.0|0|0.0|100
0|2022-01-17|74211.0|0|0.0|100|1037.0|0|0.0|100
