|dates|Solano_California_UnitedStates.BLS_EmployedPopulation.data|Solano_California_UnitedStates.BLS_EmployedPopulation.missing|Solano_California_UnitedStates.BLS_UnemployedPopulation.data|Solano_California_UnitedStates.BLS_UnemployedPopulation.missing|Solano_California_UnitedStates.BLS_UnemploymentRate.data|Solano_California_UnitedStates.BLS_UnemploymentRate.missing|Solano_California_UnitedStates.BLS_LaborForcePopulation.data|Solano_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-11-25|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-11-26|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-11-27|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-11-28|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-11-29|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-11-30|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-01|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-02|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-03|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-04|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-05|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-06|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-07|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-08|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-09|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-10|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-11|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-12|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-13|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-14|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-15|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-16|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-17|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-18|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-19|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-20|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-21|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-22|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-23|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-24|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-25|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-26|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-27|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-28|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-29|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-30|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2021-12-31|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-01|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-02|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-03|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-04|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-05|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-06|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-07|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-08|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-09|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-10|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-11|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-12|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-13|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-14|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-15|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-16|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
0|2022-01-17|185482.0|0|14336.0|0|7.174528821227317|0|199818.0|0
