|dates|Creek_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Creek_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Creek_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Creek_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Creek_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Creek_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Creek_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Creek_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-10|11799.0|0|11799.0|0|263.0|0|0.0|100
0|2021-12-11|11799.0|0|11799.0|0|263.0|0|0.0|100
0|2021-12-12|11799.0|0|11799.0|0|263.0|0|0.0|100
0|2021-12-13|11799.0|0|11799.0|0|263.0|0|0.0|100
0|2021-12-14|11799.0|0|11799.0|0|263.0|0|0.0|100
0|2021-12-15|11926.0|0|11926.0|0|263.0|0|0.0|100
0|2021-12-16|11926.0|0|11926.0|0|263.0|0|0.0|100
0|2021-12-17|11926.0|0|11926.0|0|263.0|0|0.0|100
0|2021-12-18|11926.0|0|11926.0|0|263.0|0|0.0|100
0|2021-12-19|11926.0|0|11926.0|0|263.0|0|0.0|100
0|2021-12-20|11926.0|0|11926.0|0|263.0|0|0.0|100
0|2021-12-21|11926.0|0|11926.0|0|263.0|0|0.0|100
0|2021-12-22|12050.0|0|12050.0|0|263.0|0|0.0|100
0|2021-12-23|12050.0|0|12050.0|0|274.0|0|0.0|100
0|2021-12-24|12050.0|0|12050.0|0|274.0|0|0.0|100
0|2021-12-25|12050.0|0|12050.0|0|274.0|0|0.0|100
0|2021-12-26|12050.0|0|12050.0|0|274.0|0|0.0|100
0|2021-12-27|12050.0|0|12050.0|0|274.0|0|0.0|100
0|2021-12-28|12050.0|0|12050.0|0|274.0|0|0.0|100
0|2021-12-29|12165.0|0|12165.0|0|277.0|0|0.0|100
0|2021-12-30|12165.0|0|12165.0|0|277.0|0|0.0|100
0|2021-12-31|12165.0|0|12165.0|0|277.0|0|0.0|100
0|2022-01-01|12165.0|0|12165.0|0|277.0|0|0.0|100
0|2022-01-02|12165.0|0|12165.0|0|277.0|0|0.0|100
0|2022-01-03|12165.0|0|12165.0|0|277.0|0|0.0|100
0|2022-01-04|12165.0|0|12165.0|0|277.0|0|0.0|100
0|2022-01-05|12601.0|0|12601.0|0|282.0|0|0.0|100
0|2022-01-06|12601.0|0|12601.0|0|282.0|0|0.0|100
0|2022-01-07|12601.0|0|12601.0|0|282.0|0|0.0|100
0|2022-01-08|12601.0|0|12601.0|0|282.0|0|0.0|100
0|2022-01-09|12601.0|0|12601.0|0|282.0|0|0.0|100
0|2022-01-10|12601.0|0|12601.0|0|282.0|0|0.0|100
0|2022-01-11|12601.0|0|12601.0|0|282.0|0|0.0|100
0|2022-01-12|13153.0|0|13153.0|0|282.0|0|0.0|100
0|2022-01-13|13153.0|0|13153.0|0|282.0|0|0.0|100
0|2022-01-14|13153.0|0|13153.0|0|282.0|0|0.0|100
0|2022-01-15|13153.0|0|13153.0|0|282.0|0|0.0|100
0|2022-01-16|13153.0|0|13153.0|0|282.0|0|0.0|100
0|2022-01-17|13153.0|0|0.0|100|282.0|0|0.0|100
