|dates|Cheboygan_Michigan_UnitedStates.AveragePrecipitationTotal.data|Cheboygan_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Cheboygan_Michigan_UnitedStates.AveragePrecipitation.data|Cheboygan_Michigan_UnitedStates.AveragePrecipitation.missing|Cheboygan_Michigan_UnitedStates.AverageWindDirection.data|Cheboygan_Michigan_UnitedStates.AverageWindDirection.missing|Cheboygan_Michigan_UnitedStates.AverageWindSpeed.data|Cheboygan_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-12-04|0.0|0|0.0|0|283.9583333333333|0|12.78125|0
0|2021-12-05|0.0|0|0.0|0|106.66666666666667|0|7.03125|0
0|2021-12-06|0.0|0|0.0|0|229.47916666666666|0|13.677083333333334|0
0|2021-12-07|0.0|0|0.0|0|257.6041666666667|0|9.03125|0
0|2021-12-08|0.0|0|0.0|0|134.89583333333334|0|2.8958333333333335|0
0|2021-12-09|0.0|0|0.0|0|83.64583333333333|0|4.84375|0
0|2021-12-10|0.0|0|0.0|0|99.89583333333333|0|5.90625|0
0|2021-12-11|0.0|0|0.0|0|200.20833333333334|0|13.166666666666666|0
0|2021-12-12|0.0|0|0.0|0|233.54166666666666|0|12.041666666666666|0
0|2021-12-13|0.0|0|0.0|0|202.5|0|7.645833333333333|0
0|2021-12-14|0.0|0|0.0|0|67.08333333333333|0|7.75|0
0|2021-12-15|0.0|0|0.0|0|90.20833333333333|0|3.9270833333333335|0
0|2021-12-16|0.0|0|0.0|0|228.02083333333334|0|21.614583333333332|0
0|2021-12-17|0.0|0|0.0|0|207.60416666666666|0|8.895833333333334|0
0|2021-12-18|0.0|0|0.0|0|61.927083333333336|0|3.375|0
0|2021-12-19|0.0|0|0.0|0|101.25|0|3.8854166666666665|0
0|2021-12-20|0.0|0|0.0|0|255.83333333333334|0|13.46875|0
0|2021-12-21|0.0|0|0.0|0|128.64583333333334|0|6.083333333333333|0
0|2021-12-22|0.0|0|0.0|0|269.8958333333333|0|9.947916666666666|0
0|2021-12-23|0.0|0|0.0|0|103.75|0|4.666666666666667|0
0|2021-12-24|0.0|0|0.0|0|61.5625|0|5.072916666666667|0
0|2021-12-25|0.0|0|0.0|0|265.7291666666667|0|5.34375|0
0|2021-12-26|0.0|0|0.0|0|167.29166666666666|0|4.4375|0
0|2021-12-27|0.0|0|0.0|0|115.9375|0|13.135416666666666|0
0|2021-12-28|0.0|0|0.0|0|146.04166666666666|0|5.895833333333333|0
0|2021-12-29|0.0|0|0.0|0|149.6875|0|6.729166666666667|0
0|2021-12-30|0.0|0|0.0|0|84.16666666666667|0|2.625|0
0|2021-12-31|0.0|0|0.0|0|192.5|0|5.583333333333333|0
0|2022-01-01|0.0|0|0.0|0|123.4375|0|6.71875|0
0|2022-01-02|0.0|0|0.0|0|76.875|0|3.34375|0
0|2022-01-03|0.0|0|0.0|0|202.1875|0|9.729166666666666|0
0|2022-01-04|0.0|0|0.0|0|155.0|0|6.020833333333333|0
0|2022-01-05|0.0|0|0.0|0|59.791666666666664|0|5.989583333333333|0
0|2022-01-06|0.0|0|0.0|0|52.604166666666664|0|4.552083333333333|0
0|2022-01-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-08|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-09|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-10|0.0|0|0.0|0|132.13541666666666|0|4.604166666666667|0
0|2022-01-11|0.0|0|0.0|0|166.25|0|8.09375|0
0|2022-01-12|0.0|0|0.0|0|213.33333333333334|0|6.8125|0
0|2022-01-13|0.0|0|0.0|0|128.64583333333334|0|3.9375|0
0|2022-01-14|0.0|0|0.0|0|62.34375|0|9.197916666666666|0
0|2022-01-15|0.0|0|0.0|0|61.302083333333336|0|4.270833333333333|0
0|2022-01-16|0.0|0|0.0|0|112.08333333333333|0|3.5520833333333335|0
0|2022-01-17|0.0|0|0.0|0|187.8125|0|4.0|0
