|dates|Washington_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Washington_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Washington_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Washington_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Washington_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Washington_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Washington_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-18|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-19|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-20|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-21|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-22|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-23|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-24|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-25|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-26|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-27|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-28|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-29|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-30|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-10-31|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-01|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-02|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-03|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-04|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-05|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-06|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-07|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-08|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-09|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-10|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-11|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-12|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-13|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-14|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-15|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-16|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-17|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-18|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-19|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-20|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-21|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-22|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-23|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-24|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-25|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-26|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-27|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-28|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-29|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-11-30|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-01|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-02|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-03|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-04|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-05|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-06|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-07|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-08|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-09|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-10|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-11|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-12|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-13|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-14|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-15|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-16|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-17|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-18|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-19|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-20|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-21|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-22|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-23|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-24|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-25|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-26|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-27|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-28|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-29|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-30|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2021-12-31|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-01|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-02|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-03|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-04|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-05|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-06|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-07|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-08|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-09|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-10|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-11|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-12|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-13|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-14|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-15|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-16|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
0|2022-01-17|126840.0|0|4233.0|0|3.229498065963242|0|131073.0|0
