|dates|McKinley_NewMexico_UnitedStates.AveragePrecipitationTotal.data|McKinley_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|McKinley_NewMexico_UnitedStates.AveragePrecipitation.data|McKinley_NewMexico_UnitedStates.AveragePrecipitation.missing|McKinley_NewMexico_UnitedStates.AverageWindDirection.data|McKinley_NewMexico_UnitedStates.AverageWindDirection.missing|McKinley_NewMexico_UnitedStates.AverageWindSpeed.data|McKinley_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|95.83333333333333|0|3.5833333333333335|0
0|2021-10-18|0.0|0|0.0|0|167.08333333333334|0|13.541666666666666|0
0|2021-10-19|0.0|0|0.0|0|210.0|0|10.958333333333334|0
0|2021-10-20|0.0|0|0.0|0|40.833333333333336|0|1.8333333333333333|0
0|2021-10-21|0.0|0|0.0|0|69.16666666666667|0|2.25|0
0|2021-10-22|0.0|0|0.0|0|73.75|0|4.25|0
0|2021-10-23|0.0|0|0.0|0|160.83333333333334|0|10.625|0
0|2021-10-24|0.0|0|0.0|0|152.5|0|7.041666666666667|0
0|2021-10-25|0.0|0|0.0|0|145.41666666666666|0|8.625|0
0|2021-10-26|0.0|0|0.00125|0|243.33333333333334|0|18.645833333333332|0
0|2021-10-27|0.00125|0|0.0|0|251.25|0|9.125|0
0|2021-10-28|0.0|0|0.0|0|51.25|0|2.9583333333333335|0
0|2021-10-29|0.0|0|0.0|0|45.416666666666664|0|1.2916666666666667|0
0|2021-10-30|0.0|0|0.0|0|78.33333333333333|0|3.25|0
0|2021-10-31|0.0|0|0.0|0|108.33333333333333|0|6.208333333333333|0
0|2021-11-01|0.0|0|0.0|0|105.83333333333333|0|5.291666666666667|0
0|2021-11-02|0.0|0|0.0|0|131.66666666666666|0|4.916666666666667|0
0|2021-11-03|0.0|0|0.0|0|28.333333333333332|0|1.625|0
0|2021-11-04|0.0|0|0.0|0|59.583333333333336|0|2.2916666666666665|0
0|2021-11-05|0.0|0|0.0|0|72.08333333333333|0|2.3333333333333335|0
0|2021-11-06|0.0|0|0.0|0|92.08333333333333|0|4.166666666666667|0
0|2021-11-07|0.0|0|0.0|0|106.875|0|5.770833333333333|0
0|2021-11-08|0.0|0|0.0|0|121.66666666666667|0|5.916666666666667|0
0|2021-11-09|0.0|0|0.0|0|130.83333333333334|0|7.166666666666667|0
0|2021-11-10|0.0|0|0.0|0|198.33333333333334|0|7.125|0
0|2021-11-11|0.0|0|0.0|0|36.666666666666664|0|2.8333333333333335|0
0|2021-11-12|0.0|0|0.0|0|44.166666666666664|0|2.0|0
0|2021-11-13|0.0|0|0.0|0|46.25|0|2.75|0
0|2021-11-14|0.0|0|0.0|0|70.0|0|2.5416666666666665|0
0|2021-11-15|0.0|0|0.0|0|66.25|0|3.5833333333333335|0
0|2021-11-16|0.0|0|0.0|0|102.91666666666667|0|6.583333333333333|0
0|2021-11-17|0.0|0|0.0|0|97.91666666666667|0|3.5|0
0|2021-11-18|0.0|0|0.0|0|66.66666666666667|0|3.5416666666666665|0
0|2021-11-19|0.0|0|0.0|0|80.41666666666667|0|4.083333333333333|0
0|2021-11-20|0.0|0|0.0|0|90.83333333333333|0|5.583333333333333|0
0|2021-11-21|0.0|0|0.0|0|38.333333333333336|0|4.416666666666667|0
0|2021-11-22|0.0|0|0.0|0|16.25|0|1.875|0
0|2021-11-23|0.0|0|0.005625000000000001|0|137.7777777777778|0|4.402777777777778|0
0|2021-11-24|0.017083333333333332|0|0.008333333333333333|0|150.625|0|6.125|0
0|2021-11-25|0.0|0|0.0|0|64.16666666666667|0|6.25|0
0|2021-11-26|0.0|0|0.0|0|12.5|0|1.0833333333333333|0
0|2021-11-27|0.0|0|0.0|0|37.916666666666664|0|1.625|0
0|2021-11-28|0.0|0|0.0|0|45.416666666666664|0|1.5833333333333333|0
0|2021-11-29|0.0|0|0.0|0|20.833333333333332|0|0.875|0
0|2021-11-30|0.0|0|0.0|0|39.166666666666664|0|3.0416666666666665|0
0|2021-12-01|0.0|0|0.0|0|70.41666666666667|0|1.8333333333333333|0
0|2021-12-02|0.0|0|0.0|0|69.58333333333333|0|2.8333333333333335|0
0|2021-12-03|0.0|0|0.0|0|74.58333333333333|0|2.875|0
0|2021-12-04|0.0|0|0.0|0|60.416666666666664|0|2.0833333333333335|0
0|2021-12-05|0.0|0|0.0|0|101.66666666666667|0|4.375|0
0|2021-12-06|0.0|0|0.0|0|139.16666666666666|0|6.291666666666667|0
0|2021-12-07|0.0|0|0.0|0|196.25|0|4.416666666666667|0
0|2021-12-08|0.0|0|0.0|0|145.83333333333334|0|7.708333333333333|0
0|2021-12-09|0.0|0|0.0|0|223.33333333333334|0|19.333333333333332|0
0|2021-12-10|0.0029166666666666664|0|0.007222222222222223|0|210.25694444444446|0|13.736111111111109|0
0|2021-12-11|0.0004166666666666667|0|0.0|0|97.08333333333333|0|2.0416666666666665|0
0|2021-12-12|0.0|0|0.0|0|53.333333333333336|0|3.125|0
0|2021-12-13|0.0|0|0.0|0|96.66666666666667|0|4.083333333333333|0
0|2021-12-14|0.0|0|0.0016666666666666668|0|151.94444444444443|0|8.555555555555555|0
0|2021-12-15|0.0004166666666666667|0|0.00016666666666666666|0|190.25|0|14.075000000000001|0
0|2021-12-16|0.0|0|0.0|0|135.0|0|4.833333333333333|0
0|2021-12-17|0.0|0|0.0|0|60.416666666666664|0|2.6666666666666665|0
0|2021-12-18|0.0|0|0.0|0|78.33333333333333|0|2.9583333333333335|0
0|2021-12-19|0.0|0|0.0|0|39.583333333333336|0|1.1666666666666667|0
0|2021-12-20|0.0|0|0.0|0|50.0|0|1.5416666666666667|0
0|2021-12-21|0.0|0|0.0|0|83.33333333333333|0|1.9166666666666667|0
0|2021-12-22|0.0|0|0.0|0|79.16666666666667|0|4.5|0
0|2021-12-23|0.0|0|0.0|0|158.75|0|10.875|0
0|2021-12-24|0.0062499999999999995|0|0.026180555555555554|0|219.09722222222226|0|14.680555555555555|0
0|2021-12-25|0.022500000000000003|0|0.0015972222222222223|0|210.0|0|10.180555555555555|0
0|2021-12-26|0.000625|0|0.0|0|224.375|0|17.145833333333332|0
0|2021-12-27|0.0|0|0.0|0|222.8125|0|17.631944444444446|0
0|2021-12-28|0.0|0|0.000625|0|227.6388888888889|0|17.75|0
0|2021-12-29|0.0016666666666666668|0|0.0009027777777777778|0|219.8263888888889|0|14.194444444444445|0
0|2021-12-30|0.0001388888888888889|0|0.0|0|198.95833333333334|0|11.201388888888888|0
0|2021-12-31|0.0|0|0.002291666666666667|0|221.1597222222222|0|11.10277777777778|0
0|2022-01-01|0.0018750000000000001|0|0.0055753968253968245|0|243.07539682539684|0|9.609623015873016|0
0|2022-01-02|0.0016666666666666668|0|0.0|0|52.916666666666664|0|2.5|0
0|2022-01-03|0.0|0|0.0|0|33.68055555555556|0|0.9027777777777777|0
0|2022-01-04|0.0|0|0.0|0|117.5|0|6.291666666666667|0
0|2022-01-05|0.0|0|0.0|0|94.58333333333333|0|4.916666666666667|0
0|2022-01-06|0.0|0|0.0|0|113.33333333333333|0|3.9166666666666665|0
0|2022-01-07|0.0|0|0.0|0|105.0|0|6.333333333333333|0
0|2022-01-08|0.0|0|0.0|0|181.25|0|9.458333333333334|0
0|2022-01-09|0.0|0|0.0|0|37.083333333333336|0|4.5|0
