|dates|Morton_NorthDakota_UnitedStates.AveragePrecipitationTotal.data|Morton_NorthDakota_UnitedStates.AveragePrecipitationTotal.missing|Morton_NorthDakota_UnitedStates.AveragePrecipitation.data|Morton_NorthDakota_UnitedStates.AveragePrecipitation.missing|Morton_NorthDakota_UnitedStates.AverageWindDirection.data|Morton_NorthDakota_UnitedStates.AverageWindDirection.missing|Morton_NorthDakota_UnitedStates.AverageWindSpeed.data|Morton_NorthDakota_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|187.70833333333334|0|10.09375|0
0|2021-10-18|0.0|0|0.0|0|147.08333333333334|0|6.53125|0
0|2021-10-19|0.0|0|0.0|0|92.1875|0|18.572916666666668|0
0|2021-10-20|0.0|0|0.0|0|259.7916666666667|0|14.71875|0
0|2021-10-21|0.0|0|0.0|0|138.85416666666666|0|4.75|0
0|2021-10-22|0.0|0|0.0|0|105.625|0|10.020833333333334|0
0|2021-10-23|0.0|0|0.0|0|111.19791666666667|0|13.854166666666666|0
0|2021-10-24|0.0|0|0.0|0|111.82291666666667|0|12.5|0
0|2021-10-25|0.0|0|0.0|0|135.15625|0|19.348958333333332|0
0|2021-10-26|0.0|0|0.0|0|150.78125|0|17.036458333333332|0
0|2021-10-27|0.0|0|0.0|0|261.40625|0|9.010416666666666|0
0|2021-10-28|0.0|0|0.0|0|301.4583333333333|0|15.348958333333334|0
0|2021-10-29|0.0|0|0.0|0|188.02083333333334|0|10.5|0
0|2021-10-30|0.0|0|0.0|0|309.5833333333333|0|15.385416666666666|0
0|2021-10-31|0.0|0|0.0|0|294.84375|0|13.890625|0
0|2021-11-01|0.0|0|0.0|0|303.0208333333333|0|8.71875|0
0|2021-11-02|0.0|0|0.0|0|161.82291666666666|0|5.03125|0
0|2021-11-03|0.0|0|0.0|0|171.14583333333334|0|7.052083333333333|0
0|2021-11-04|0.0|0|0.0|0|181.45833333333334|0|6.9375|0
0|2021-11-05|0.0|0|0.0|0|235.83333333333334|0|12.458333333333334|0
0|2021-11-06|0.0|0|0.0|0|199.63541666666666|0|8.390625|0
0|2021-11-07|0.0|0|0.0|0|301.3541666666667|0|8.572916666666666|0
0|2021-11-08|0.0|0|0.0|0|237.29166666666666|0|8.520833333333334|0
0|2021-11-09|0.0|0|0.0|0|144.79166666666666|0|8.322916666666666|0
0|2021-11-10|0.0|0|0.0|0|246.82291666666666|0|14.369791666666666|0
0|2021-11-11|0.0|0|0.0|0|309.2708333333333|0|26.875|0
0|2021-11-12|0.0|0|0.0|0|256.6666666666667|0|17.729166666666668|0
0|2021-11-13|0.0|0|0.0|0|239.89583333333334|0|17.791666666666668|0
0|2021-11-14|0.0|0|0.0|0|139.47916666666666|0|5.28125|0
0|2021-11-15|0.0|0|0.0|0|150.625|0|8.895833333333334|0
0|2021-11-16|0.0|0|0.0|0|242.60416666666666|0|21.083333333333332|0
0|2021-11-17|0.0|0|0.0|0|294.21875|0|31.901041666666668|0
0|2021-11-18|0.0|0|0.0|0|212.34375|0|10.265625|0
0|2021-11-19|0.0|0|0.0|0|251.77083333333334|0|9.104166666666666|0
0|2021-11-20|0.0|0|0.0|0|239.47916666666666|0|8.34375|0
0|2021-11-21|0.0|0|0.0|0|273.3333333333333|0|13.208333333333334|0
0|2021-11-22|0.0|0|0.0|0|197.55208333333334|0|7.942708333333333|0
0|2021-11-23|0.0|0|0.0|0|266.3541666666667|0|9.036458333333334|0
0|2021-11-24|0.0|0|0.0|0|320.3125|0|13.4375|0
0|2021-11-25|0.0|0|0.0|0|163.95833333333334|0|11.53125|0
0|2021-11-26|0.0|0|0.0|0|254.01041666666666|0|13.135416666666666|0
0|2021-11-27|0.0|0|0.0|0|310.625|0|12.510416666666666|0
0|2021-11-28|0.0|0|0.0|0|176.45833333333334|0|9.619791666666666|0
0|2021-11-29|0.0|0|0.0|0|298.5416666666667|0|12.536458333333334|0
0|2021-11-30|0.0|0|0.0|0|238.95833333333334|0|10.020833333333334|0
0|2021-12-01|0.0|0|0.0|0|282.8125|0|14.21875|0
0|2021-12-02|0.0|0|0.0|0|218.22916666666666|0|8.0625|0
0|2021-12-03|0.0|0|0.0|0|273.90625|0|9.109375|0
0|2021-12-04|0.0|0|0.0|0|176.14583333333334|0|12.614583333333334|0
0|2021-12-05|0.0|0|0.0|0|285.3645833333333|0|22.026041666666668|0
0|2021-12-06|0.0|0|0.0|0|234.53125|0|10.067708333333334|0
0|2021-12-07|0.0|0|0.0|0|191.5625|0|5.458333333333333|0
0|2021-12-08|0.0|0|0.0|0|155.57291666666666|0|10.145833333333334|0
0|2021-12-09|0.0|0|0.0|0|270.625|0|13.380208333333334|0
0|2021-12-10|0.0|0|0.0|0|205.15625|0|5.703125|0
0|2021-12-11|0.0|0|0.0|0|245.41666666666666|0|13.260416666666666|0
0|2021-12-12|0.0|0|0.0|0|232.29166666666666|0|11.135416666666666|0
0|2021-12-13|0.0|0|0.0|0|111.45833333333333|0|7.84375|0
0|2021-12-14|0.0|0|0.0|0|147.08333333333334|0|9.458333333333334|0
0|2021-12-15|0.0|0|0.0|0|277.7083333333333|0|20.666666666666668|0
0|2021-12-16|0.0|0|0.0|0|252.5|0|13.635416666666666|0
0|2021-12-17|0.0|0|0.0|0|110.72916666666667|0|8.635416666666666|0
0|2021-12-18|0.0|0|0.0|0|227.39583333333334|0|10.09375|0
0|2021-12-19|0.0|0|0.0|0|243.64583333333334|0|15.489583333333334|0
0|2021-12-20|0.0|0|0.0|0|244.6875|0|12.713541666666666|0
