|dates|Manati_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Manati_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Manati_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Manati_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Manati_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Manati_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Manati_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Manati_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-02|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-03|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-04|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-05|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-06|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-07|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-08|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-09|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-10|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-11|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-12|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-13|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-14|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-15|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-16|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-17|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-18|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-19|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-20|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-21|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-22|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-23|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-24|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-25|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-26|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-27|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-28|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-29|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-30|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-01-31|9973.0|0|989.0|0|9.022076263455574|0|10962.0|0
0|2020-02-01|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-02|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-03|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-04|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-05|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-06|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-07|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-08|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-09|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-10|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-11|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-12|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-13|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-14|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-15|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-16|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-17|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-18|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-19|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-20|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-21|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-22|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-23|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-24|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-25|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-26|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-27|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-28|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-02-29|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-01|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-02|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-03|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-04|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-05|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-06|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-07|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-08|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-09|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-10|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-11|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-12|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-13|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-14|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-15|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-16|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-17|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-18|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-19|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-20|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-21|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-22|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-23|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-24|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-25|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-26|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-27|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-28|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-29|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-30|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-03-31|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-01|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-02|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-03|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-04|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-05|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-06|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-07|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-08|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-09|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-10|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-11|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-12|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-13|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-14|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-15|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-16|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-17|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-18|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-19|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-20|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-21|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-22|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-23|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-24|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-25|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-26|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-27|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-28|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-29|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-04-30|10185.5|0|799.5|0|7.27810650887574|0|10985.0|0
0|2020-05-01|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-02|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-03|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-04|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-05|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-06|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-07|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-08|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-09|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-10|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-11|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-12|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-13|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-14|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-15|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-16|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-17|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-18|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-19|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-20|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-21|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-22|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-23|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-24|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-25|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-26|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-27|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-28|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-29|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-30|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-05-31|9734.0|0|1034.0|0|9.602526002971768|0|10768.0|0
0|2020-06-01|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-02|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-03|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-04|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-05|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-06|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-07|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-08|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-09|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-10|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-11|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-12|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-13|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-14|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-15|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-16|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-17|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-18|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-19|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-20|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-21|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-22|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-23|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-24|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-25|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-26|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-27|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-28|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-29|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-06-30|10287.0|0|959.0|0|8.527476436066157|0|11246.0|0
0|2020-07-01|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-02|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-03|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-04|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-05|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-06|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-07|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-08|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-09|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-10|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-11|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-12|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-13|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-14|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-15|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-16|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-17|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-18|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-19|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-20|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-21|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-22|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-23|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-24|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-25|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-26|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-27|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-28|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-29|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-30|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-07-31|10254.0|0|801.0|0|7.245590230664858|0|11055.0|0
0|2020-08-01|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-02|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-03|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-04|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-05|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-06|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-07|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-08|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-09|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-10|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-11|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-12|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-13|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-14|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-15|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-16|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-17|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-18|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-19|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-20|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-21|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-22|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-23|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-24|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-25|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-26|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-27|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-28|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-29|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
