|dates|Larimer_Colorado_UnitedStates.BLS_EmployedPopulation.data|Larimer_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Larimer_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Larimer_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Larimer_Colorado_UnitedStates.BLS_UnemploymentRate.data|Larimer_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Larimer_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Larimer_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-18|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-19|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-20|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-21|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-22|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-23|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-24|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-25|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-26|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-27|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-28|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-29|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-30|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-10-31|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-01|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-02|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-03|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-04|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-05|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-06|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-07|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-08|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-09|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-10|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-11|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-12|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-13|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-14|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-15|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-16|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-17|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-18|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-19|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-20|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-21|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-22|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-23|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-24|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-25|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-26|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-27|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-28|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-29|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-11-30|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-01|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-02|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-03|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-04|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-05|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-06|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-07|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-08|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-09|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-10|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-11|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-12|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-13|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-14|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-15|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-16|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-17|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-18|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-19|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-20|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-21|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-22|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-23|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-24|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-25|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-26|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-27|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-28|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-29|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-30|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2021-12-31|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-01|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-02|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-03|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-04|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-05|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-06|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-07|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-08|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-09|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-10|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-11|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-12|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-13|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-14|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-15|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-16|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
0|2022-01-17|198363.0|0|10265.0|0|4.920240811396361|0|208628.0|0
