|dates|Fauquier_Virginia_UnitedStates.JHU_ConfirmedCases.data|Fauquier_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Fauquier_Virginia_UnitedStates.NYT_ConfirmedCases.data|Fauquier_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Fauquier_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Fauquier_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Fauquier_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Fauquier_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-10|7162.0|0|7162.0|0|86.0|0|0.0|100
0|2021-11-11|7182.0|0|7182.0|0|86.0|0|0.0|100
0|2021-11-12|7196.0|0|7196.0|0|86.0|0|0.0|100
0|2021-11-13|7196.0|0|7196.0|0|86.0|0|0.0|100
0|2021-11-14|7196.0|0|7196.0|0|86.0|0|0.0|100
0|2021-11-15|7229.0|0|7229.0|0|86.0|0|0.0|100
0|2021-11-16|7243.0|0|7243.0|0|86.0|0|0.0|100
0|2021-11-17|7281.0|0|7281.0|0|86.0|0|0.0|100
0|2021-11-18|7302.0|0|7302.0|0|88.0|0|0.0|100
0|2021-11-19|7318.0|0|7318.0|0|88.0|0|0.0|100
0|2021-11-20|7318.0|0|7318.0|0|88.0|0|0.0|100
0|2021-11-21|7318.0|0|7318.0|0|88.0|0|0.0|100
0|2021-11-22|7365.0|0|7365.0|0|88.0|0|0.0|100
0|2021-11-23|7387.0|0|7387.0|0|88.0|0|0.0|100
0|2021-11-24|7406.0|0|7406.0|0|88.0|0|0.0|100
0|2021-11-25|7429.0|0|7429.0|0|88.0|0|0.0|100
0|2021-11-26|7445.0|0|7445.0|0|88.0|0|0.0|100
0|2021-11-27|7445.0|0|7445.0|0|88.0|0|0.0|100
0|2021-11-28|7445.0|0|7445.0|0|88.0|0|0.0|100
0|2021-11-29|7490.0|0|7490.0|0|88.0|0|0.0|100
0|2021-11-30|7515.0|0|7515.0|0|88.0|0|0.0|100
0|2021-12-01|7556.0|0|7556.0|0|88.0|0|0.0|100
0|2021-12-02|7576.0|0|7576.0|0|88.0|0|0.0|100
0|2021-12-03|7603.0|0|7603.0|0|89.0|0|0.0|100
0|2021-12-04|7603.0|0|7603.0|0|89.0|0|0.0|100
0|2021-12-05|7603.0|0|7603.0|0|89.0|0|0.0|100
0|2021-12-06|7671.0|0|7671.0|0|89.0|0|0.0|100
0|2021-12-07|7704.0|0|7704.0|0|89.0|0|0.0|100
0|2021-12-08|7747.0|0|7747.0|0|89.0|0|0.0|100
0|2021-12-09|7772.0|0|7772.0|0|90.0|0|0.0|100
0|2021-12-10|7807.0|0|7807.0|0|91.0|0|0.0|100
0|2021-12-11|7807.0|0|7807.0|0|91.0|0|0.0|100
0|2021-12-12|7807.0|0|7807.0|0|91.0|0|0.0|100
0|2021-12-13|7874.0|0|7874.0|0|92.0|0|0.0|100
0|2021-12-14|7874.0|0|7906.0|0|92.0|0|0.0|100
0|2021-12-15|7949.0|0|7949.0|0|92.0|0|0.0|100
0|2021-12-16|8002.0|0|8002.0|0|92.0|0|0.0|100
0|2021-12-17|8029.0|0|8029.0|0|92.0|0|0.0|100
0|2021-12-18|8029.0|0|8029.0|0|92.0|0|0.0|100
0|2021-12-19|8029.0|0|8029.0|0|92.0|0|0.0|100
0|2021-12-20|8115.0|0|8115.0|0|92.0|0|0.0|100
0|2021-12-21|8157.0|0|8157.0|0|92.0|0|0.0|100
0|2021-12-22|8214.0|0|8214.0|0|93.0|0|0.0|100
0|2021-12-23|8272.0|0|8272.0|0|93.0|0|0.0|100
0|2021-12-24|8353.0|0|8353.0|0|93.0|0|0.0|100
0|2021-12-25|8353.0|0|8353.0|0|93.0|0|0.0|100
0|2021-12-26|8353.0|0|8353.0|0|93.0|0|0.0|100
0|2021-12-27|8548.0|0|8548.0|0|93.0|0|0.0|100
0|2021-12-28|8641.0|0|8641.0|0|94.0|0|0.0|100
0|2021-12-29|8830.0|0|8830.0|0|95.0|0|0.0|100
0|2021-12-30|8969.0|0|8969.0|0|95.0|0|0.0|100
0|2021-12-31|9137.0|0|9137.0|0|95.0|0|0.0|100
0|2022-01-01|9137.0|0|9137.0|0|95.0|0|0.0|100
0|2022-01-02|9137.0|0|9137.0|0|95.0|0|0.0|100
0|2022-01-03|9431.0|0|9431.0|0|95.0|0|0.0|100
0|2022-01-04|9535.0|0|9535.0|0|95.0|0|0.0|100
0|2022-01-05|9621.0|0|9621.0|0|95.0|0|0.0|100
0|2022-01-06|9776.0|0|9776.0|0|95.0|0|0.0|100
0|2022-01-07|9918.0|0|9918.0|0|95.0|0|0.0|100
0|2022-01-08|9918.0|0|9918.0|0|95.0|0|0.0|100
0|2022-01-09|9918.0|0|9918.0|0|95.0|0|0.0|100
0|2022-01-10|10334.0|0|10334.0|0|95.0|0|0.0|100
0|2022-01-11|10461.0|0|10461.0|0|95.0|0|0.0|100
0|2022-01-12|10583.0|0|10583.0|0|96.0|0|0.0|100
0|2022-01-13|10583.0|0|10723.0|0|96.0|0|0.0|100
0|2022-01-14|10826.0|0|10826.0|0|96.0|0|0.0|100
0|2022-01-15|10826.0|0|10826.0|0|96.0|0|0.0|100
0|2022-01-16|10826.0|0|10826.0|0|96.0|0|0.0|100
0|2022-01-17|11103.0|0|0.0|100|96.0|0|0.0|100
