|dates|Douglas_Georgia_UnitedStates.JHU_ConfirmedCases.data|Douglas_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Georgia_UnitedStates.NYT_ConfirmedCases.data|Douglas_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Douglas_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-27|22619.0|0|22655.0|0|306.0|0|0.0|100
0|2021-11-28|22619.0|0|22655.0|0|306.0|0|0.0|100
0|2021-11-29|22659.0|0|22695.0|0|307.0|0|0.0|100
0|2021-11-30|22674.0|0|22710.0|0|307.0|0|0.0|100
0|2021-12-01|22700.0|0|22736.0|0|307.0|0|0.0|100
0|2021-12-02|22700.0|0|22761.0|0|307.0|0|0.0|100
0|2021-12-03|22748.0|0|22784.0|0|308.0|0|0.0|100
0|2021-12-04|22748.0|0|22784.0|0|308.0|0|0.0|100
0|2021-12-05|22748.0|0|22784.0|0|308.0|0|0.0|100
0|2021-12-06|22798.0|0|22835.0|0|308.0|0|0.0|100
0|2021-12-07|22816.0|0|22853.0|0|307.0|0|0.0|100
0|2021-12-08|22851.0|0|22888.0|0|307.0|0|0.0|100
0|2021-12-09|22868.0|0|22905.0|0|307.0|0|0.0|100
0|2021-12-10|22894.0|0|22931.0|0|308.0|0|0.0|100
0|2021-12-11|22894.0|0|22931.0|0|308.0|0|0.0|100
0|2021-12-12|22894.0|0|22931.0|0|308.0|0|0.0|100
0|2021-12-13|22951.0|0|22988.0|0|308.0|0|0.0|100
0|2021-12-14|22951.0|0|23011.0|0|308.0|0|0.0|100
0|2021-12-15|23007.0|0|23044.0|0|309.0|0|0.0|100
0|2021-12-16|23048.0|0|23085.0|0|309.0|0|0.0|100
0|2021-12-17|23089.0|0|23126.0|0|309.0|0|0.0|100
0|2021-12-18|23089.0|0|23126.0|0|309.0|0|0.0|100
0|2021-12-19|23089.0|0|23126.0|0|309.0|0|0.0|100
0|2021-12-20|23246.0|0|23283.0|0|309.0|0|0.0|100
0|2021-12-21|23352.0|0|23389.0|0|310.0|0|0.0|100
0|2021-12-22|23540.0|0|23577.0|0|310.0|0|0.0|100
0|2021-12-23|23796.0|0|23833.0|0|310.0|0|0.0|100
0|2021-12-24|24052.0|0|24089.0|0|310.0|0|0.0|100
0|2021-12-25|24052.0|0|24089.0|0|310.0|0|0.0|100
0|2021-12-26|24052.0|0|24089.0|0|310.0|0|0.0|100
0|2021-12-27|24790.0|0|24828.0|0|310.0|0|0.0|100
0|2021-12-28|25046.0|0|25084.0|0|310.0|0|0.0|100
0|2021-12-29|25395.0|0|25433.0|0|311.0|0|0.0|100
0|2021-12-30|25998.0|0|26036.0|0|313.0|0|0.0|100
0|2021-12-31|26553.0|0|26591.0|0|313.0|0|0.0|100
0|2022-01-01|26553.0|0|26591.0|0|313.0|0|0.0|100
0|2022-01-02|26553.0|0|26591.0|0|313.0|0|0.0|100
0|2022-01-03|26553.0|0|26591.0|0|313.0|0|0.0|100
0|2022-01-04|27940.0|0|27978.0|0|314.0|0|0.0|100
0|2022-01-05|28240.0|0|28278.0|0|314.0|0|0.0|100
0|2022-01-06|28240.0|0|28278.0|0|314.0|0|0.0|100
0|2022-01-07|28240.0|0|28278.0|0|314.0|0|0.0|100
0|2022-01-08|28240.0|0|28278.0|0|314.0|0|0.0|100
0|2022-01-09|28240.0|0|28278.0|0|314.0|0|0.0|100
0|2022-01-10|30065.0|0|30104.0|0|319.0|0|0.0|100
0|2022-01-11|30386.0|0|30425.0|0|322.0|0|0.0|100
0|2022-01-12|30666.0|0|30705.0|0|324.0|0|0.0|100
0|2022-01-13|30666.0|0|30942.0|0|324.0|0|0.0|100
0|2022-01-14|31164.0|0|31203.0|0|327.0|0|0.0|100
0|2022-01-15|31164.0|0|31203.0|0|327.0|0|0.0|100
0|2022-01-16|31164.0|0|31203.0|0|327.0|0|0.0|100
0|2022-01-17|31545.0|0|0.0|100|328.0|0|0.0|100
