|dates|Sarpy_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Sarpy_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Sarpy_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Sarpy_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Sarpy_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Sarpy_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Sarpy_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Sarpy_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-15|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-16|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-17|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-18|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-19|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-20|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-21|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-22|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-23|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-24|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-25|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-26|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-27|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-28|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-29|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-11-30|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-01|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-02|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-03|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-04|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-05|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-06|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-07|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-08|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-09|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-10|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-11|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-12|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-13|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-14|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-15|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-16|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-17|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-18|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-19|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-20|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-21|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-22|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-23|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-24|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-25|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-26|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-27|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-28|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-29|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-30|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2021-12-31|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-01|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-02|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-03|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-04|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-05|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-06|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-07|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-08|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-09|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-10|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-11|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-12|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-13|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-14|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-15|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-16|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
0|2022-01-17|93995.0|0|2115.0|0|2.200603475184684|0|96110.0|0
