|dates|Curry_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Curry_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Curry_NewMexico_UnitedStates.AveragePrecipitation.data|Curry_NewMexico_UnitedStates.AveragePrecipitation.missing|Curry_NewMexico_UnitedStates.AverageWindDirection.data|Curry_NewMexico_UnitedStates.AverageWindDirection.missing|Curry_NewMexico_UnitedStates.AverageWindSpeed.data|Curry_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|197.70833333333334|0|8.402777777777779|0
0|2021-10-18|0.0|0|0.0|0|160.0|0|7.701388888888888|0
0|2021-10-19|0.0|0|0.0|0|240.83333333333334|0|10.104166666666666|0
0|2021-10-20|0.0|0|0.0|0|133.54166666666666|0|6.791666666666667|0
0|2021-10-21|0.0|0|0.0|0|146.66666666666666|0|5.3125|0
0|2021-10-22|0.0|0|0.0|0|217.44791666666666|0|7.194444444444444|0
0|2021-10-23|0.0|0|0.0|0|238.75|0|10.666666666666666|0
0|2021-10-24|0.0|0|0.0|0|264.375|0|12.239583333333334|0
0|2021-10-25|0.0|0|0.0|0|158.75|0|7.041666666666667|0
0|2021-10-26|0.0|0|0.0|0|235.20833333333334|0|18.229166666666668|0
0|2021-10-27|0.0|0|0.0|0|295.55555555555554|0|13.520833333333334|0
0|2021-10-28|0.0|0|0.0|0|274.5833333333333|0|10.6875|0
0|2021-10-29|0.0|0|0.0|0|220.41666666666666|0|6.541666666666667|0
0|2021-10-30|0.0|0|0.0|0|184.13194444444446|0|9.559027777777777|0
0|2021-10-31|0.0|0|0.0|0|68.54166666666667|0|14.770833333333334|0
0|2021-11-01|0.0|0|0.0|0|129.23611111111111|0|6.763888888888889|0
0|2021-11-02|0.0|0|0.0|0|79.42361111111111|0|8.612499999999999|0
0|2021-11-03|0.0|0|0.0|0|132.34027777777777|0|5.961805555555556|0
0|2021-11-04|0.0|0|0.0|0|218.33333333333334|0|6.791666666666667|0
0|2021-11-05|0.0|0|0.0|0|185.0|0|5.916666666666667|0
0|2021-11-06|0.0|0|0.0|0|183.75|0|7.375|0
0|2021-11-07|0.0|0|0.0|0|256.6666666666667|0|9.729166666666666|0
0|2021-11-08|0.0|0|0.0|0|276.6666666666667|0|9.25|0
0|2021-11-09|0.0|0|0.0|0|90.0|0|5.9444444444444455|0
0|2021-11-10|0.0|0|0.0|0|206.77083333333334|0|10.625|0
0|2021-11-11|0.0|0|0.0|0|138.75|0|8.104166666666666|0
0|2021-11-12|0.0|0|0.0|0|149.58333333333334|0|9.583333333333334|0
0|2021-11-13|0.0|0|0.0|0|265.4166666666667|0|10.791666666666666|0
0|2021-11-14|0.0|0|0.0|0|185.83333333333334|0|7.5|0
0|2021-11-15|0.0|0|0.0|0|232.91666666666666|0|6.083333333333333|0
0|2021-11-16|0.0|0|0.0|0|267.5|0|16.041666666666668|0
0|2021-11-17|0.0|0|0.0|0|103.33333333333333|0|16.708333333333332|0
0|2021-11-18|0.0|0|0.0|0|163.33333333333334|0|8.625|0
0|2021-11-19|0.0|0|0.0|0|242.91666666666666|0|12.875|0
0|2021-11-20|0.0|0|0.0|0|257.0833333333333|0|12.916666666666666|0
0|2021-11-21|0.0|0|0.0|0|52.5|0|13.458333333333334|0
0|2021-11-22|0.0|0|0.0|0|254.16666666666666|0|9.125|0
0|2021-11-23|0.0|0|0.0|0|257.0833333333333|0|10.958333333333334|0
0|2021-11-24|0.0|0|0.0|0|173.33333333333334|0|14.791666666666666|0
0|2021-11-25|0.0|0|0.0|0|92.5|0|9.194444444444445|0
0|2021-11-26|0.0|0|0.0|0|255.0|0|13.25|0
0|2021-11-27|0.0|0|0.0|0|160.0|0|11.833333333333334|0
0|2021-11-28|0.0|0|0.0|0|283.75|0|10.0|0
0|2021-11-29|0.0|0|0.0|0|250.0|0|8.291666666666666|0
0|2021-11-30|0.0|0|0.0|0|217.0138888888889|0|11.229166666666666|0
0|2021-12-01|0.0|0|0.0|0|179.6875|0|8.802083333333334|0
0|2021-12-02|0.0|0|0.0|0|263.3333333333333|0|10.458333333333334|0
0|2021-12-03|0.0|0|0.0|0|297.0833333333333|0|12.631944444444443|0
0|2021-12-04|0.0|0|0.0|0|260.4166666666667|0|8.25|0
0|2021-12-05|0.0|0|0.0|0|241.07638888888889|0|18.61111111111111|0
0|2021-12-06|0.0|0|0.0|0|121.04166666666667|0|10.5625|0
0|2021-12-07|0.0|0|0.0|0|245.20833333333334|0|13.875|0
0|2021-12-08|0.0|0|0.0|0|261.0416666666667|0|14.645833333333334|0
0|2021-12-09|0.0|0|0.0|0|253.75|0|15.625|0
0|2021-12-10|0.0|0|0.0|0|273.2638888888889|0|22.03125|0
0|2021-12-11|0.0|0|0.0|0|265.4166666666667|0|12.958333333333334|0
0|2021-12-12|0.0|0|0.0|0|255.41666666666666|0|14.333333333333334|0
0|2021-12-13|0.0|0|0.0|0|259.5833333333333|0|14.958333333333334|0
0|2021-12-14|0.0|0|0.0|0|240.41666666666666|0|11.979166666666666|0
0|2021-12-15|0.0|0|0.0|0|246.68055555555554|0|19.097916666666666|0
0|2021-12-16|0.0|0|0.0|0|140.76388888888889|0|7.3819444444444455|0
0|2021-12-17|0.0|0|0.0|0|199.79166666666666|0|8.229166666666666|0
0|2021-12-18|0.0|0|0.0|0|79.16666666666667|0|9.819444444444445|0
0|2021-12-19|0.0|0|0.0|0|240.83333333333334|0|10.416666666666666|0
0|2021-12-20|0.0|0|0.0|0|131.66666666666666|0|6.791666666666667|0
0|2021-12-21|0.0|0|0.0|0|236.66666666666666|0|7.895833333333333|0
0|2021-12-22|0.0|0|0.0|0|272.36111111111114|0|9.805555555555555|0
0|2021-12-23|0.0|0|0.0|0|264.375|0|13.479166666666666|0
0|2021-12-24|0.0|0|0.0|0|263.3333333333333|0|16.197916666666668|0
0|2021-12-25|0.0|0|0.0|0|222.08333333333334|0|10.416666666666666|0
0|2021-12-26|0.0|0|0.0|0|222.5|0|14.333333333333334|0
0|2021-12-27|0.0|0|0.0|0|187.91666666666666|0|7.0|0
0|2021-12-28|0.0|0|0.0|0|245.83333333333334|0|15.541666666666666|0
0|2021-12-29|0.0|0|0.0|0|267.9166666666667|0|16.208333333333332|0
0|2021-12-30|0.0|0|0.0|0|257.9166666666667|0|13.583333333333334|0
0|2021-12-31|0.0|0|0.0|0|235.0|0|13.041666666666666|0
0|2022-01-01|0.0|0|0.0|0|185.5218253968254|0|20.945039682539683|0
0|2022-01-02|0.0004166666666666667|0|0.0|0|276.4583333333333|0|9.3125|0
0|2022-01-03|0.0|0|0.0|0|248.95833333333334|0|11.958333333333334|0
0|2022-01-04|0.0|0|0.0|0|280.1388888888889|0|17.284722222222225|0
0|2022-01-05|0.0|0|0.0|0|192.08333333333334|0|12.0625|0
0|2022-01-06|0.0|0|0.0|0|102.0138888888889|0|11.756944444444445|0
0|2022-01-07|0.0|0|0.0|0|239.16666666666666|0|13.395833333333334|0
0|2022-01-08|0.0|0|0.0|0|256.6666666666667|0|17.020833333333332|0
0|2022-01-09|0.0|0|0.0|0|38.75|0|10.208333333333334|0
0|2022-01-10|0.0|0|0.0|0|254.16666666666666|0|7.583333333333333|0
0|2022-01-11|0.0|0|0.0|0|246.66666666666666|0|12.375|0
0|2022-01-12|0.0|0|0.0|0|129.58333333333334|0|5.041666666666667|0
0|2022-01-13|0.0|0|0.0|0|209.21875|0|5.645833333333333|0
0|2022-01-14|0.0|0|0.0|0|282.98611111111114|0|22.118055555555557|0
0|2022-01-15|0.0|0|0.0|0|308.75|0|14.625|0
0|2022-01-16|0.0|0|0.0|0|155.83333333333334|0|8.583333333333334|0
0|2022-01-17|0.0|0|0.0|0|181.66666666666666|0|11.333333333333334|0
