|dates|Upshur_Texas_UnitedStates.BLS_EmployedPopulation.data|Upshur_Texas_UnitedStates.BLS_EmployedPopulation.missing|Upshur_Texas_UnitedStates.BLS_UnemployedPopulation.data|Upshur_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Upshur_Texas_UnitedStates.BLS_UnemploymentRate.data|Upshur_Texas_UnitedStates.BLS_UnemploymentRate.missing|Upshur_Texas_UnitedStates.BLS_LaborForcePopulation.data|Upshur_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-13|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-14|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-15|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-16|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-17|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-18|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-19|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-20|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-21|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-22|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-23|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-24|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-25|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-26|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-27|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-28|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-29|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-11-30|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-01|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-02|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-03|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-04|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-05|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-06|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-07|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-08|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-09|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-10|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-11|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-12|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-13|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-14|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-15|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-16|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-17|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-18|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-19|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-20|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-21|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-22|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-23|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-24|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-25|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-26|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-27|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-28|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-29|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-30|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2021-12-31|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-01|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-02|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-03|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-04|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-05|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-06|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-07|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-08|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-09|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-10|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-11|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-12|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-13|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-14|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-15|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-16|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
0|2022-01-17|16294.0|0|1122.0|0|6.442351860358292|0|17416.0|0
