|dates|Mohave_Arizona_UnitedStates.BLS_EmployedPopulation.data|Mohave_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Mohave_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Mohave_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Mohave_Arizona_UnitedStates.BLS_UnemploymentRate.data|Mohave_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Mohave_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Mohave_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-11-25|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-11-26|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-11-27|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-11-28|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-11-29|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-11-30|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-01|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-02|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-03|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-04|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-05|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-06|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-07|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-08|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-09|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-10|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-11|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-12|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-13|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-14|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-15|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-16|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-17|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-18|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-19|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-20|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-21|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-22|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-23|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-24|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-25|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-26|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-27|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-28|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-29|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-30|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2021-12-31|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-01|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-02|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-03|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-04|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-05|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-06|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-07|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-08|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-09|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-10|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-11|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-12|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-13|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-14|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-15|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-16|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
0|2022-01-17|82478.0|0|6696.0|0|7.508915154641487|0|89174.0|0
