|dates|Lamar_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Lamar_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Lamar_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Lamar_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Lamar_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Lamar_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-25|10644.0|0|10644.0|0|140.0|0|0.0|100
0|2021-11-26|10644.0|0|10644.0|0|140.0|0|0.0|100
0|2021-11-27|10644.0|0|10644.0|0|140.0|0|0.0|100
0|2021-11-28|10644.0|0|10644.0|0|140.0|0|0.0|100
0|2021-11-29|10659.0|0|10659.0|0|140.0|0|0.0|100
0|2021-11-30|10663.0|0|10663.0|0|140.0|0|0.0|100
0|2021-12-01|10680.0|0|10680.0|0|140.0|0|0.0|100
0|2021-12-02|10687.0|0|10687.0|0|140.0|0|0.0|100
0|2021-12-03|10693.0|0|10693.0|0|140.0|0|0.0|100
0|2021-12-04|10693.0|0|10693.0|0|140.0|0|0.0|100
0|2021-12-05|10693.0|0|10693.0|0|140.0|0|0.0|100
0|2021-12-06|10713.0|0|10713.0|0|140.0|0|0.0|100
0|2021-12-07|10715.0|0|10715.0|0|140.0|0|0.0|100
0|2021-12-08|10730.0|0|10730.0|0|140.0|0|0.0|100
0|2021-12-09|10734.0|0|10734.0|0|140.0|0|0.0|100
0|2021-12-10|10739.0|0|10739.0|0|140.0|0|0.0|100
0|2021-12-11|10739.0|0|10739.0|0|140.0|0|0.0|100
0|2021-12-12|10739.0|0|10739.0|0|140.0|0|0.0|100
0|2021-12-13|10752.0|0|10752.0|0|140.0|0|0.0|100
0|2021-12-14|10752.0|0|10754.0|0|140.0|0|0.0|100
0|2021-12-15|10765.0|0|10765.0|0|140.0|0|0.0|100
0|2021-12-16|10779.0|0|10779.0|0|140.0|0|0.0|100
0|2021-12-17|10796.0|0|10796.0|0|140.0|0|0.0|100
0|2021-12-18|10796.0|0|10796.0|0|140.0|0|0.0|100
0|2021-12-19|10796.0|0|10796.0|0|140.0|0|0.0|100
0|2021-12-20|10837.0|0|10837.0|0|140.0|0|0.0|100
0|2021-12-21|10845.0|0|10845.0|0|140.0|0|0.0|100
0|2021-12-22|10865.0|0|10865.0|0|140.0|0|0.0|100
0|2021-12-23|10865.0|0|10865.0|0|140.0|0|0.0|100
0|2021-12-24|10865.0|0|10865.0|0|140.0|0|0.0|100
0|2021-12-25|10865.0|0|10865.0|0|140.0|0|0.0|100
0|2021-12-26|10865.0|0|10865.0|0|140.0|0|0.0|100
0|2021-12-27|11001.0|0|11001.0|0|140.0|0|0.0|100
0|2021-12-28|11038.0|0|11038.0|0|140.0|0|0.0|100
0|2021-12-29|11117.0|0|11117.0|0|140.0|0|0.0|100
0|2021-12-30|11225.0|0|11225.0|0|140.0|0|0.0|100
0|2021-12-31|11225.0|0|11225.0|0|140.0|0|0.0|100
0|2022-01-01|11225.0|0|11225.0|0|140.0|0|0.0|100
0|2022-01-02|11225.0|0|11225.0|0|140.0|0|0.0|100
0|2022-01-03|11559.0|0|11559.0|0|140.0|0|0.0|100
0|2022-01-04|11660.0|0|11660.0|0|140.0|0|0.0|100
0|2022-01-05|11823.0|0|11823.0|0|140.0|0|0.0|100
0|2022-01-06|11979.0|0|11979.0|0|140.0|0|0.0|100
0|2022-01-07|12186.0|0|12186.0|0|140.0|0|0.0|100
0|2022-01-08|12186.0|0|12186.0|0|140.0|0|0.0|100
0|2022-01-09|12186.0|0|12186.0|0|140.0|0|0.0|100
0|2022-01-10|12186.0|0|12378.0|0|140.0|0|0.0|100
0|2022-01-11|12653.0|0|12653.0|0|140.0|0|0.0|100
0|2022-01-12|12653.0|0|12788.0|0|140.0|0|0.0|100
0|2022-01-13|12653.0|0|13178.0|0|140.0|0|0.0|100
0|2022-01-14|13445.0|0|13445.0|0|142.0|0|0.0|100
0|2022-01-15|13445.0|0|13445.0|0|142.0|0|0.0|100
0|2022-01-16|13445.0|0|13445.0|0|142.0|0|0.0|100
0|2022-01-17|13445.0|0|0.0|100|142.0|0|0.0|100
