|dates|Spotsylvania_Virginia_UnitedStates.BLS_EmployedPopulation.data|Spotsylvania_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Spotsylvania_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Spotsylvania_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Spotsylvania_Virginia_UnitedStates.BLS_UnemploymentRate.data|Spotsylvania_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Spotsylvania_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Spotsylvania_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-18|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-19|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-20|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-21|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-22|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-23|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-24|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-25|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-26|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-27|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-28|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-29|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-30|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-10-31|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-01|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-02|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-03|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-04|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-05|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-06|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-07|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-08|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-09|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-10|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-11|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-12|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-13|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-14|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-15|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-16|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-17|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-18|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-19|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-20|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-21|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-22|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-23|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-24|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-25|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-26|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-27|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-28|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-11-29|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
