|dates|Eaton_Michigan_UnitedStates.AveragePrecipitationTotal.data|Eaton_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Eaton_Michigan_UnitedStates.AveragePrecipitation.data|Eaton_Michigan_UnitedStates.AveragePrecipitation.missing|Eaton_Michigan_UnitedStates.AverageWindDirection.data|Eaton_Michigan_UnitedStates.AverageWindDirection.missing|Eaton_Michigan_UnitedStates.AverageWindSpeed.data|Eaton_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-12-05|0.0|0|0.004375000000000001|0|98.125|0|6.375|0
0|2021-12-06|0.0025|0|0.0|0|261.4583333333333|0|12.489583333333334|0
0|2021-12-07|0.0|0|0.0|0|219.58333333333334|0|4.833333333333333|0
0|2021-12-08|0.0|0|0.0|0|163.22916666666666|0|4.395833333333333|0
0|2021-12-09|0.0|0|0.0|0|115.0|0|5.791666666666667|0
0|2021-12-10|0.0|0|0.006458333333333334|0|84.6875|0|4.5625|0
0|2021-12-11|0.012916666666666667|0|0.02218749999999999|0|224.79166666666666|0|14.53125|0
0|2021-12-12|0.0010416666666666667|0|0.0|0|212.29166666666666|0|11.302083333333334|0
0|2021-12-13|0.0|0|0.0|0|155.36458333333334|0|7.114583333333333|0
0|2021-12-14|0.0|0|0.0|0|83.54166666666667|0|5.489583333333333|0
0|2021-12-15|0.0|0|0.0003125|0|177.29166666666666|0|12.5625|0
0|2021-12-16|0.00020833333333333335|0|0.0011458333333333336|0|226.25|0|19.260416666666668|0
0|2021-12-17|0.0004166666666666667|0|0.0009375|0|180.9375|0|6.447916666666667|0
0|2021-12-18|0.0020833333333333333|0|0.0061458333333333365|0|149.6875|0|6.552083333333333|0
0|2021-12-19|0.0010416666666666667|0|0.0|0|113.33333333333333|0|3.03125|0
0|2021-12-20|0.0|0|0.0|0|189.79166666666666|0|8.520833333333334|0
0|2021-12-21|0.0|0|0.0|0|136.97916666666666|0|7.125|0
0|2021-12-22|0.0|0|0.0|0|245.20833333333334|0|9.791666666666666|0
0|2021-12-23|0.0|0|0.0|0|109.16666666666667|0|5.302083333333333|0
0|2021-12-24|0.0|0|0.0011458333333333333|0|115.3125|0|4.729166666666667|0
0|2021-12-25|0.00375|0|0.006562500000000002|0|180.20833333333334|0|3.9270833333333335|0
0|2021-12-26|0.00020833333333333335|0|0.0|0|89.27083333333333|0|3.9479166666666665|0
0|2021-12-27|0.005625000000000001|0|0.009895833333333336|0|137.5|0|8.84375|0
0|2021-12-28|0.0|0|0.0034375000000000018|0|101.5625|0|4.802083333333333|0
0|2021-12-29|0.0016666666666666668|0|0.0|0|184.16666666666666|0|4.697916666666667|0
0|2021-12-30|0.0|0|0.0|0|76.92708333333333|0|3.8385416666666665|0
0|2021-12-31|0.0|0|0.0|0|115.3125|0|3.3541666666666665|0
0|2022-01-01|0.0|0|0.0018750000000000001|0|36.770833333333336|0|10.083333333333334|0
0|2022-01-02|0.000625|0|0.0|0|197.08333333333334|0|6.302083333333333|0
0|2022-01-03|0.0|0|0.0|0|125.20833333333333|0|5.385416666666667|0
0|2022-01-04|0.0|0|0.0|0|180.3125|0|9.791666666666666|0
0|2022-01-05|0.0|0|0.0|0|218.64583333333334|0|14.9375|0
0|2022-01-06|0.0|0|0.0|0|227.1875|0|10.15625|0
0|2022-01-07|0.0|0|0.0|0|156.66666666666666|0|2.9375|0
0|2022-01-08|0.0|0|0.0|0|138.33333333333334|0|9.3125|0
0|2022-01-09|0.0|0|0.0|0|257.8125|0|13.041666666666666|0
0|2022-01-10|0.0|0|0.0|0|286.6666666666667|0|13.3125|0
0|2022-01-11|0.0|0|0.0|0|148.125|0|10.645833333333334|0
0|2022-01-12|0.0|0|0.0|0|172.1875|0|6.40625|0
0|2022-01-13|0.0|0|0.0|0|102.8125|0|2.8020833333333335|0
0|2022-01-14|0.0|0|0.0|0|42.291666666666664|0|9.541666666666666|0
0|2022-01-15|0.0|0|0.0|0|50.729166666666664|0|7.770833333333333|0
0|2022-01-16|0.0|0|0.0|0|75.9375|0|1.40625|0
0|2022-01-17|0.0|0|0.0|0|296.25|0|8.40625|0
