|dates|Manatee_Florida_UnitedStates.JHU_ConfirmedCases.data|Manatee_Florida_UnitedStates.JHU_ConfirmedCases.missing|Manatee_Florida_UnitedStates.NYT_ConfirmedCases.data|Manatee_Florida_UnitedStates.NYT_ConfirmedCases.missing|Manatee_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Manatee_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Manatee_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Manatee_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-15|66033.0|0|65144.0|0|689.0|0|0.0|100
0|2021-11-16|66033.0|0|65144.0|0|689.0|0|0.0|100
0|2021-11-17|66033.0|0|65144.0|0|689.0|0|0.0|100
0|2021-11-18|66033.0|0|65144.0|0|689.0|0|0.0|100
0|2021-11-19|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-20|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-21|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-22|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-23|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-24|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-25|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-26|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-27|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-28|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-29|66185.0|0|65296.0|0|689.0|0|0.0|100
0|2021-11-30|66337.0|0|65448.0|0|689.0|0|0.0|100
0|2021-12-01|66337.0|0|65448.0|0|689.0|0|0.0|100
0|2021-12-02|66337.0|0|65448.0|0|689.0|0|0.0|100
0|2021-12-03|66503.0|0|65614.0|0|689.0|0|0.0|100
0|2021-12-04|66503.0|0|65614.0|0|689.0|0|0.0|100
0|2021-12-05|66503.0|0|65614.0|0|689.0|0|0.0|100
0|2021-12-06|66503.0|0|65614.0|0|689.0|0|0.0|100
0|2021-12-07|66503.0|0|65614.0|0|689.0|0|0.0|100
0|2021-12-08|66503.0|0|65614.0|0|689.0|0|0.0|100
0|2021-12-09|66503.0|0|65614.0|0|689.0|0|0.0|100
0|2021-12-10|66703.0|0|65814.0|0|689.0|0|0.0|100
0|2021-12-11|66703.0|0|65814.0|0|689.0|0|0.0|100
0|2021-12-12|66703.0|0|65814.0|0|689.0|0|0.0|100
0|2021-12-13|66703.0|0|65814.0|0|689.0|0|0.0|100
0|2021-12-14|66703.0|0|65814.0|0|689.0|0|0.0|100
0|2021-12-15|66703.0|0|65814.0|0|689.0|0|0.0|100
0|2021-12-16|66703.0|0|65814.0|0|689.0|0|0.0|100
0|2021-12-17|66931.0|0|66042.0|0|689.0|0|0.0|100
0|2021-12-18|66931.0|0|66042.0|0|689.0|0|0.0|100
0|2021-12-19|66931.0|0|66042.0|0|689.0|0|0.0|100
0|2021-12-20|66931.0|0|66042.0|0|689.0|0|0.0|100
0|2021-12-21|66931.0|0|66042.0|0|689.0|0|0.0|100
0|2021-12-22|66931.0|0|66042.0|0|689.0|0|0.0|100
0|2021-12-23|66931.0|0|66042.0|0|689.0|0|0.0|100
0|2021-12-24|66931.0|0|66861.0|0|689.0|0|0.0|100
0|2021-12-25|67750.0|0|66861.0|0|689.0|0|0.0|100
0|2021-12-26|67750.0|0|66861.0|0|689.0|0|0.0|100
0|2021-12-27|67750.0|0|66861.0|0|689.0|0|0.0|100
0|2021-12-28|67750.0|0|66861.0|0|689.0|0|0.0|100
0|2021-12-29|67750.0|0|66861.0|0|689.0|0|0.0|100
0|2021-12-30|67750.0|0|66861.0|0|689.0|0|0.0|100
0|2021-12-31|70594.0|0|69705.0|0|689.0|0|0.0|100
0|2022-01-01|70594.0|0|69705.0|0|689.0|0|0.0|100
0|2022-01-02|70594.0|0|69705.0|0|689.0|0|0.0|100
0|2022-01-03|70594.0|0|69705.0|0|689.0|0|0.0|100
0|2022-01-04|70594.0|0|69705.0|0|689.0|0|0.0|100
0|2022-01-05|70594.0|0|69705.0|0|689.0|0|0.0|100
0|2022-01-06|70594.0|0|69705.0|0|689.0|0|0.0|100
0|2022-01-07|75155.0|0|74266.0|0|689.0|0|0.0|100
0|2022-01-08|75155.0|0|74266.0|0|689.0|0|0.0|100
0|2022-01-09|75155.0|0|74266.0|0|689.0|0|0.0|100
0|2022-01-10|75155.0|0|74266.0|0|689.0|0|0.0|100
0|2022-01-11|75155.0|0|74266.0|0|689.0|0|0.0|100
0|2022-01-12|75155.0|0|74266.0|0|1229.0|0|0.0|100
0|2022-01-13|75155.0|0|74266.0|0|1229.0|0|0.0|100
0|2022-01-14|75155.0|0|79682.0|0|1229.0|0|0.0|100
0|2022-01-15|80571.0|0|79682.0|0|1229.0|0|0.0|100
0|2022-01-16|80571.0|0|79682.0|0|1229.0|0|0.0|100
0|2022-01-17|80571.0|0|0.0|100|1229.0|0|0.0|100
