|dates|Bexar_Texas_UnitedStates.BLS_EmployedPopulation.data|Bexar_Texas_UnitedStates.BLS_EmployedPopulation.missing|Bexar_Texas_UnitedStates.BLS_UnemployedPopulation.data|Bexar_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Bexar_Texas_UnitedStates.BLS_UnemploymentRate.data|Bexar_Texas_UnitedStates.BLS_UnemploymentRate.missing|Bexar_Texas_UnitedStates.BLS_LaborForcePopulation.data|Bexar_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-06|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-07|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-08|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-09|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-10|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-11|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-12|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-13|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-14|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-15|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-16|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-17|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-18|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-19|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-20|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-21|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-22|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-23|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-24|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-25|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-26|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-27|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-28|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-29|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-11-30|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-01|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-02|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-03|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-04|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-05|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-06|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-07|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-08|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-09|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-10|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-11|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-12|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-13|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-14|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-15|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-16|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-17|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-18|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-19|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-20|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-21|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-22|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-23|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-24|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-25|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-26|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-27|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-28|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-29|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-30|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2021-12-31|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-01|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-02|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-03|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-04|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-05|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-06|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-07|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-08|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-09|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-10|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-11|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-12|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-13|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-14|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-15|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-16|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
0|2022-01-17|901869.0|0|51681.0|0|5.4198521315085735|0|953550.0|0
