|dates|Anderson_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Anderson_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Anderson_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Anderson_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Anderson_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Anderson_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Anderson_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Anderson_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-18|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-19|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-20|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-21|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-22|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-23|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-24|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-25|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-26|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-27|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-28|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-29|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-30|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-10-31|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-01|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-02|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-03|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-04|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-05|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-06|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-07|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-08|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-09|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-10|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-11|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-12|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-13|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-14|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-15|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-16|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-17|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-18|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-19|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-20|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-21|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-22|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-23|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-24|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-25|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-26|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-27|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-28|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-29|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-11-30|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-01|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-02|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-03|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-04|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-05|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-06|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-07|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-08|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-09|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-10|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-11|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-12|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-13|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-14|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-15|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-16|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-17|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-18|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-19|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-20|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-21|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-22|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-23|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-24|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-25|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-26|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-27|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-28|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-29|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-30|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2021-12-31|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-01|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-02|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-03|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-04|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-05|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-06|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-07|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-08|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-09|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-10|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-11|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-12|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-13|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-14|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-15|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-16|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
0|2022-01-17|87295.0|0|3099.0|0|3.4283248888200544|0|90394.0|0
