|dates|Clark_Indiana_UnitedStates.BLS_EmployedPopulation.data|Clark_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Clark_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Clark_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Clark_Indiana_UnitedStates.BLS_UnemploymentRate.data|Clark_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Clark_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Clark_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-18|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-19|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-20|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-21|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-22|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-23|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-24|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-25|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-26|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-27|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-28|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-29|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-30|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-10-31|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-01|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-02|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-03|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-04|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-05|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-06|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-07|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-08|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-09|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-10|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-11|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-12|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-13|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-14|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-15|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-16|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-17|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-18|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-19|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-20|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-21|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-22|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-23|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-24|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-25|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-26|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-27|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-28|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
0|2021-11-29|59264.0|0|2497.0|0|4.043004485031006|0|61761.0|0
