|dates|ToaAlta_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|ToaAlta_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|ToaAlta_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|ToaAlta_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|ToaAlta_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|ToaAlta_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|ToaAlta_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|ToaAlta_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-02|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-03|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-04|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-05|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-06|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-07|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-08|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-09|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-10|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-11|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-12|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-13|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-14|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-15|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-16|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-17|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-18|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-19|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-20|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-21|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-22|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-23|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-24|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-25|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-26|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-27|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-28|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-29|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-30|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-01-31|24050.0|0|1643.0|0|6.394737866344919|0|25693.0|0
0|2020-02-01|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-02|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-03|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-04|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-05|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-06|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-07|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-08|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-09|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-10|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-11|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-12|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-13|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-14|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-15|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-16|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-17|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-18|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-19|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-20|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-21|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-22|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-23|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-24|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-25|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-26|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-27|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-28|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-02-29|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-01|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-02|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-03|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-04|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-05|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-06|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-07|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-08|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-09|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-10|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-11|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-12|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-13|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-14|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-15|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-16|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-17|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-18|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-19|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-20|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-21|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-22|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-23|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-24|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-25|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-26|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-27|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-28|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-29|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-30|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-03-31|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-01|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-02|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-03|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-04|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-05|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-06|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-07|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-08|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-09|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-10|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-11|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-12|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-13|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-14|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-15|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-16|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-17|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-18|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-19|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-20|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-21|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-22|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-23|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-24|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-25|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-26|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-27|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
0|2020-04-28|24753.5|0|1322.5|0|5.071713452983587|0|26076.0|0
