|dates|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Hillsborough_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Hillsborough_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|48340.0|0|48340.0|0|693.0|0|0.0|100
0|2021-11-10|48340.0|0|48558.0|0|693.0|0|0.0|100
0|2021-11-11|48558.0|0|48558.0|0|695.0|0|0.0|100
0|2021-11-12|49184.0|0|49184.0|0|697.0|0|0.0|100
0|2021-11-13|49184.0|0|49184.0|0|697.0|0|0.0|100
0|2021-11-14|49184.0|0|49184.0|0|697.0|0|0.0|100
0|2021-11-15|49908.0|0|49908.0|0|698.0|0|0.0|100
0|2021-11-16|50136.0|0|50136.0|0|699.0|0|0.0|100
0|2021-11-17|50485.0|0|50485.0|0|701.0|0|0.0|100
0|2021-11-18|50825.0|0|50825.0|0|704.0|0|0.0|100
0|2021-11-19|51150.0|0|51150.0|0|705.0|0|0.0|100
0|2021-11-20|51150.0|0|51150.0|0|705.0|0|0.0|100
0|2021-11-21|51150.0|0|51150.0|0|705.0|0|0.0|100
0|2021-11-22|52188.0|0|52188.0|0|710.0|0|0.0|100
0|2021-11-23|52361.0|0|52361.0|0|712.0|0|0.0|100
0|2021-11-24|52666.0|0|52666.0|0|714.0|0|0.0|100
0|2021-11-25|52666.0|0|52666.0|0|714.0|0|0.0|100
0|2021-11-26|52666.0|0|52666.0|0|714.0|0|0.0|100
0|2021-11-27|52666.0|0|52666.0|0|714.0|0|0.0|100
0|2021-11-28|52666.0|0|52666.0|0|714.0|0|0.0|100
0|2021-11-29|54059.0|0|54059.0|0|716.0|0|0.0|100
0|2021-11-30|54318.0|0|54318.0|0|720.0|0|0.0|100
0|2021-12-01|54664.0|0|54664.0|0|721.0|0|0.0|100
0|2021-12-02|55058.0|0|55058.0|0|723.0|0|0.0|100
0|2021-12-03|55058.0|0|55547.0|0|723.0|0|0.0|100
0|2021-12-04|55547.0|0|55547.0|0|723.0|0|0.0|100
0|2021-12-05|55547.0|0|55547.0|0|723.0|0|0.0|100
0|2021-12-06|55547.0|0|56665.0|0|723.0|0|0.0|100
0|2021-12-07|56892.0|0|56892.0|0|727.0|0|0.0|100
0|2021-12-08|57326.0|0|57326.0|0|728.0|0|0.0|100
0|2021-12-09|57772.0|0|57772.0|0|729.0|0|0.0|100
0|2021-12-10|58142.0|0|58142.0|0|731.0|0|0.0|100
0|2021-12-11|58142.0|0|58142.0|0|731.0|0|0.0|100
0|2021-12-12|58142.0|0|58142.0|0|731.0|0|0.0|100
0|2021-12-13|59163.0|0|59163.0|0|733.0|0|0.0|100
0|2021-12-14|59163.0|0|59390.0|0|733.0|0|0.0|100
0|2021-12-15|59735.0|0|59735.0|0|738.0|0|0.0|100
0|2021-12-16|60171.0|0|60171.0|0|738.0|0|0.0|100
0|2021-12-17|60584.0|0|60584.0|0|740.0|0|0.0|100
0|2021-12-18|60584.0|0|60584.0|0|740.0|0|0.0|100
0|2021-12-19|60584.0|0|60584.0|0|740.0|0|0.0|100
0|2021-12-20|61677.0|0|61677.0|0|742.0|0|0.0|100
0|2021-12-21|61873.0|0|61873.0|0|745.0|0|0.0|100
0|2021-12-22|62227.0|0|62227.0|0|747.0|0|0.0|100
0|2021-12-23|62587.0|0|62587.0|0|748.0|0|0.0|100
0|2021-12-24|62587.0|0|62587.0|0|748.0|0|0.0|100
0|2021-12-25|62587.0|0|62587.0|0|748.0|0|0.0|100
0|2021-12-26|62587.0|0|62587.0|0|748.0|0|0.0|100
0|2021-12-27|63919.0|0|63919.0|0|757.0|0|0.0|100
0|2021-12-28|64100.0|0|64100.0|0|761.0|0|0.0|100
0|2021-12-29|64585.0|0|64585.0|0|765.0|0|0.0|100
0|2021-12-30|65181.0|0|65181.0|0|767.0|0|0.0|100
0|2021-12-31|65181.0|0|65181.0|0|767.0|0|0.0|100
0|2022-01-01|65181.0|0|65181.0|0|767.0|0|0.0|100
0|2022-01-02|65181.0|0|65181.0|0|767.0|0|0.0|100
0|2022-01-03|66883.0|0|66883.0|0|771.0|0|0.0|100
0|2022-01-04|67202.0|0|67202.0|0|783.0|0|0.0|100
0|2022-01-05|68309.0|0|68309.0|0|783.0|0|0.0|100
0|2022-01-06|69675.0|0|69675.0|0|784.0|0|0.0|100
0|2022-01-07|70513.0|0|70513.0|0|784.0|0|0.0|100
0|2022-01-08|70513.0|0|70513.0|0|784.0|0|0.0|100
0|2022-01-09|70513.0|0|70513.0|0|784.0|0|0.0|100
0|2022-01-10|73388.0|0|73388.0|0|785.0|0|0.0|100
0|2022-01-11|74297.0|0|74297.0|0|786.0|0|0.0|100
0|2022-01-12|75484.0|0|75484.0|0|786.0|0|0.0|100
0|2022-01-13|75484.0|0|76861.0|0|786.0|0|0.0|100
0|2022-01-14|77671.0|0|77671.0|0|800.0|0|0.0|100
0|2022-01-15|77671.0|0|77671.0|0|800.0|0|0.0|100
0|2022-01-16|77671.0|0|77671.0|0|800.0|0|0.0|100
0|2022-01-17|77671.0|0|0.0|100|800.0|0|0.0|100
