|dates|Kittitas_Washington_UnitedStates.BLS_EmployedPopulation.data|Kittitas_Washington_UnitedStates.BLS_EmployedPopulation.missing|Kittitas_Washington_UnitedStates.BLS_UnemployedPopulation.data|Kittitas_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Kittitas_Washington_UnitedStates.BLS_UnemploymentRate.data|Kittitas_Washington_UnitedStates.BLS_UnemploymentRate.missing|Kittitas_Washington_UnitedStates.BLS_LaborForcePopulation.data|Kittitas_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-18|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-19|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-20|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-21|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-22|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-23|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-24|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-25|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-26|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-27|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-28|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-29|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-30|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-10-31|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-01|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-02|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-03|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-04|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-05|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-06|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-07|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-08|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-09|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-10|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-11|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-12|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-13|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-14|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-15|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-16|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-17|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-18|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-19|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-20|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-21|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-22|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-23|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-24|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-25|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-26|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-27|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-28|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-29|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-11-30|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-01|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-02|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-03|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-04|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-05|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-06|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-07|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-08|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
