|dates|Florence_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Florence_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Florence_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Florence_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Florence_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Florence_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Florence_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Florence_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-20|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-21|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-22|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-23|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-24|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-25|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-26|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-27|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-28|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-29|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-11-30|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-01|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-02|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-03|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-04|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-05|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-06|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-07|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-08|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-09|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-10|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-11|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-12|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-13|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-14|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-15|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-16|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-17|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-18|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-19|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-20|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-21|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-22|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-23|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-24|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-25|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-26|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-27|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-28|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-29|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-30|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2021-12-31|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-01|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-02|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-03|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-04|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-05|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-06|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-07|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-08|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-09|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-10|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-11|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-12|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-13|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-14|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-15|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-16|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
0|2022-01-17|64354.0|0|2459.0|0|3.6804214748626762|0|66813.0|0
