|dates|Belknap_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Belknap_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Belknap_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Belknap_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Belknap_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Belknap_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Belknap_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Belknap_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-19|7222.0|0|7222.0|0|132.0|0|0.0|100
0|2021-11-20|7222.0|0|7222.0|0|132.0|0|0.0|100
0|2021-11-21|7222.0|0|7222.0|0|132.0|0|0.0|100
0|2021-11-22|7344.0|0|7344.0|0|132.0|0|0.0|100
0|2021-11-23|7361.0|0|7361.0|0|133.0|0|0.0|100
0|2021-11-24|7445.0|0|7445.0|0|133.0|0|0.0|100
0|2021-11-25|7445.0|0|7445.0|0|133.0|0|0.0|100
0|2021-11-26|7445.0|0|7445.0|0|133.0|0|0.0|100
0|2021-11-27|7445.0|0|7445.0|0|133.0|0|0.0|100
0|2021-11-28|7445.0|0|7445.0|0|133.0|0|0.0|100
0|2021-11-29|7660.0|0|7660.0|0|134.0|0|0.0|100
0|2021-11-30|7762.0|0|7762.0|0|134.0|0|0.0|100
0|2021-12-01|7812.0|0|7812.0|0|134.0|0|0.0|100
0|2021-12-02|7875.0|0|7875.0|0|134.0|0|0.0|100
0|2021-12-03|7923.0|0|7923.0|0|134.0|0|0.0|100
0|2021-12-04|7923.0|0|7923.0|0|134.0|0|0.0|100
0|2021-12-05|7923.0|0|7923.0|0|134.0|0|0.0|100
0|2021-12-06|7923.0|0|8027.0|0|134.0|0|0.0|100
0|2021-12-07|8094.0|0|8094.0|0|136.0|0|0.0|100
0|2021-12-08|8143.0|0|8143.0|0|138.0|0|0.0|100
0|2021-12-09|8228.0|0|8228.0|0|138.0|0|0.0|100
0|2021-12-10|8299.0|0|8299.0|0|138.0|0|0.0|100
0|2021-12-11|8299.0|0|8299.0|0|138.0|0|0.0|100
0|2021-12-12|8299.0|0|8299.0|0|138.0|0|0.0|100
0|2021-12-13|8419.0|0|8419.0|0|138.0|0|0.0|100
0|2021-12-14|8419.0|0|8495.0|0|138.0|0|0.0|100
0|2021-12-15|8554.0|0|8554.0|0|142.0|0|0.0|100
0|2021-12-16|8605.0|0|8605.0|0|144.0|0|0.0|100
0|2021-12-17|8653.0|0|8653.0|0|144.0|0|0.0|100
0|2021-12-18|8653.0|0|8653.0|0|144.0|0|0.0|100
0|2021-12-19|8653.0|0|8653.0|0|144.0|0|0.0|100
0|2021-12-20|8799.0|0|8799.0|0|144.0|0|0.0|100
0|2021-12-21|8817.0|0|8817.0|0|144.0|0|0.0|100
0|2021-12-22|8894.0|0|8894.0|0|144.0|0|0.0|100
0|2021-12-23|8929.0|0|8929.0|0|144.0|0|0.0|100
0|2021-12-24|8929.0|0|8929.0|0|144.0|0|0.0|100
0|2021-12-25|8929.0|0|8929.0|0|144.0|0|0.0|100
0|2021-12-26|8929.0|0|8929.0|0|144.0|0|0.0|100
0|2021-12-27|9122.0|0|9122.0|0|144.0|0|0.0|100
0|2021-12-28|9145.0|0|9145.0|0|145.0|0|0.0|100
0|2021-12-29|9188.0|0|9188.0|0|145.0|0|0.0|100
0|2021-12-30|9284.0|0|9284.0|0|146.0|0|0.0|100
0|2021-12-31|9284.0|0|9284.0|0|146.0|0|0.0|100
0|2022-01-01|9284.0|0|9284.0|0|146.0|0|0.0|100
0|2022-01-02|9284.0|0|9284.0|0|146.0|0|0.0|100
0|2022-01-03|9431.0|0|9431.0|0|146.0|0|0.0|100
0|2022-01-04|9490.0|0|9490.0|0|149.0|0|0.0|100
0|2022-01-05|9596.0|0|9596.0|0|149.0|0|0.0|100
0|2022-01-06|9708.0|0|9708.0|0|149.0|0|0.0|100
0|2022-01-07|9810.0|0|9810.0|0|149.0|0|0.0|100
0|2022-01-08|9810.0|0|9810.0|0|149.0|0|0.0|100
0|2022-01-09|9810.0|0|9810.0|0|149.0|0|0.0|100
0|2022-01-10|10085.0|0|10085.0|0|149.0|0|0.0|100
0|2022-01-11|10170.0|0|10170.0|0|149.0|0|0.0|100
0|2022-01-12|10316.0|0|10316.0|0|149.0|0|0.0|100
0|2022-01-13|10316.0|0|10443.0|0|149.0|0|0.0|100
0|2022-01-14|10508.0|0|10508.0|0|153.0|0|0.0|100
0|2022-01-15|10508.0|0|10508.0|0|153.0|0|0.0|100
0|2022-01-16|10508.0|0|10508.0|0|153.0|0|0.0|100
0|2022-01-17|10508.0|0|0.0|100|153.0|0|0.0|100
