|dates|Hatillo_PuertoRico_UnitedStates.AveragePrecipitationTotal.data|Hatillo_PuertoRico_UnitedStates.AveragePrecipitationTotal.missing|Hatillo_PuertoRico_UnitedStates.AveragePrecipitation.data|Hatillo_PuertoRico_UnitedStates.AveragePrecipitation.missing|Hatillo_PuertoRico_UnitedStates.AverageWindDirection.data|Hatillo_PuertoRico_UnitedStates.AverageWindDirection.missing|Hatillo_PuertoRico_UnitedStates.AverageWindSpeed.data|Hatillo_PuertoRico_UnitedStates.AverageWindSpeed.missing
0|2020-01-23|0.0|0|0.0|0|196.25|0|6.583333333333333|0
0|2020-01-24|0.0|0|0.0|0|56.875|0|6.395833333333333|0
0|2020-01-25|0.0|0|0.0|0|103.54166666666667|0|5.458333333333333|0
0|2020-01-26|0.0|0|0.0|0|86.04166666666667|0|6.1875|0
0|2020-01-27|0.0|0|0.0|0|78.33333333333333|0|4.375|0
0|2020-01-28|0.0|0|0.0|0|159.16666666666666|0|4.583333333333333|0
0|2020-01-29|0.0|0|0.0|0|185.625|0|4.041666666666667|0
0|2020-01-30|0.0|0|0.0|0|128.75|0|3.125|0
0|2020-01-31|0.0|0|0.0|0|44.166666666666664|0|5.6875|0
0|2020-02-01|0.0|0|0.0|0|95.83333333333333|0|10.125|0
0|2020-02-02|0.0|0|0.0|0|151.45833333333334|0|4.916666666666667|0
0|2020-02-03|0.0|0|0.0|0|56.458333333333336|0|4.770833333333333|0
0|2020-02-04|0.0|0|0.0|0|105.83333333333333|0|9.0625|0
0|2020-02-05|0.0|0|0.0|0|102.5|0|8.333333333333334|0
0|2020-02-06|0.0|0|0.0|0|82.70833333333333|0|6.875|0
0|2020-02-07|0.0|0|0.0|0|70.625|0|6.104166666666667|0
0|2020-02-08|0.0|0|0.0|0|102.70833333333333|0|13.895833333333334|0
0|2020-02-09|0.0|0|0.0|0|100.41666666666667|0|13.333333333333334|0
0|2020-02-10|0.0|0|0.0|0|105.83333333333333|0|13.083333333333334|0
0|2020-02-11|0.0|0|0.0|0|97.70833333333333|0|16.958333333333332|0
0|2020-02-12|0.0|0|0.0|0|94.79166666666667|0|15.75|0
0|2020-02-13|0.0|0|0.0|0|99.58333333333333|0|15.854166666666666|0
0|2020-02-14|0.0|0|0.0|0|99.16666666666667|0|12.0|0
0|2020-02-15|0.0|0|0.0|0|95.20833333333333|0|13.0625|0
0|2020-02-16|0.0|0|0.0|0|98.75|0|15.8125|0
0|2020-02-17|0.0|0|0.0|0|99.16666666666667|0|15.666666666666666|0
0|2020-02-18|0.0|0|0.0|0|98.125|0|16.020833333333332|0
0|2020-02-19|0.0|0|0.0|0|97.70833333333333|0|13.770833333333334|0
0|2020-02-20|0.0|0|0.0|0|97.5|0|15.5625|0
0|2020-02-21|0.0|0|0.0|0|69.375|0|8.354166666666666|0
0|2020-02-22|0.0|0|0.0|0|105.83333333333333|0|2.7291666666666665|0
0|2020-02-23|0.0|0|0.0|0|107.91666666666667|0|4.916666666666667|0
0|2020-02-24|0.0|0|0.0|0|65.20833333333333|0|9.229166666666666|0
0|2020-02-25|0.0|0|0.0|0|94.16666666666667|0|13.854166666666666|0
0|2020-02-26|0.0|0|0.0|0|93.95833333333333|0|15.9375|0
0|2020-02-27|0.0|0|0.0|0|82.91666666666667|0|8.0|0
0|2020-02-28|0.0|0|0.0|0|58.541666666666664|0|7.604166666666667|0
0|2020-02-29|0.0|0|0.0|0|65.625|0|4.916666666666667|0
0|2020-03-01|0.0|0|0.0|0|85.41666666666667|0|7.541666666666667|0
0|2020-03-02|0.0|0|0.0|0|104.375|0|11.4375|0
0|2020-03-03|0.0|0|0.0|0|97.70833333333333|0|11.1875|0
0|2020-03-04|0.0|0|0.0|0|102.29166666666667|0|10.270833333333334|0
0|2020-03-05|0.0|0|0.0|0|97.01388888888887|0|9.680555555555555|0
0|2020-03-06|0.0|0|0.0|0|78.54166666666667|0|7.708333333333333|0
0|2020-03-07|0.0|0|0.0|0|50.416666666666664|0|3.125|0
0|2020-03-08|0.0|0|0.0|0|74.58333333333333|0|13.770833333333334|0
0|2020-03-09|0.0|0|0.0|0|76.97916666666667|0|22.9375|0
0|2020-03-10|0.0|0|0.0|0|80.83333333333333|0|16.0625|0
0|2020-03-11|0.0|0|0.0|0|106.45833333333333|0|6.8125|0
0|2020-03-12|0.0|0|0.0|0|126.875|0|4.875|0
0|2020-03-13|0.0|0|0.0|0|103.33333333333333|0|6.479166666666667|0
0|2020-03-14|0.0|0|0.0|0|84.16666666666667|0|11.375|0
0|2020-03-15|0.0|0|0.0|0|62.708333333333336|0|14.8125|0
0|2020-03-16|0.0|0|0.0|0|44.791666666666664|0|11.770833333333334|0
0|2020-03-17|0.0|0|0.0|0|60.0|0|16.125|0
0|2020-03-18|0.0|0|0.0|0|85.83333333333333|0|11.5|0
0|2020-03-19|0.0|0|0.0|0|81.25|0|11.354166666666666|0
0|2020-03-20|0.0|0|0.0|0|88.95833333333333|0|16.854166666666668|0
0|2020-03-21|0.0|0|0.0|0|84.79166666666667|0|18.729166666666668|0
0|2020-03-22|0.0|0|0.0|0|88.75|0|16.479166666666668|0
0|2020-03-23|0.0|0|0.0|0|97.08333333333333|0|13.75|0
0|2020-03-24|0.0|0|0.0|0|98.54166666666667|0|10.0|0
0|2020-03-25|0.0|0|0.0|0|97.29166666666667|0|11.5625|0
0|2020-03-26|0.0|0|0.0|0|89.58333333333333|0|8.0|0
0|2020-03-27|0.0|0|0.0|0|69.375|0|8.5625|0
0|2020-03-28|0.0|0|0.0|0|80.0|0|14.020833333333334|0
0|2020-03-29|0.0|0|0.0|0|91.04166666666667|0|16.666666666666668|0
0|2020-03-30|0.0|0|0.0|0|79.375|0|14.104166666666666|0
0|2020-03-31|0.0|0|0.0|0|82.5|0|10.145833333333334|0
0|2020-04-01|0.0|0|0.0|0|136.25|0|5.770833333333333|0
0|2020-04-02|0.0|0|0.0|0|115.625|0|4.125|0
0|2020-04-03|0.0|0|0.0|0|109.16666666666667|0|3.8333333333333335|0
0|2020-04-04|0.0|0|0.0|0|140.41666666666666|0|4.104166666666667|0
0|2020-04-05|0.0|0|0.0|0|49.583333333333336|0|7.708333333333333|0
0|2020-04-06|0.0|0|0.0|0|74.58333333333333|0|11.5625|0
0|2020-04-07|0.0|0|0.0|0|70.625|0|13.0625|0
0|2020-04-08|0.0|0|0.0|0|92.29166666666667|0|9.5625|0
0|2020-04-09|0.0|0|0.0|0|48.958333333333336|0|2.9375|0
0|2020-04-10|0.0|0|0.0|0|86.66666666666667|0|4.625|0
0|2020-04-11|0.0|0|0.0|0|65.20833333333333|0|6.208333333333333|0
0|2020-04-12|0.0|0|0.0|0|84.58333333333333|0|11.3125|0
0|2020-04-13|0.0|0|0.0|0|85.625|0|14.020833333333334|0
0|2020-04-14|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-15|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-16|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-17|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-18|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-19|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-20|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-21|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-22|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-23|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-24|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-25|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-26|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-27|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-28|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-29|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-04-30|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-01|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-02|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-03|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-04|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-05|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-06|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-07|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-08|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-09|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-10|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-11|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-12|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-13|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-14|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-15|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-16|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-17|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-18|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-19|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-20|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-21|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-22|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-23|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-24|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-25|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-26|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-27|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-28|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-29|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-30|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-05-31|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-01|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-02|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-03|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-04|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-05|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-06|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-07|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-08|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-09|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-10|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-11|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-12|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-13|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-14|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-15|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-16|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-17|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-18|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-19|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-20|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-21|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-22|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-23|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-24|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-25|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-26|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-27|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-28|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-29|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-06-30|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-01|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-02|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-03|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-04|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-05|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-06|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-07|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-08|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-09|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-10|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-11|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-12|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-13|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-14|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-15|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-16|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-17|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-18|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-19|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-20|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-21|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-22|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-23|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-24|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-25|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-26|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-27|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-28|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-29|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-30|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-07-31|0.0|0|0.0|0|90.0|0|15.0|0
0|2020-08-01|0.0|0|0.0|0|91.25|0|13.75|0
0|2020-08-02|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-03|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-04|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-05|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-06|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-07|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-08|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-09|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-10|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-11|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-12|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-13|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-14|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-15|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-16|0.0|0|0.0|0|100.0|0|5.0|0
0|2020-08-17|0.0|0|0.0|0|99.0|0|5.125|0
0|2020-08-18|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-19|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-20|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-21|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-22|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-23|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-24|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-25|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-26|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-27|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-28|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-29|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-30|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-08-31|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-01|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-02|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-03|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-04|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-05|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-06|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-07|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-08|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-09|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-10|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-11|0.0|0|0.0|0|92.0|0|6.0|0
0|2020-09-12|0.0|0|0.0|0|70.95833333333333|0|4.3125|0
0|2020-09-13|0.0|0|0.0|0|49.166666666666664|0|3.9375|0
0|2020-09-14|0.0|0|0.0|0|67.91666666666667|0|3.0416666666666665|0
0|2020-09-15|0.0|0|0.0|0|81.875|0|4.020833333333333|0
0|2020-09-16|0.0|0|0.0|0|40.416666666666664|0|4.708333333333333|0
0|2020-09-17|0.0|0|0.0|0|48.75|0|7.333333333333333|0
0|2020-09-18|0.0|0|0.0|0|67.75|0|8.229166666666666|0
0|2020-09-19|0.0|0|0.0|0|30.75|0|3.7291666666666665|0
0|2020-09-20|0.0|0|0.0|0|167.5|0|3.5|0
0|2020-09-21|0.0|0|0.0|0|209.375|0|3.5208333333333335|0
0|2020-09-22|0.0|0|0.0|0|98.75|0|3.5625|0
0|2020-09-23|0.0|0|0.0|0|47.638888888888886|0|3.930555555555556|0
0|2020-09-24|0.0|0|0.0|0|85.875|0|4.145833333333333|0
0|2020-09-25|0.0|0|0.0|0|81.0625|0|6.229166666666667|0
0|2020-09-26|0.0|0|0.0|0|64.375|0|6.201388888888889|0
0|2020-09-27|0.0|0|0.0|0|94.51388888888887|0|7.673611111111111|0
0|2020-09-28|0.0|0|0.0|0|106.18055555555556|0|7.354166666666667|0
0|2020-09-29|0.0|0|0.0|0|78.4375|0|4.8125|0
0|2020-09-30|0.0|0|0.0|0|103.95833333333333|0|11.020833333333334|0
0|2020-10-01|0.0|0|0.0|0|100.83333333333333|0|10.354166666666666|0
0|2020-10-02|0.0|0|0.0|0|105.5|0|10.8125|0
0|2020-10-03|0.0|0|0.0|0|110.97916666666667|0|6.041666666666667|0
0|2020-10-04|0.0|0|0.0|0|110.20833333333333|0|6.395833333333333|0
0|2020-10-05|0.0|0|0.0|0|104.79166666666667|0|7.625|0
0|2020-10-06|0.0|0|0.0|0|83.125|0|9.104166666666666|0
0|2020-10-07|0.0|0|0.0|0|80.625|0|3.0416666666666665|0
0|2020-10-08|0.0|0|0.0|0|71.04166666666667|0|4.4375|0
0|2020-10-09|0.0|0|0.0|0|83.33333333333333|0|5.958333333333333|0
0|2020-10-10|0.0|0|0.0|0|81.04166666666667|0|2.6041666666666665|0
0|2020-10-11|0.0|0|0.0|0|71.875|0|2.8541666666666665|0
0|2020-10-12|0.0|0|0.0|0|75.58333333333333|0|5.625|0
0|2020-10-13|0.0|0|0.0|0|94.5625|0|3.9166666666666665|0
0|2020-10-14|0.0|0|0.0|0|39.875|0|2.2916666666666665|0
0|2020-10-15|0.0|0|0.0|0|109.6875|0|5.9375|0
0|2020-10-16|0.0|0|0.0|0|75.0625|0|5.625|0
0|2020-10-17|0.0|0|0.0|0|99.3125|0|7.125|0
0|2020-10-18|0.0|0|0.0|0|96.33333333333333|0|7.104166666666667|0
0|2020-10-19|0.0|0|0.0|0|76.29166666666667|0|5.3125|0
0|2020-10-20|0.0|0|0.0|0|126.66666666666667|0|3.9791666666666665|0
0|2020-10-21|0.0|0|0.0|0|123.33333333333333|0|3.0416666666666665|0
0|2020-10-22|0.0|0|0.0|0|67.29166666666667|0|3.2916666666666665|0
0|2020-10-23|0.0|0|0.0|0|60.0|0|5.833333333333333|0
0|2020-10-24|0.0|0|0.0|0|107.29166666666667|0|7.1875|0
0|2020-10-25|0.0|0|0.0|0|105.83333333333333|0|11.3125|0
0|2020-10-26|0.0|0|0.0|0|98.95833333333333|0|11.416666666666666|0
0|2020-10-27|0.0|0|0.0|0|104.41666666666667|0|9.395833333333334|0
0|2020-10-28|0.0|0|0.0|0|92.20833333333333|0|11.75|0
0|2020-10-29|0.0|0|0.0|0|105.41666666666667|0|8.5625|0
0|2020-10-30|0.0|0|0.0|0|73.95833333333333|0|6.625|0
0|2020-10-31|0.0|0|0.0|0|71.875|0|10.729166666666666|0
0|2020-11-01|0.0|0|0.0|0|101.66666666666667|0|11.354166666666666|0
0|2020-11-02|0.0|0|0.0|0|95.04166666666667|0|4.291666666666667|0
0|2020-11-03|0.0|0|0.0|0|66.89583333333333|0|3.6875|0
0|2020-11-04|0.0|0|0.0|0|76.875|0|13.791666666666666|0
0|2020-11-05|0.0|0|0.0|0|80.625|0|7.9375|0
0|2020-11-06|0.0|0|0.0|0|70.2638888888889|0|2.9583333333333335|0
0|2020-11-07|0.0|0|0.0|0|94.0|0|2.4375|0
0|2020-11-08|0.0|0|0.0|0|164.0|0|1.0|0
0|2020-11-09|0.0|0|0.0|0|121.33333333333333|0|5.083333333333333|0
0|2020-11-10|0.0|0|0.0|0|71.47916666666667|0|4.354166666666667|0
0|2020-11-11|0.0|0|0.0|0|55.625|0|3.1041666666666665|0
0|2020-11-12|0.0|0|0.0|0|69.79166666666667|0|6.6875|0
0|2020-11-13|0.0|0|0.0|0|100.83333333333333|0|11.416666666666666|0
0|2020-11-14|0.0|0|0.0|0|98.75|0|11.6875|0
0|2020-11-15|0.0|0|0.0|0|92.5|0|12.916666666666666|0
0|2020-11-16|0.0|0|0.0|0|95.41666666666667|0|10.916666666666666|0
0|2020-11-17|0.0|0|0.0|0|122.31944444444446|0|7.388888888888889|0
0|2020-11-18|0.0|0|0.0|0|94.77083333333333|0|3.9791666666666665|0
0|2020-11-19|0.0|0|0.0|0|100.6875|0|9.020833333333334|0
0|2020-11-20|0.0|0|0.0|0|85.75|0|5.958333333333333|0
0|2020-11-21|0.0|0|0.0|0|79.60416666666667|0|6.229166666666667|0
0|2020-11-22|0.0|0|0.0|0|52.708333333333336|0|1.9375|0
0|2020-11-23|0.0|0|0.0|0|33.333333333333336|0|1.3333333333333333|0
0|2020-11-24|0.0|0|0.0|0|36.041666666666664|0|1.6875|0
0|2020-11-25|0.0|0|0.0|0|57.25|0|7.5|0
0|2020-11-26|0.0|0|0.0|0|82.47916666666667|0|8.458333333333334|0
0|2020-11-27|0.0|0|0.0|0|59.041666666666664|0|5.020833333333333|0
0|2020-11-28|0.0|0|0.0|0|81.29166666666667|0|6.708333333333333|0
0|2020-11-29|0.0|0|0.0|0|86.66666666666667|0|9.875|0
0|2020-11-30|0.0|0|0.0|0|104.79166666666667|0|10.041666666666666|0
0|2020-12-01|0.0|0|0.0|0|110.0|0|9.25|0
0|2020-12-02|0.0|0|0.0|0|105.625|0|7.75|0
0|2020-12-03|0.0|0|0.0|0|95.41666666666667|0|10.1875|0
0|2020-12-04|0.0|0|0.0|0|95.20833333333333|0|10.208333333333334|0
0|2020-12-05|0.0|0|0.0|0|104.16666666666667|0|7.020833333333333|0
0|2020-12-06|0.0|0|0.0|0|102.54166666666667|0|8.25|0
0|2020-12-07|0.0|0|0.0|0|130.125|0|2.8958333333333335|0
0|2020-12-08|0.0|0|0.0|0|142.64583333333334|0|3.75|0
0|2020-12-09|0.0|0|0.0|0|94.86111111111113|0|4.784722222222222|0
0|2020-12-10|0.0|0|0.0|0|71.66666666666667|0|6.395833333333333|0
0|2020-12-11|0.0|0|0.0|0|108.04166666666667|0|8.541666666666666|0
0|2020-12-12|0.0|0|0.0|0|103.39583333333333|0|7.5625|0
0|2020-12-13|0.0|0|0.0|0|97.29166666666667|0|8.291666666666666|0
0|2020-12-14|0.0|0|0.0|0|102.91666666666667|0|9.354166666666666|0
0|2020-12-15|0.0|0|0.0|0|87.29166666666667|0|8.208333333333334|0
0|2020-12-16|0.0|0|0.0|0|102.91666666666667|0|6.458333333333333|0
0|2020-12-17|0.0|0|0.0|0|91.45833333333333|0|6.5625|0
0|2020-12-18|0.0|0|0.0|0|100.66666666666667|0|8.854166666666666|0
0|2020-12-19|0.0|0|0.0|0|96.0625|0|8.583333333333334|0
0|2020-12-20|0.0|0|0.0|0|104.16666666666667|0|10.041666666666666|0
0|2020-12-21|0.0|0|0.0|0|102.91666666666667|0|10.25|0
0|2020-12-22|0.0|0|0.0|0|104.375|0|13.25|0
0|2020-12-23|0.0|0|0.0|0|90.20833333333333|0|12.041666666666666|0
0|2020-12-24|0.0|0|0.0|0|102.70833333333333|0|10.8125|0
0|2020-12-25|0.0|0|0.0|0|101.38888888888887|0|8.729166666666666|0
0|2020-12-26|0.0|0|0.0|0|106.59722222222221|0|6.173611111111111|0
0|2020-12-27|0.0|0|0.0|0|97.29166666666667|0|6.291666666666667|0
0|2020-12-28|0.0|0|0.0|0|73.75|0|6.0625|0
0|2020-12-29|0.0|0|0.0|0|39.0|0|9.25|0
0|2020-12-30|0.0|0|0.0|0|56.791666666666664|0|16.333333333333332|0
0|2020-12-31|0.0|0|0.0|0|88.95833333333333|0|20.3125|0
0|2021-01-01|0.0|0|0.0|0|92.70833333333333|0|18.0625|0
0|2021-01-02|0.0|0|0.0|0|96.875|0|13.75|0
0|2021-01-03|0.0|0|0.0|0|83.95833333333333|0|9.229166666666666|0
0|2021-01-04|0.0|0|0.0|0|68.75|0|8.1875|0
0|2021-01-05|0.0|0|0.0|0|83.125|0|8.770833333333334|0
