|dates|Sarasota_Florida_UnitedStates.JHU_ConfirmedCases.data|Sarasota_Florida_UnitedStates.JHU_ConfirmedCases.missing|Sarasota_Florida_UnitedStates.NYT_ConfirmedCases.data|Sarasota_Florida_UnitedStates.NYT_ConfirmedCases.missing|Sarasota_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Sarasota_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Sarasota_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Sarasota_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-11|56984.0|0|55386.0|0|844.0|0|0.0|100
0|2021-11-12|57139.0|0|55541.0|0|844.0|0|0.0|100
0|2021-11-13|57139.0|0|55541.0|0|844.0|0|0.0|100
0|2021-11-14|57139.0|0|55541.0|0|844.0|0|0.0|100
0|2021-11-15|57139.0|0|55541.0|0|844.0|0|0.0|100
0|2021-11-16|57139.0|0|55541.0|0|844.0|0|0.0|100
0|2021-11-17|57139.0|0|55541.0|0|844.0|0|0.0|100
0|2021-11-18|57139.0|0|55541.0|0|844.0|0|0.0|100
0|2021-11-19|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-20|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-21|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-22|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-23|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-24|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-25|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-26|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-27|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-28|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-29|57318.0|0|55720.0|0|844.0|0|0.0|100
0|2021-11-30|57539.0|0|55941.0|0|844.0|0|0.0|100
0|2021-12-01|57539.0|0|55941.0|0|844.0|0|0.0|100
0|2021-12-02|57539.0|0|55941.0|0|844.0|0|0.0|100
0|2021-12-03|57800.0|0|56202.0|0|844.0|0|0.0|100
0|2021-12-04|57800.0|0|56202.0|0|844.0|0|0.0|100
0|2021-12-05|57800.0|0|56202.0|0|844.0|0|0.0|100
0|2021-12-06|57800.0|0|56202.0|0|844.0|0|0.0|100
0|2021-12-07|57800.0|0|56202.0|0|844.0|0|0.0|100
0|2021-12-08|57800.0|0|56202.0|0|844.0|0|0.0|100
0|2021-12-09|57800.0|0|56202.0|0|844.0|0|0.0|100
0|2021-12-10|58043.0|0|56445.0|0|844.0|0|0.0|100
0|2021-12-11|58043.0|0|56445.0|0|844.0|0|0.0|100
0|2021-12-12|58043.0|0|56445.0|0|844.0|0|0.0|100
0|2021-12-13|58043.0|0|56445.0|0|844.0|0|0.0|100
0|2021-12-14|58043.0|0|56445.0|0|844.0|0|0.0|100
0|2021-12-15|58043.0|0|56445.0|0|844.0|0|0.0|100
0|2021-12-16|58043.0|0|56445.0|0|844.0|0|0.0|100
0|2021-12-17|58328.0|0|56730.0|0|844.0|0|0.0|100
0|2021-12-18|58328.0|0|56730.0|0|844.0|0|0.0|100
0|2021-12-19|58328.0|0|56730.0|0|844.0|0|0.0|100
0|2021-12-20|58328.0|0|56730.0|0|844.0|0|0.0|100
0|2021-12-21|58328.0|0|56730.0|0|844.0|0|0.0|100
0|2021-12-22|58328.0|0|56730.0|0|844.0|0|0.0|100
0|2021-12-23|58328.0|0|56730.0|0|844.0|0|0.0|100
0|2021-12-24|58328.0|0|57655.0|0|844.0|0|0.0|100
0|2021-12-25|59253.0|0|57655.0|0|844.0|0|0.0|100
0|2021-12-26|59253.0|0|57655.0|0|844.0|0|0.0|100
0|2021-12-27|59253.0|0|57655.0|0|844.0|0|0.0|100
0|2021-12-28|59253.0|0|57655.0|0|844.0|0|0.0|100
0|2021-12-29|59253.0|0|57655.0|0|844.0|0|0.0|100
0|2021-12-30|59253.0|0|57655.0|0|844.0|0|0.0|100
0|2021-12-31|62021.0|0|60423.0|0|844.0|0|0.0|100
0|2022-01-01|62021.0|0|60423.0|0|844.0|0|0.0|100
0|2022-01-02|62021.0|0|60423.0|0|844.0|0|0.0|100
0|2022-01-03|62021.0|0|60423.0|0|844.0|0|0.0|100
0|2022-01-04|62021.0|0|60423.0|0|844.0|0|0.0|100
0|2022-01-05|62021.0|0|60423.0|0|844.0|0|0.0|100
0|2022-01-06|62021.0|0|60423.0|0|844.0|0|0.0|100
0|2022-01-07|67036.0|0|65438.0|0|844.0|0|0.0|100
0|2022-01-08|67036.0|0|65438.0|0|844.0|0|0.0|100
0|2022-01-09|67036.0|0|65438.0|0|844.0|0|0.0|100
0|2022-01-10|67036.0|0|65438.0|0|844.0|0|0.0|100
0|2022-01-11|67036.0|0|65438.0|0|844.0|0|0.0|100
0|2022-01-12|67036.0|0|65438.0|0|1350.0|0|0.0|100
0|2022-01-13|67036.0|0|65438.0|0|1350.0|0|0.0|100
0|2022-01-14|67036.0|0|71530.0|0|1350.0|0|0.0|100
0|2022-01-15|73128.0|0|71530.0|0|1350.0|0|0.0|100
0|2022-01-16|73128.0|0|71530.0|0|1350.0|0|0.0|100
0|2022-01-17|73128.0|0|0.0|100|1350.0|0|0.0|100
