|dates|ContraCosta_California_UnitedStates.JHU_ConfirmedCases.data|ContraCosta_California_UnitedStates.JHU_ConfirmedCases.missing|ContraCosta_California_UnitedStates.NYT_ConfirmedCases.data|ContraCosta_California_UnitedStates.NYT_ConfirmedCases.missing|ContraCosta_California_UnitedStates.JHU_ConfirmedDeaths.data|ContraCosta_California_UnitedStates.JHU_ConfirmedDeaths.missing|ContraCosta_California_UnitedStates.JHU_ConfirmedRecoveries.data|ContraCosta_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|99661.0|0|99234.0|0|995.0|0|0.0|100
0|2021-10-18|99773.0|0|99612.0|0|995.0|0|0.0|100
0|2021-10-19|99804.0|0|99712.0|0|995.0|0|0.0|100
0|2021-10-20|99918.0|0|99740.0|0|1004.0|0|0.0|100
0|2021-10-21|100058.0|0|99884.0|0|1008.0|0|0.0|100
0|2021-10-22|100064.0|0|100018.0|0|1008.0|0|0.0|100
0|2021-10-23|100065.0|0|100018.0|0|1008.0|0|0.0|100
0|2021-10-24|100068.0|0|100018.0|0|1008.0|0|0.0|100
0|2021-10-25|100489.0|0|100018.0|0|1008.0|0|0.0|100
0|2021-10-26|100579.0|0|100430.0|0|1017.0|0|0.0|100
0|2021-10-27|100681.0|0|100515.0|0|1017.0|0|0.0|100
0|2021-10-28|100815.0|0|100637.0|0|1018.0|0|0.0|100
0|2021-10-29|100825.0|0|100757.0|0|1024.0|0|0.0|100
0|2021-10-30|100826.0|0|100757.0|0|1024.0|0|0.0|100
0|2021-10-31|101201.0|0|100757.0|0|1024.0|0|0.0|100
0|2021-11-01|101276.0|0|101131.0|0|1025.0|0|0.0|100
0|2021-11-02|101345.0|0|101206.0|0|1025.0|0|0.0|100
0|2021-11-03|101433.0|0|101275.0|0|1025.0|0|0.0|100
0|2021-11-04|101547.0|0|101433.0|0|1025.0|0|0.0|100
0|2021-11-05|101547.0|0|101547.0|0|1025.0|0|0.0|100
0|2021-11-06|101547.0|0|101547.0|0|1025.0|0|0.0|100
0|2021-11-07|101547.0|0|101547.0|0|1025.0|0|0.0|100
0|2021-11-08|101861.0|0|101861.0|0|1028.0|0|0.0|100
0|2021-11-09|101934.0|0|101934.0|0|1028.0|0|0.0|100
0|2021-11-10|101934.0|0|101997.0|0|1028.0|0|0.0|100
0|2021-11-11|102113.0|0|102113.0|0|1028.0|0|0.0|100
0|2021-11-12|102113.0|0|102113.0|0|1028.0|0|0.0|100
0|2021-11-13|102309.0|0|102309.0|0|1028.0|0|0.0|100
0|2021-11-14|102309.0|0|102309.0|0|1028.0|0|0.0|100
0|2021-11-15|102493.0|0|102493.0|0|1038.0|0|0.0|100
0|2021-11-16|102556.0|0|102556.0|0|1038.0|0|0.0|100
0|2021-11-17|102625.0|0|102625.0|0|1038.0|0|0.0|100
0|2021-11-18|102718.0|0|102718.0|0|1039.0|0|0.0|100
0|2021-11-19|102822.0|0|102822.0|0|1043.0|0|0.0|100
0|2021-11-20|102822.0|0|102822.0|0|1043.0|0|0.0|100
0|2021-11-21|102822.0|0|102822.0|0|1043.0|0|0.0|100
0|2021-11-22|103138.0|0|103138.0|0|1045.0|0|0.0|100
0|2021-11-23|103208.0|0|103208.0|0|1045.0|0|0.0|100
0|2021-11-24|103292.0|0|103292.0|0|1045.0|0|0.0|100
0|2021-11-25|103292.0|0|103292.0|0|1045.0|0|0.0|100
0|2021-11-26|103292.0|0|103292.0|0|1045.0|0|0.0|100
0|2021-11-27|103292.0|0|103292.0|0|1045.0|0|0.0|100
0|2021-11-28|103292.0|0|103292.0|0|1045.0|0|0.0|100
0|2021-11-29|103686.0|0|103686.0|0|1046.0|0|0.0|100
0|2021-11-30|103686.0|0|103772.0|0|1046.0|0|0.0|100
0|2021-12-01|103869.0|0|103869.0|0|1046.0|0|0.0|100
0|2021-12-02|104045.0|0|104045.0|0|1048.0|0|0.0|100
0|2021-12-03|104218.0|0|104218.0|0|1056.0|0|0.0|100
0|2021-12-04|104218.0|0|104218.0|0|1056.0|0|0.0|100
0|2021-12-05|104218.0|0|104218.0|0|1056.0|0|0.0|100
0|2021-12-06|104645.0|0|104645.0|0|1058.0|0|0.0|100
0|2021-12-07|104645.0|0|104721.0|0|1058.0|0|0.0|100
0|2021-12-08|104815.0|0|104815.0|0|1058.0|0|0.0|100
0|2021-12-09|104962.0|0|104962.0|0|1058.0|0|0.0|100
0|2021-12-10|105074.0|0|105074.0|0|1061.0|0|0.0|100
0|2021-12-11|105074.0|0|105074.0|0|1061.0|0|0.0|100
0|2021-12-12|105074.0|0|105074.0|0|1061.0|0|0.0|100
0|2021-12-13|105432.0|0|105432.0|0|1065.0|0|0.0|100
0|2021-12-14|105432.0|0|105497.0|0|1065.0|0|0.0|100
0|2021-12-15|105591.0|0|105591.0|0|1064.0|0|0.0|100
0|2021-12-16|105732.0|0|105732.0|0|1064.0|0|0.0|100
0|2021-12-17|105876.0|0|105876.0|0|1065.0|0|0.0|100
0|2021-12-18|105876.0|0|105876.0|0|1065.0|0|0.0|100
0|2021-12-19|105876.0|0|105876.0|0|1065.0|0|0.0|100
0|2021-12-20|106402.0|0|106402.0|0|1068.0|0|0.0|100
0|2021-12-21|106547.0|0|106547.0|0|1068.0|0|0.0|100
0|2021-12-22|106751.0|0|106751.0|0|1068.0|0|0.0|100
0|2021-12-23|107092.0|0|107092.0|0|1070.0|0|0.0|100
0|2021-12-24|107555.0|0|107555.0|0|1071.0|0|0.0|100
0|2021-12-25|107555.0|0|107555.0|0|1071.0|0|0.0|100
0|2021-12-26|107555.0|0|107555.0|0|1071.0|0|0.0|100
0|2021-12-27|107555.0|0|107555.0|0|1071.0|0|0.0|100
0|2021-12-28|109225.0|0|109225.0|0|1071.0|0|0.0|100
0|2021-12-29|109693.0|0|109693.0|0|1072.0|0|0.0|100
0|2021-12-30|110887.0|0|110887.0|0|1072.0|0|0.0|100
0|2021-12-31|112315.0|0|112315.0|0|1073.0|0|0.0|100
0|2022-01-01|112315.0|0|112315.0|0|1073.0|0|0.0|100
0|2022-01-02|112315.0|0|112315.0|0|1073.0|0|0.0|100
0|2022-01-03|112315.0|0|112315.0|0|1073.0|0|0.0|100
0|2022-01-04|117688.0|0|117688.0|0|1073.0|0|0.0|100
0|2022-01-05|118727.0|0|118727.0|0|1075.0|0|0.0|100
0|2022-01-06|120422.0|0|120422.0|0|1071.0|0|0.0|100
0|2022-01-07|123141.0|0|123141.0|0|1077.0|0|0.0|100
0|2022-01-08|123141.0|0|123141.0|0|1077.0|0|0.0|100
0|2022-01-09|123141.0|0|123141.0|0|1077.0|0|0.0|100
0|2022-01-10|131284.0|0|131284.0|0|1077.0|0|0.0|100
0|2022-01-11|133185.0|0|133185.0|0|1077.0|0|0.0|100
0|2022-01-12|139908.0|0|135644.0|0|1077.0|0|0.0|100
0|2022-01-13|139908.0|0|139908.0|0|1077.0|0|0.0|100
0|2022-01-14|142972.0|0|142972.0|0|1082.0|0|0.0|100
0|2022-01-15|142972.0|0|142972.0|0|1082.0|0|0.0|100
0|2022-01-16|142972.0|0|142972.0|0|1082.0|0|0.0|100
0|2022-01-17|151636.0|0|0.0|100|1086.0|0|0.0|100
