|dates|SaltLake_Utah_UnitedStates.BLS_EmployedPopulation.data|SaltLake_Utah_UnitedStates.BLS_EmployedPopulation.missing|SaltLake_Utah_UnitedStates.BLS_UnemployedPopulation.data|SaltLake_Utah_UnitedStates.BLS_UnemployedPopulation.missing|SaltLake_Utah_UnitedStates.BLS_UnemploymentRate.data|SaltLake_Utah_UnitedStates.BLS_UnemploymentRate.missing|SaltLake_Utah_UnitedStates.BLS_LaborForcePopulation.data|SaltLake_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-04|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-05|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-06|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-07|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-08|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-09|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-10|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-11|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-12|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-13|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-14|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-15|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-16|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-17|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-18|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-19|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-20|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-21|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-22|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-23|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-24|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-25|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-26|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-27|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-28|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-29|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-11-30|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-01|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-02|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-03|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-04|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-05|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-06|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-07|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-08|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-09|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-10|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-11|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-12|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-13|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-14|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-15|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-16|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-17|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-18|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-19|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-20|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-21|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-22|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-23|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-24|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-25|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-26|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-27|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-28|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-29|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-30|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2021-12-31|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-01|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-02|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-03|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-04|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-05|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-06|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-07|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-08|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-09|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-10|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-11|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-12|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-13|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-14|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-15|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-16|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
0|2022-01-17|629474.0|0|18204.0|0|2.810655912351508|0|647678.0|0
